 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
279,295.717,315.810,314.616,327.337,317.942,307.894,320.115,331.926,326.802,320.060,325.318,318.719
280,295.280,315.257,314.342,327.830,317.554,308.274,320.680,332.135,326.455,320.223,325.570,319.562
281,295.611,315.350,314.090,327.969,317.098,308.311,320.839,332.227,325.929,320.772,325.442,320.348
282,296.562,315.981,313.872,328.224,316.894,307.977,320.463,332.083,325.559,321.251,325.098,320.640
283,297.313,316.209,313.753,328.721,316.997,307.868,319.934,331.982,325.637,321.384,324.784,319.981
284,297.021,315.526,313.888,329.119,317.521,308.130,319.720,332.299,325.886,321.349,324.506,318.659
285,295.888,314.374,314.108,329.197,317.998,308.585,319.763,332.785,325.813,321.331,324.262,317.457
286,294.632,313.667,314.159,329.139,317.768,308.977,319.644,332.915,325.459,321.226,323.949,317.022
287,293.982,313.447,314.009,329.044,316.693,309.238,319.476,332.599,325.104,321.100,323.738,317.607
288,294.003,313.225,313.804,328.568,315.561,309.406,319.659,332.157,324.911,321.092,323.728,318.532
289,294.620,313.173,313.823,327.418,315.005,309.538,319.927,331.746,324.705,321.098,323.874,318.970
290,295.322,313.588,314.139,326.347,315.235,309.517,319.763,331.392,324.458,321.113,323.897,318.386
291,295.726,314.285,314.631,326.616,315.925,309.625,319.339,330.909,324.315,321.282,323.712,317.446
292,295.872,314.455,314.907,328.425,316.618,310.141,319.276,330.497,324.250,321.673,323.558,316.944
293,296.094,313.932,314.715,330.765,317.298,311.250,319.832,330.392,324.412,321.730,323.622,317.142
294,296.802,312.976,314.066,332.248,318.452,312.512,320.498,330.480,324.745,321.206,323.759,317.727
295,297.714,312.046,313.536,332.694,320.137,313.602,320.654,330.652,324.994,320.445,323.870,318.378
296,298.024,311.293,313.272,332.980,321.744,314.559,320.720,330.851,324.992,319.979,324.031,318.951
297,297.480,311.238,313.241,334.034,322.744,315.361,321.432,330.915,324.982,320.290,324.240,319.277
298,296.726,312.051,313.431,335.694,323.135,315.905,322.405,330.628,325.330,321.502,324.514,319.378
299,296.419,313.293,313.828,336.956,323.141,316.241,322.773,330.112,326.121,323.361,324.746,319.356
300,296.392,314.306,314.501,337.350,323.058,316.422,322.444,329.884,326.843,325.287,324.896,319.434
301,296.392,314.420,315.132,337.211,323.100,316.278,322.183,330.072,327.151,326.885,325.197,319.599
302,296.435,314.095,315.601,337.041,323.153,315.609,322.373,330.475,327.604,327.955,325.848,319.659
303,296.398,313.935,315.982,337.017,323.014,314.854,322.820,330.774,328.650,328.792,326.581,319.311
304,296.055,314.054,316.278,337.282,322.587,314.630,323.259,330.854,329.989,329.373,327.049,318.521
305,295.395,313.989,316.201,337.759,322.120,315.215,323.559,330.792,330.823,329.536,327.413,317.712
306,294.796,313.930,315.828,337.932,321.684,316.040,323.561,330.809,330.972,329.527,327.752,317.247
307,294.787,314.173,315.656,337.915,321.557,316.561,323.295,330.798,330.785,329.369,327.891,317.393
308,295.225,314.450,315.962,338.085,322.031,316.578,323.146,330.697,330.688,328.931,327.681,317.753
309,295.495,314.431,316.664,338.520,322.819,316.139,323.517,330.474,330.776,328.423,327.437,318.236
310,295.359,314.442,317.280,338.333,323.233,315.543,324.188,330.346,330.899,328.167,327.374,318.899
311,295.128,314.916,317.541,337.432,322.894,314.913,324.463,330.368,330.664,328.360,327.434,319.644
312,295.252,315.626,317.382,336.605,322.138,314.266,324.078,330.356,329.747,328.713,327.437,320.052
313,295.739,315.919,316.830,336.602,321.771,313.424,323.671,330.146,328.656,329.155,327.232,319.876
314,296.167,315.228,316.293,337.395,321.853,312.595,324.149,329.719,328.121,329.454,326.852,319.539
315,296.249,313.940,316.000,338.146,321.906,312.156,325.190,329.269,328.389,329.458,326.602,319.648
316,295.951,312.886,315.817,338.269,321.847,312.062,326.005,329.142,328.857,329.321,326.746,320.142
317,295.769,312.675,315.364,337.520,322.094,311.960,326.146,329.352,329.040,329.124,327.133,320.854
318,295.538,313.491,314.479,336.109,322.761,311.766,325.946,329.729,328.897,328.666,327.425,321.573
319,295.012,314.916,313.790,334.374,323.337,311.651,325.712,330.154,328.574,327.975,327.463,322.079
320,294.267,316.203,313.753,333.010,323.508,311.365,325.344,330.598,328.218,327.360,327.404,322.037
321,293.784,316.859,314.090,332.429,323.132,310.833,324.466,330.545,327.932,327.150,327.365,321.401
322,294.100,316.916,314.252,332.520,322.425,310.332,323.110,329.942,327.800,327.457,327.462,320.431
323,295.064,316.637,314.068,333.146,321.807,310.217,321.754,329.264,327.823,328.080,327.472,319.584
324,295.818,316.694,313.768,334.129,321.683,310.392,321.139,329.038,327.925,328.603,327.254,319.112
325,295.863,317.073,313.654,335.034,322.057,310.675,321.029,329.241,327.982,328.682,326.821,319.326
326,295.377,317.333,313.671,335.656,322.646,311.175,321.188,329.292,328.098,328.420,326.341,319.925
327,295.149,317.255,313.506,335.762,323.270,311.936,321.383,328.781,328.117,328.150,325.872,320.273
328,295.635,316.957,312.974,335.187,323.908,312.792,321.685,328.168,327.786,328.050,325.569,320.228
329,296.532,316.927,312.439,334.143,324.402,313.363,321.983,328.023,327.230,327.943,325.523,320.360
330,297.046,317.398,312.303,333.197,324.787,313.319,321.932,328.269,326.750,327.574,325.639,320.603
331,296.748,318.146,312.760,332.480,324.943,312.696,321.341,328.552,326.275,326.978,325.825,320.479
332,295.918,318.550,313.503,331.772,324.863,312.085,320.473,328.591,325.759,326.263,326.034,319.588
333,295.477,318.168,314.035,330.867,324.666,311.835,319.993,328.287,325.124,325.934,326.228,318.322
334,295.450,317.317,314.177,330.024,324.296,311.649,320.085,327.981,324.604,326.065,326.402,317.404
335,295.343,316.566,314.223,329.772,323.633,311.253,320.583,327.889,324.396,326.184,326.545,317.251
336,294.875,316.339,314.495,330.027,322.822,310.774,321.007,327.982,324.472,325.726,326.530,317.375
337,294.201,316.398,314.885,330.323,322.199,310.245,320.895,327.958,324.619,324.960,326.114,317.491
338,293.508,316.328,315.276,330.554,321.868,309.899,320.100,327.713,324.690,324.472,325.366,317.861
339,293.179,316.160,315.431,330.857,321.831,309.821,318.841,327.532,324.751,324.408,324.654,318.622
340,293.243,315.837,314.993,331.150,321.962,309.847,317.712,327.294,324.799,324.515,324.212,319.442
341,293.818,315.285,314.059,330.884,322.348,309.606,317.329,327.005,324.705,324.511,324.064,319.768
342,294.511,314.675,313.121,330.136,322.931,308.885,317.737,326.719,324.528,324.415,323.936,319.831
343,294.912,314.637,312.576,329.582,323.693,308.080,318.283,326.598,324.126,324.256,323.512,319.918
344,295.167,315.238,312.532,329.490,324.219,307.682,318.839,326.495,323.578,324.114,322.935,320.303
345,295.498,315.496,312.859,329.493,324.330,307.785,319.590,326.173,323.349,324.084,322.426,320.693
346,295.909,314.623,313.274,329.248,324.044,308.071,320.200,325.794,323.680,323.986,322.230,320.854
347,295.760,313.046,313.358,328.986,323.578,308.302,320.271,325.801,324.229,323.669,322.243,320.464
348,294.927,312.068,312.826,328.840,323.198,308.252,319.771,326.208,324.501,323.144,322.206,319.498
349,293.830,312.152,312.168,329.136,322.982,307.915,319.095,326.471,324.418,322.599,322.159,318.599
350,293.444,312.566,311.857,329.748,322.929,307.392,318.312,326.421,324.046,322.171,322.173,318.543
351,294.246,312.688,311.984,330.272,322.929,307.010,317.398,326.051,323.212,321.871,322.281,319.109
352,295.441,312.561,312.124,330.493,322.738,306.806,316.673,325.479,322.071,321.499,322.452,319.468
353,296.036,312.523,312.113,330.197,322.219,306.901,316.529,324.945,321.075,320.999,322.751,319.266
354,295.723,312.680,312.221,329.340,321.466,307.233,316.668,324.846,320.515,320.551,323.020,318.715
355,295.246,312.810,312.653,328.310,320.744,307.613,316.656,325.018,320.332,320.269,323.128,318.629
356,295.112,312.813,313.000,327.765,320.437,307.604,316.649,324.954,320.469,320.057,323.132,319.161
357,295.377,312.653,313.177,328.177,320.718,307.220,316.837,324.602,320.857,319.723,323.048,319.633
358,295.924,312.423,313.525,329.224,321.368,307.076,317.212,324.415,321.502,319.332,322.833,319.243
359,296.584,312.390,314.112,330.299,321.882,307.420,317.529,324.562,322.129,319.106,322.547,318.225
360,297.116,312.840,314.645,330.993,321.966,307.733,317.932,324.972,322.846,319.437,322.371,317.494
361,297.337,313.472,315.207,330.963,321.655,307.491,318.593,325.800,324.106,320.367,322.511,317.498
362,297.383,313.634,316.004,330.122,320.989,306.948,318.961,327.114,325.845,321.670,323.175,318.142
363,297.091,313.268,317.112,328.901,320.317,306.840,318.517,328.419,327.513,322.881,324.394,318.551
364,296.304,312.390,318.499,327.966,319.972,307.146,317.446,328.999,328.740,324.136,325.713,318.270
365,295.173,311.339,319.686,327.677,319.779,307.467,316.510,328.928,329.728,325.649,326.880,317.390
366,294.669,310.317,320.439,328.071,319.428,307.562,316.088,328.805,330.527,327.127,327.840,316.412
367,294.897,309.618,320.804,328.531,319.078,307.401,316.041,328.955,330.935,327.836,328.476,315.742
368,295.131,309.425,320.969,328.765,318.988,307.087,316.085,329.507,330.843,327.781,328.651,315.431
369,295.067,309.753,321.009,328.908,318.933,306.882,316.178,330.191,330.639,327.454,328.538,315.457
370,294.784,310.385,321.022,329.051,318.454,306.976,315.934,330.873,330.929,327.176,328.657,315.955
371,294.426,311.154,321.101,329.221,317.653,307.264,314.998,331.311,331.633,327.110,329.062,317.026
372,294.258,311.846,321.380,329.374,317.087,307.457,313.702,331.460,331.968,327.379,329.281,318.315
373,294.386,312.417,321.548,329.673,317.058,307.413,312.971,331.432,331.610,327.803,329.154,319.221
374,294.502,312.629,321.718,329.599,317.426,307.214,313.268,331.267,331.091,328.044,328.839,319.345
375,294.267,312.325,322.044,328.932,317.796,307.141,313.934,331.000,330.671,327.687,328.521,318.764
376,293.936,312.111,322.408,328.024,318.100,307.273,314.107,330.842,330.214,326.867,328.274,317.798
377,294.012,312.409,322.389,327.524,318.198,307.349,313.976,330.959,329.633,326.113,328.138,316.869
378,294.702,312.780,321.920,327.728,317.928,307.097,314.159,331.253,329.346,325.678,327.982,316.453
379,295.900,312.667,321.388,328.429,317.548,306.698,314.783,331.371,329.601,325.279,327.699,316.708
380,296.973,312.228,321.243,328.551,317.405,306.332,315.127,331.273,330.201,324.684,327.443,317.521
381,297.611,311.810,321.318,327.514,317.468,306.188,314.985,331.139,330.777,324.040,327.484,318.000
382,297.821,311.699,321.495,325.905,317.340,306.175,314.685,331.019,331.241,323.578,327.841,317.663
383,297.790,311.813,321.408,324.486,317.196,306.259,314.561,330.756,331.685,323.383,328.103,317.075
384,297.574,312.198,320.969,323.813,317.252,306.443,314.473,330.233,331.747,323.475,327.985,316.547
385,297.350,313.100,320.380,324.204,317.521,306.686,314.217,329.579,331.144,323.938,327.816,316.247
386,296.845,313.840,320.013,325.503,317.722,306.753,313.934,329.035,330.210,324.662,327.977,316.142
387,296.246,313.848,320.033,326.558,317.788,306.642,313.656,329.027,329.591,325.318,328.399,316.135
388,296.052,313.244,320.320,326.503,317.925,306.684,313.461,329.488,329.482,325.559,328.826,316.318
389,296.261,312.873,320.583,325.741,318.020,306.585,313.605,330.060,329.748,325.626,329.007,316.573
390,296.225,312.867,320.737,325.116,317.785,306.128,313.941,330.092,330.393,325.853,329.268,316.674
391,295.587,312.745,320.687,324.854,317.376,305.637,314.163,329.625,331.427,326.255,329.931,316.558
392,294.818,312.152,320.583,325.184,316.916,305.807,313.785,329.189,332.576,326.702,330.925,316.390
393,294.498,311.371,320.578,326.609,316.567,306.694,313.039,329.233,333.530,327.009,331.787,316.135
394,294.626,310.843,320.654,329.037,316.357,307.450,312.559,329.658,334.092,327.247,332.098,316.011
395,294.924,310.631,321.031,331.568,316.245,307.446,312.637,330.046,334.241,327.410,332.105,316.071
396,295.207,310.415,321.687,333.619,316.133,306.887,313.171,330.145,334.012,327.533,332.307,316.375
397,295.383,310.138,322.130,335.143,315.936,306.484,313.763,329.946,333.639,327.847,332.805,316.461
398,295.356,310.003,321.921,336.459,315.724,306.602,314.251,329.510,333.364,328.529,333.439,316.187
399,294.973,310.190,321.300,337.255,315.523,306.748,314.459,328.908,333.221,329.125,333.985,315.764
400,294.550,310.740,320.739,337.350,315.468,306.536,314.351,328.361,333.160,329.237,334.228,315.772
401,294.550,311.507,320.570,336.949,315.417,305.993,313.829,328.049,333.157,328.877,334.205,316.360
402,294.866,312.065,320.814,336.759,315.081,305.516,313.193,327.907,332.989,328.400,334.234,317.105
403,294.960,312.241,321.324,337.000,314.555,305.528,312.873,327.678,332.530,328.028,334.431,317.367
404,294.809,312.198,321.561,337.327,314.084,305.903,312.854,327.200,331.903,327.643,334.486,317.341
405,294.705,312.222,321.250,337.214,313.778,306.273,312.680,326.751,331.253,327.154,334.103,317.352
406,294.936,312.266,320.276,336.912,313.762,306.484,312.402,326.666,330.806,326.692,333.395,317.352
407,295.334,312.320,319.044,336.997,314.287,306.549,312.237,327.041,330.585,326.287,332.644,317.416
408,295.638,312.488,318.327,337.150,314.963,306.292,312.366,327.636,330.467,325.678,332.124,317.442
409,295.666,312.406,318.314,336.850,315.127,305.788,312.549,327.985,330.147,324.942,331.998,317.169
410,295.450,312.165,318.578,336.381,314.577,305.128,312.812,327.759,329.685,324.391,332.208,316.742
411,295.237,312.084,318.845,336.041,313.833,304.606,313.012,327.019,329.410,324.336,332.326,316.865
412,295.435,312.683,318.954,335.983,313.452,304.408,313.180,326.229,329.545,324.695,332.130,317.326
413,296.036,313.854,318.878,336.310,313.503,304.460,313.134,325.805,330.011,325.157,331.616,317.622
414,296.544,314.962,318.569,337.024,313.957,304.516,312.807,326.046,330.490,325.256,330.949,317.528
415,296.553,315.274,318.296,337.789,314.552,304.344,312.354,326.578,330.582,324.875,330.317,317.150
416,296.383,314.867,318.355,337.724,314.942,303.941,312.154,326.804,330.183,324.304,329.979,316.652
417,296.441,314.255,318.660,336.765,314.989,303.766,312.371,326.418,329.576,323.834,329.988,316.187
418,296.714,313.648,318.888,335.534,314.664,304.045,312.698,325.792,328.986,323.501,330.048,316.139
419,296.705,313.201,318.909,334.748,314.279,304.528,312.710,325.491,328.469,323.115,329.979,316.663
420,296.310,313.165,318.590,334.677,314.101,304.684,312.695,325.713,328.023,322.577,329.886,317.629
421,295.842,313.374,317.982,334.881,314.382,304.776,312.810,325.898,327.651,321.847,329.790,318.727
422,295.307,313.119,317.422,334.721,314.782,305.122,312.902,325.712,327.555,321.268,329.675,319.348
423,294.884,312.374,317.258,334.378,315.252,305.464,313.059,325.177,327.813,321.153,329.500,319.086
424,294.982,311.718,317.574,334.323,315.709,305.361,313.188,324.742,328.492,321.543,329.435,318.449
425,295.432,311.569,318.132,334.588,316.376,305.050,313.180,324.892,329.324,322.254,329.622,318.161
426,296.070,311.829,318.790,334.609,317.163,305.142,313.049,326.077,330.197,323.157,330.194,318.213
427,296.492,312.260,319.676,334.197,317.890,305.910,313.124,327.947,331.163,324.239,331.196,318.086
428,296.760,312.669,320.792,333.714,318.156,306.943,313.839,329.702,331.853,325.523,332.531,317.506
429,296.587,312.965,321.678,333.844,317.640,307.762,314.790,330.957,332.201,326.893,333.855,317.026
430,296.052,313.295,321.850,334.738,316.649,308.003,315.488,331.773,332.453,327.952,334.733,317.109
431,295.584,313.772,321.580,335.823,315.664,307.839,316.171,332.131,332.700,328.480,335.116,317.760
432,295.599,314.152,321.506,336.439,315.204,307.576,316.924,332.231,332.810,328.648,335.132,318.326
433,296.052,314.201,321.982,335.997,315.313,307.561,317.246,332.513,332.736,328.656,335.077,318.479
434,296.398,314.260,322.929,334.565,315.621,307.842,317.056,333.043,332.604,328.556,335.261,318.543
435,296.274,314.588,323.881,333.068,315.706,308.328,316.702,333.536,332.481,328.327,335.706,318.940
436,295.745,315.233,324.477,332.201,315.678,308.938,316.676,333.658,332.538,327.938,336.192,319.191
437,295.374,315.951,324.912,332.150,315.704,309.462,317.266,333.323,332.570,327.411,336.239,318.745
438,295.559,316.393,325.104,332.177,315.951,309.550,317.968,332.770,332.395,327.091,335.819,317.828
439,296.191,316.314,324.698,332.051,316.498,309.470,318.095,332.307,332.052,327.186,335.241,317.360
440,296.809,316.051,323.768,331.677,317.279,309.354,317.510,332.047,331.545,327.353,334.879,317.180
441,296.970,316.098,322.839,331.391,318.048,308.964,316.783,331.888,330.911,326.984,334.780,316.918
442,296.526,316.396,322.232,331.347,318.245,308.302,316.632,331.940,330.223,326.041,334.722,316.577
443,295.711,316.759,321.638,331.299,317.735,307.604,317.049,332.231,329.533,325.310,334.519,316.607
444,294.924,316.837,320.945,331.092,317.109,307.139,317.598,332.411,328.969,325.305,334.303,317.258
445,294.502,316.732,320.483,331.231,316.954,306.927,317.885,332.313,328.856,325.674,334.029,318.097
446,294.751,316.564,320.497,331.905,317.267,307.009,317.661,332.103,328.962,325.859,333.541,318.682
