 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
199,692.739,665.854,684.021,670.785,682.404,743.468,701.385,687.270,688.377,697.764,696.368,688.666,687.996,677.569,676.186,695.667
200,692.616,666.108,684.028,671.623,682.135,743.018,700.862,686.749,689.185,697.202,696.110,688.034,690.217,677.418,675.911,695.583
201,692.622,666.129,683.956,672.549,682.036,742.541,700.425,686.614,690.071,696.601,695.219,687.192,692.100,677.428,675.212,695.688
202,692.642,665.719,684.245,672.989,682.244,742.115,699.967,687.286,690.560,696.094,694.324,686.495,693.299,677.562,674.201,695.951
203,692.679,664.918,685.474,672.536,682.704,741.792,699.469,688.363,690.555,695.837,693.358,685.870,693.783,678.283,673.130,695.823
204,692.892,664.221,687.278,671.419,683.578,741.695,699.338,688.869,690.343,695.702,692.389,685.437,693.769,679.780,672.171,694.997
205,693.812,663.994,688.715,670.536,684.898,741.795,699.737,688.266,690.355,695.690,691.749,685.133,693.808,682.003,671.320,694.056
206,695.352,664.243,689.631,670.501,685.824,741.843,700.549,686.973,690.633,695.879,691.517,684.681,694.221,683.799,670.781,693.892
207,696.736,664.857,690.661,671.247,685.506,741.545,701.573,685.815,691.034,696.355,691.507,684.059,694.534,684.319,670.777,694.465
208,696.906,665.530,692.033,672.202,684.266,740.696,702.657,685.193,691.365,697.047,691.360,683.718,694.388,683.549,671.487,694.712
209,696.290,666.093,693.367,672.936,683.257,739.344,703.237,685.301,691.238,697.362,691.188,683.768,693.737,682.539,672.405,694.049
210,695.730,666.154,694.182,672.822,683.047,737.799,703.054,686.100,690.477,696.756,691.426,683.867,692.797,681.865,673.294,692.667
211,695.162,665.747,694.126,672.003,683.413,736.429,702.373,686.734,689.779,695.337,692.345,683.638,692.007,681.362,673.874,691.611
212,693.929,665.274,693.535,671.456,683.844,735.459,701.716,686.228,689.740,693.776,693.770,683.276,691.840,680.688,673.862,691.486
213,692.489,664.869,693.241,671.546,684.102,734.759,701.404,685.355,690.246,692.943,695.133,683.291,692.004,679.868,673.086,692.062
214,692.043,664.403,693.699,671.963,684.375,734.101,701.439,685.313,690.557,693.365,695.723,683.758,691.591,679.039,671.632,692.781
215,692.807,663.854,694.956,672.233,684.770,733.318,701.660,686.112,690.088,694.591,695.347,684.158,690.306,678.161,669.874,693.295
216,693.614,663.620,696.418,672.037,685.002,732.449,701.437,686.904,688.985,695.448,694.916,684.152,689.174,677.388,668.662,693.458
217,693.673,663.787,697.507,671.700,684.980,731.707,700.411,687.019,687.988,695.091,694.789,684.022,689.356,676.901,668.818,693.476
218,693.670,664.297,698.028,671.255,684.995,731.161,699.268,686.313,687.406,694.219,695.042,684.189,690.146,676.826,669.621,693.326
219,694.327,665.165,698.206,670.743,685.176,730.591,698.894,685.405,687.187,693.667,695.752,684.464,690.416,677.391,669.625,692.708
220,695.415,666.089,698.591,670.385,685.582,729.834,699.268,684.807,687.445,693.325,696.802,684.353,690.381,678.365,668.565,691.573
221,696.276,666.772,699.037,670.000,685.898,728.958,699.862,684.718,688.046,692.830,698.057,683.755,690.712,679.273,667.301,690.656
222,696.526,666.958,699.171,669.448,686.043,728.049,700.462,684.938,688.557,692.768,699.321,682.836,691.043,679.556,666.818,690.719
223,695.938,666.513,698.783,668.873,685.907,727.147,701.077,685.008,688.745,693.601,700.384,681.697,690.626,679.132,666.926,691.858
224,694.895,665.485,698.283,668.875,685.711,726.438,702.073,684.822,688.844,694.626,701.044,680.805,689.680,678.470,666.989,693.201
225,693.827,664.097,698.220,669.273,685.765,726.040,702.908,684.676,689.073,694.993,701.621,680.786,689.117,677.408,667.260,693.990
226,693.486,662.867,698.748,669.586,686.005,725.858,703.174,684.517,689.175,694.803,702.225,681.579,689.160,675.934,668.208,694.132
227,693.974,662.078,699.355,669.804,686.465,725.638,703.190,684.324,688.873,694.549,702.632,682.495,689.391,674.382,669.665,693.958
228,694.750,661.627,699.790,670.409,686.980,725.358,703.580,684.081,688.321,694.217,702.488,683.028,689.577,673.171,670.822,693.833
229,695.003,661.323,699.841,671.493,686.986,725.044,704.385,683.876,687.886,693.603,701.888,683.077,689.907,672.635,670.907,693.837
230,694.923,661.068,699.442,672.573,686.201,724.935,705.188,683.606,687.864,692.818,701.287,683.226,690.833,672.664,670.071,693.840
231,695.199,660.949,698.430,673.443,684.957,725.191,705.718,683.035,688.182,692.377,701.227,683.938,692.267,672.974,669.584,693.653
232,695.943,660.880,697.159,674.409,684.043,725.868,706.082,682.375,688.567,692.345,701.551,684.545,693.822,673.530,669.978,693.424
233,696.597,660.806,695.986,675.854,683.846,726.861,706.096,681.981,688.910,692.259,701.546,684.347,695.078,674.145,670.933,693.208
234,696.693,660.612,695.259,677.363,684.016,728.121,705.502,682.220,689.509,692.025,701.094,683.613,695.854,674.319,671.539,692.781
235,696.446,660.065,694.350,678.382,684.300,729.425,704.526,683.417,690.477,691.751,700.491,683.285,696.292,674.184,671.877,691.719
236,696.432,659.192,693.002,678.875,684.499,730.392,703.514,685.309,691.438,691.847,700.018,683.542,696.940,674.125,672.364,690.351
237,696.901,658.477,691.689,679.119,684.456,730.964,702.810,686.780,691.983,692.414,699.321,684.192,697.751,674.092,673.260,689.663
238,697.645,658.281,691.072,679.268,684.447,731.471,702.202,686.807,692.326,693.325,698.198,685.294,698.466,673.701,674.071,690.198
239,697.901,658.384,691.224,679.568,684.754,731.972,701.481,685.579,693.005,693.865,696.838,686.932,698.954,673.105,674.491,691.406
240,697.068,658.500,691.619,680.170,685.447,732.144,700.819,684.236,694.085,693.648,695.799,688.771,699.238,672.503,674.762,692.229
241,695.196,658.692,691.839,680.780,686.758,731.821,700.739,683.969,695.175,693.103,695.567,690.220,699.299,672.164,675.316,692.292
242,692.938,658.989,691.615,681.072,688.440,731.262,701.505,684.795,696.336,692.872,696.264,691.235,699.267,672.125,675.825,692.052
243,691.241,659.669,690.967,680.891,689.707,730.666,702.397,685.714,697.509,693.106,697.433,691.625,699.730,671.961,676.022,691.986
244,690.943,660.146,690.224,680.257,690.020,730.015,702.394,686.077,698.214,693.426,698.608,691.121,700.249,671.539,675.870,692.031
245,691.869,659.823,689.890,679.300,689.508,729.343,701.507,685.927,698.219,693.667,699.251,690.043,699.744,670.911,675.818,692.160
246,692.966,659.072,689.577,678.721,688.797,728.765,700.617,685.954,698.107,693.938,698.822,689.359,698.324,670.658,675.926,692.757
247,693.364,658.677,689.145,678.804,688.603,728.438,700.235,686.405,698.455,694.101,697.376,689.576,697.285,670.901,675.595,693.653
248,693.628,658.797,689.054,678.952,688.883,728.330,700.089,686.969,698.844,694.291,695.930,690.533,697.338,671.289,674.580,694.156
249,694.364,659.146,689.509,678.759,688.743,728.139,699.784,687.266,698.895,694.406,695.595,691.827,698.032,671.648,673.636,693.639
250,694.986,659.492,689.946,678.427,687.950,727.631,699.533,687.035,699.041,694.389,696.104,693.077,699.078,672.155,673.327,692.719
251,695.037,659.968,689.717,678.241,687.494,726.790,699.594,686.282,699.328,694.399,696.637,693.749,699.950,672.664,672.963,691.983
252,695.009,660.658,689.185,678.382,688.117,725.765,699.915,685.556,699.511,694.249,696.689,693.588,700.210,672.539,672.234,691.507
253,695.276,661.487,688.734,678.737,689.578,725.079,700.082,685.471,699.382,693.623,696.533,693.099,700.110,671.589,671.398,691.406
254,695.528,662.146,688.336,679.003,690.826,725.189,699.878,685.425,699.314,692.515,696.389,693.238,699.968,670.740,670.933,691.757
255,695.409,662.684,688.012,678.735,691.000,726.230,699.577,685.031,699.273,691.759,696.162,693.963,699.801,671.082,670.970,692.372
256,694.892,663.308,688.044,677.785,690.009,727.853,699.502,684.510,698.764,691.936,695.883,694.687,699.263,672.668,671.558,692.646
257,694.244,663.736,688.138,676.605,688.808,729.507,699.711,684.317,697.718,692.663,695.773,694.898,698.665,674.092,672.208,692.253
258,693.727,663.827,687.745,676.048,688.239,730.885,700.202,684.645,696.445,692.919,695.956,694.616,698.292,673.865,672.401,690.885
259,693.324,663.827,687.250,676.106,688.232,731.887,700.648,685.290,695.484,692.461,696.449,694.362,697.993,672.609,672.368,689.236
260,693.045,663.833,687.315,676.135,688.359,732.497,700.453,685.487,694.908,692.010,696.749,694.310,697.064,671.717,672.788,688.240
261,692.960,663.633,687.881,675.865,688.334,732.723,699.587,685.124,694.569,691.993,696.157,694.387,695.367,672.053,673.743,688.219
262,693.179,663.154,688.479,675.467,688.253,732.700,698.702,685.120,694.219,692.325,695.000,694.598,693.637,672.928,674.045,688.806
263,693.611,662.616,688.615,674.973,688.269,732.500,698.955,685.892,693.822,692.751,694.522,695.399,692.552,673.539,673.446,689.663
264,694.310,662.346,688.231,674.069,688.391,732.238,701.068,686.664,693.608,693.323,695.068,696.474,692.295,673.964,672.721,690.260
265,695.168,662.740,687.741,672.841,688.984,732.158,704.392,686.405,693.606,694.057,695.666,697.043,692.644,674.793,672.647,690.080
266,695.841,663.764,687.694,672.263,690.041,732.626,707.479,685.734,693.650,694.685,695.940,696.678,693.295,675.625,672.680,689.413
267,696.131,664.667,688.058,672.814,690.810,733.859,709.737,685.560,693.246,694.680,696.120,695.774,693.936,675.964,672.164,689.212
268,696.156,664.414,688.584,673.828,690.932,735.902,711.371,686.112,692.623,693.894,696.462,694.762,694.132,675.993,671.312,689.462
269,696.372,663.074,689.322,674.334,690.506,738.490,712.249,687.093,692.416,692.921,696.974,693.734,693.520,676.207,670.625,689.316
270,696.622,661.844,689.799,673.698,689.670,740.867,712.148,687.865,692.618,692.448,697.658,692.777,692.797,676.401,669.981,688.965
271,696.653,661.477,689.554,672.345,688.901,742.416,711.427,688.421,693.075,692.601,698.102,692.161,692.690,676.145,669.279,688.993
272,696.457,661.717,688.423,671.332,688.409,743.088,711.115,688.977,693.572,692.933,698.063,692.068,693.018,675.454,668.978,689.389
273,696.182,661.956,686.981,671.180,687.894,743.181,711.890,689.730,693.939,693.074,697.953,692.353,693.185,675.168,669.368,689.840
274,695.776,661.985,685.914,671.958,687.280,743.114,713.500,690.958,693.769,692.906,698.363,692.353,693.036,675.250,670.201,690.337
275,695.216,661.890,685.713,672.958,687.099,743.106,714.833,692.946,692.881,692.791,698.984,691.944,692.982,675.030,670.940,691.021
276,694.239,661.918,685.967,673.536,687.334,743.005,715.317,695.081,691.572,692.714,699.125,691.310,692.979,674.546,671.346,691.604
277,693.114,662.101,686.203,673.944,687.589,742.613,714.960,695.985,690.377,692.426,698.705,690.672,692.388,674.118,671.368,691.458
278,692.716,662.215,686.138,674.573,687.567,741.999,714.164,695.722,689.939,691.983,698.248,690.307,690.875,673.809,671.212,690.566
279,693.599,662.072,685.822,674.889,687.196,741.388,713.155,695.668,690.141,691.798,697.990,690.087,689.331,673.507,670.651,689.788
280,695.156,661.916,685.231,674.332,686.391,740.820,712.458,696.745,690.516,691.897,697.958,689.440,688.744,673.306,669.610,689.743
281,696.358,661.768,684.381,673.345,685.287,740.192,711.857,698.772,690.501,691.768,698.413,688.486,689.153,673.753,668.368,690.035
282,697.151,661.407,683.523,672.642,684.230,739.511,710.887,700.649,690.097,691.350,699.454,688.167,689.747,675.250,667.312,689.917
283,697.798,660.757,682.942,672.212,683.612,738.886,709.732,701.278,689.594,691.116,701.094,688.678,690.014,677.668,666.413,689.469
284,698.278,660.148,682.939,671.897,683.461,738.218,709.270,700.749,689.538,691.594,702.974,689.053,690.295,679.938,665.532,688.847
285,698.199,659.800,683.509,671.828,683.648,737.266,709.603,699.795,690.234,692.485,704.561,688.854,690.797,680.829,665.149,688.243
286,697.582,659.717,684.530,672.080,683.768,736.095,710.054,698.853,691.307,693.212,705.379,688.619,691.135,680.237,665.446,687.976
287,697.097,659.808,685.865,672.552,683.488,735.178,710.221,697.734,692.448,693.537,705.961,688.678,691.043,679.520,666.138,688.184
288,697.202,660.173,687.086,672.806,683.257,734.783,710.141,696.822,693.766,693.714,707.235,688.879,690.662,679.655,666.327,688.278
289,697.744,661.165,687.986,672.973,683.621,734.692,709.728,696.444,695.304,694.333,709.021,689.031,690.548,681.115,665.874,688.104
290,698.472,662.901,688.526,673.188,684.226,734.463,708.812,696.625,696.762,695.394,710.078,689.016,690.989,683.602,665.643,687.705
291,699.142,665.030,688.825,673.255,684.524,733.925,707.676,696.869,697.679,696.232,709.689,688.805,691.509,686.122,666.160,687.375
292,699.656,667.044,688.736,672.814,684.278,733.200,706.920,696.896,697.973,696.453,708.324,688.697,691.530,687.609,667.030,687.285
293,700.114,668.698,688.054,672.318,683.747,732.558,706.779,696.544,698.156,696.148,707.115,688.709,691.192,687.799,667.420,687.920
294,700.256,669.814,686.904,672.183,683.275,732.102,707.197,695.880,698.842,695.480,706.715,688.353,691.263,687.283,667.178,688.958
295,700.156,670.508,685.607,672.517,683.305,731.913,707.601,694.950,699.518,694.736,707.117,687.096,692.730,686.737,666.725,689.677
296,699.616,670.888,684.977,672.873,683.632,732.065,707.350,694.174,699.706,694.172,707.423,685.904,695.178,686.237,666.446,689.757
297,698.750,671.137,685.416,672.653,683.941,732.738,706.242,693.714,699.282,694.025,706.760,686.139,697.242,685.766,666.580,689.656
298,697.605,671.266,686.572,671.806,684.072,733.764,704.545,693.375,698.703,694.209,705.478,687.650,698.174,685.431,666.981,689.490
299,696.159,671.186,687.558,670.960,683.871,734.758,702.880,693.143,697.968,694.094,704.308,689.043,698.196,685.184,667.230,689.059
300,694.705,671.086,687.949,670.883,683.494,735.446,701.847,693.058,697.265,693.655,703.551,689.235,697.715,684.885,667.022,688.622
301,693.577,671.454,687.792,671.546,683.418,735.944,701.568,692.761,697.080,693.586,703.292,688.607,697.125,684.414,666.993,688.556
302,693.165,672.148,687.741,671.703,684.133,736.580,701.977,691.985,697.282,694.022,703.256,687.786,696.633,684.036,667.617,688.521
303,693.486,672.489,688.631,670.976,685.014,737.731,702.718,691.004,697.560,694.347,703.420,687.031,696.246,683.750,668.777,688.212
304,693.929,672.004,690.484,670.268,685.404,739.338,703.160,690.050,697.513,693.963,703.593,686.483,696.050,683.069,669.755,688.101
305,693.991,671.304,692.374,670.523,685.108,740.830,702.906,689.506,697.073,693.037,703.786,686.424,695.701,681.868,670.520,688.719
306,694.071,670.829,693.519,671.162,684.431,741.685,702.223,689.950,696.273,692.192,704.214,686.576,695.171,680.510,670.859,689.726
307,694.685,670.308,694.439,671.419,683.684,741.945,701.756,691.382,695.518,691.943,704.525,686.362,694.648,679.602,670.353,690.312
308,695.764,669.348,696.056,671.366,682.885,741.836,701.702,692.981,694.990,692.401,704.444,685.523,694.093,679.375,669.074,690.219
309,696.361,668.133,698.128,671.342,682.447,741.428,702.028,693.691,694.662,693.209,704.211,684.650,693.221,679.322,667.743,689.733
310,696.213,667.175,699.717,671.714,682.928,740.730,702.298,693.737,694.484,693.768,704.439,684.697,692.171,679.122,666.691,689.583
311,695.866,666.698,700.051,672.202,684.142,739.944,702.045,693.614,694.472,693.727,705.086,685.771,691.495,678.809,665.736,690.326
312,695.849,666.603,699.593,672.517,685.129,739.303,701.131,692.965,694.448,693.493,705.567,686.941,691.726,678.855,664.900,692.010
313,696.599,666.846,698.972,672.231,685.289,739.016,700.291,691.672,694.367,693.273,705.397,687.406,692.356,679.115,664.587,693.986
314,697.543,667.369,698.241,671.374,684.878,738.995,700.488,690.382,694.029,693.241,704.825,687.365,692.893,679.046,664.758,695.792
315,697.756,667.812,697.215,670.395,684.526,739.330,701.486,689.703,693.545,693.522,704.172,687.461,693.171,678.388,665.126,697.483
316,697.241,668.089,696.339,669.947,684.573,740.118,702.099,689.324,693.800,694.288,703.321,687.793,693.512,677.349,665.591,698.719
317,696.528,668.156,696.157,669.931,684.846,741.239,701.728,689.170,695.613,695.401,702.595,687.972,694.459,676.319,665.963,698.990
318,695.807,668.055,696.883,669.841,685.131,742.364,700.387,689.556,698.538,696.623,702.572,687.718,695.644,675.806,665.877,698.257
319,695.108,667.854,698.007,669.790,685.167,743.376,698.798,690.089,701.479,697.584,703.131,687.381,696.367,676.151,665.822,697.483
320,694.622,668.283,698.939,669.971,684.865,744.381,697.824,690.112,703.574,697.845,703.475,687.325,696.423,677.467,665.952,697.142
321,694.241,669.928,699.313,670.581,684.415,745.372,697.857,689.541,704.732,697.419,703.175,687.712,696.057,679.102,666.115,696.840
322,693.957,672.561,699.336,671.700,684.244,746.156,698.857,689.228,704.837,696.980,702.619,688.536,695.769,680.359,666.234,696.028
323,693.744,675.190,699.631,673.531,684.445,746.423,700.594,689.259,704.241,697.032,702.183,689.786,695.776,680.921,666.409,694.920
324,693.449,677.221,700.311,676.175,684.790,746.217,703.326,689.313,703.348,697.113,701.932,690.762,696.281,680.921,666.543,694.062
325,692.773,678.388,701.028,679.215,685.077,745.722,706.657,689.282,702.474,696.941,701.679,690.724,696.957,680.612,666.725,693.785
326,691.983,678.681,701.523,681.552,685.196,745.242,709.420,689.054,701.888,696.581,701.467,690.019,697.064,680.283,667.104,694.194
327,691.560,678.745,701.703,682.162,685.199,744.740,710.570,688.502,701.769,696.438,701.251,689.867,696.068,680.082,667.599,694.924
328,691.574,679.127,701.869,680.923,685.020,744.256,710.385,688.162,701.925,696.626,700.974,690.467,694.352,679.974,667.792,695.330
329,692.239,679.591,701.787,678.981,684.982,743.764,709.735,688.452,702.095,696.931,700.833,690.601,692.527,679.839,667.372,694.868
330,693.415,679.544,701.409,678.069,685.797,743.444,709.322,689.224,702.307,696.985,700.953,689.288,691.132,679.395,666.242,694.000
331,694.545,678.715,700.930,678.597,688.065,743.602,709.460,689.842,702.477,696.874,701.065,687.378,690.238,678.474,665.060,693.500
332,695.114,677.297,700.631,679.716,691.321,744.406,709.897,690.201,702.372,697.264,700.629,686.056,690.135,677.296,664.457,693.545
333,695.193,675.654,700.458,680.138,694.634,745.517,710.110,690.344,701.995,698.537,699.624,685.901,691.149,676.543,664.933,693.545
334,694.949,674.538,699.979,679.430,697.106,746.373,709.937,689.568,701.771,699.751,698.546,686.554,693.349,676.546,665.914,693.160
335,694.557,674.407,698.853,678.485,698.334,746.728,709.568,688.054,701.740,699.953,697.705,687.288,696.256,677.092,666.625,692.385
336,694.136,674.973,697.341,678.045,698.698,746.689,709.052,686.459,701.620,698.973,697.065,687.118,698.879,677.618,666.524,691.910
337,693.622,675.376,696.206,678.141,698.795,746.417,708.031,685.649,701.365,697.564,696.648,686.034,700.605,677.734,665.940,692.045
338,692.977,675.135,695.638,678.146,699.160,745.833,706.876,685.556,701.219,696.500,696.462,684.984,701.256,677.263,665.286,692.691
339,692.514,674.462,695.425,678.040,699.998,744.992,706.176,685.548,701.163,695.877,696.689,684.783,701.228,675.766,664.851,692.917
