 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
854,675.461,699.776,701.736,697.411,695.760,693.074,689.617,691.586,689.799,659.154,686.607,696.201,741.115
855,674.727,699.893,703.137,699.193,694.738,692.650,688.830,692.574,689.773,657.898,687.136,696.294,740.374
856,674.760,699.657,704.222,700.343,693.989,692.050,689.424,692.526,688.684,657.191,687.008,696.146,739.556
857,674.599,699.181,705.232,700.140,693.679,691.576,690.689,692.315,687.251,657.132,686.222,695.752,738.707
858,673.789,698.686,706.207,699.543,693.928,691.532,692.189,692.024,686.310,657.406,685.249,695.699,738.070
859,673.194,698.029,706.613,699.899,694.256,692.027,693.099,691.554,686.277,657.603,684.612,696.204,737.651
860,673.237,697.240,706.426,700.737,694.416,692.976,693.099,691.080,687.148,657.544,684.529,697.034,737.288
861,673.882,696.324,705.908,700.995,694.588,693.980,692.890,690.869,688.451,657.252,684.861,697.752,736.774
862,674.730,695.557,705.130,700.203,694.991,694.683,693.193,690.904,689.646,656.944,685.270,698.000,736.620
863,675.612,695.276,703.988,699.072,695.577,695.286,694.167,691.207,690.855,656.957,685.650,697.830,737.031
864,676.714,695.700,703.052,698.072,695.869,696.320,694.989,691.809,692.245,657.399,685.984,697.602,737.204
865,677.984,696.207,702.531,697.507,695.450,697.879,695.151,692.331,693.906,657.961,685.802,697.519,736.631
866,678.717,696.167,702.337,697.179,694.563,699.758,695.011,692.733,696.044,658.486,685.134,697.289,736.042
867,678.464,695.690,702.314,697.174,693.699,701.758,694.879,693.183,698.504,658.764,684.217,696.437,736.067
868,677.539,695.326,702.279,697.669,693.199,703.562,695.038,693.454,700.670,658.954,683.430,695.180,736.584
869,676.191,695.783,701.524,698.512,692.729,705.108,695.534,693.048,702.153,659.206,683.479,694.218,737.316
870,674.901,697.314,700.000,699.541,691.518,706.737,696.303,692.685,703.386,659.601,684.417,693.510,738.154
871,674.072,699.500,698.471,700.326,689.781,708.354,696.788,693.359,704.519,660.126,685.417,692.973,738.665
872,674.092,701.819,697.561,700.469,688.679,709.451,696.625,694.725,704.994,660.766,685.989,692.757,738.682
873,674.349,704.174,697.302,699.838,688.880,709.354,695.905,695.853,704.378,661.323,686.751,692.704,738.620
874,674.076,706.407,697.392,699.155,689.977,708.340,695.269,696.442,703.103,661.570,688.040,692.587,738.631
875,673.477,708.002,697.803,699.118,691.063,707.327,695.436,696.602,701.726,661.770,689.610,692.398,738.383
876,673.372,708.762,698.701,699.336,691.640,706.987,696.489,696.394,700.463,662.399,690.513,692.689,738.142
877,674.099,708.929,700.237,699.268,691.473,707.340,697.837,695.837,699.322,663.592,690.636,693.808,738.042
878,674.967,708.595,702.052,698.768,690.482,707.707,699.061,695.215,698.310,665.121,690.126,695.211,737.874
879,674.885,707.943,703.539,698.208,689.014,707.677,699.898,694.888,697.383,666.818,689.602,695.859,737.749
880,674.036,707.486,704.047,697.952,687.778,707.020,700.053,694.486,696.395,668.456,689.302,695.488,737.388
881,673.306,707.590,703.349,698.283,687.486,705.929,699.303,693.510,695.531,669.716,689.374,694.454,736.885
882,672.875,708.024,701.975,699.246,687.930,704.923,698.224,692.414,695.044,670.527,689.382,693.553,736.592
883,672.760,708.331,700.352,700.249,688.661,704.384,697.705,692.004,694.643,671.347,688.963,693.235,736.760
884,672.941,708.402,699.037,701.176,689.337,704.077,697.875,692.406,693.858,672.345,688.037,693.279,736.746
885,672.872,708.245,698.471,702.181,690.036,703.411,697.932,692.765,692.690,673.438,687.289,693.083,735.863
886,672.401,707.641,698.616,703.104,690.708,702.263,697.026,692.861,691.826,674.414,687.152,692.333,734.397
887,672.220,706.936,699.172,703.343,690.774,701.209,695.489,692.841,691.407,675.249,687.286,691.468,733.017
888,672.661,706.676,699.671,702.930,689.862,700.428,694.492,692.769,691.145,676.176,687.313,691.097,731.821
889,672.980,706.888,699.294,702.560,688.362,699.178,694.508,692.426,691.097,677.551,687.837,691.444,730.827
890,672.562,707.126,697.880,702.865,687.158,696.835,695.053,691.530,691.336,679.111,688.885,691.881,729.953
891,671.885,707.152,696.167,703.768,686.751,693.997,695.345,690.020,691.714,680.390,689.666,691.495,729.765
892,671.763,706.774,695.012,704.976,686.973,692.337,694.867,688.590,691.867,681.325,690.037,690.184,730.581
893,672.395,706.229,694.726,705.799,687.613,692.855,694.064,687.669,691.723,682.178,690.938,688.883,732.327
894,673.237,705.910,694.796,705.872,688.647,694.438,693.901,687.131,691.572,682.961,692.348,688.687,734.279
895,673.391,705.757,694.863,705.145,689.566,695.178,694.659,686.829,691.870,683.406,693.497,689.684,735.788
896,672.826,705.307,694.970,704.019,689.624,694.589,695.599,686.837,692.587,683.217,694.053,691.024,736.665
897,672.477,704.374,695.022,703.184,688.559,693.771,695.701,687.143,693.142,682.265,694.238,691.204,737.215
898,672.740,703.686,694.958,703.101,686.819,693.683,694.845,687.872,693.071,680.874,694.142,689.959,738.050
899,673.043,703.660,694.733,703.589,685.453,694.347,693.519,689.279,692.330,679.831,693.874,688.468,739.877
900,672.938,703.948,694.611,703.833,684.839,695.357,692.318,691.143,691.699,679.386,693.505,687.879,743.151
901,672.776,704.160,694.401,703.077,684.645,696.502,691.538,692.394,692.307,679.113,693.168,688.143,747.187
902,673.053,704.169,693.616,701.432,684.520,697.916,691.314,692.159,694.336,678.670,692.826,688.752,750.838
903,673.516,704.391,692.359,699.833,684.559,699.838,691.587,690.550,697.469,677.987,692.545,689.561,753.656
904,673.530,705.352,691.401,698.734,684.760,702.007,692.212,688.558,700.923,677.191,692.174,690.629,755.919
905,672.520,707.300,691.314,697.838,684.683,703.488,692.523,687.000,703.791,676.581,691.877,691.867,758.014
906,670.901,709.531,691.850,697.087,684.131,703.946,692.299,686.287,705.307,676.373,691.751,692.806,759.511
907,669.688,711.529,692.691,696.713,683.339,703.680,691.852,686.231,705.584,676.692,691.532,693.092,760.042
908,669.918,713.457,693.604,696.785,683.129,703.350,691.564,686.386,704.861,677.258,690.455,692.879,759.793
909,671.859,714.974,694.394,697.229,683.896,702.976,691.629,686.335,703.546,677.666,688.735,692.716,759.556
910,674.582,715.700,695.025,697.669,685.403,702.374,691.534,685.992,701.752,677.514,687.233,692.874,759.561
911,677.023,715.681,695.574,698.116,686.686,701.606,691.364,685.988,699.752,676.536,686.765,693.612,759.352
912,678.523,715.312,695.903,698.688,686.812,701.131,691.610,686.737,698.074,674.820,686.770,694.893,758.827
913,679.388,714.898,695.526,698.940,685.846,701.135,692.439,688.068,697.658,673.213,686.599,696.269,757.986
914,680.270,714.560,694.658,698.447,684.907,701.542,693.125,689.060,698.366,672.319,686.120,697.398,757.165
915,681.918,714.331,694.035,697.841,684.421,701.983,693.129,689.211,699.534,672.117,685.548,698.124,756.447
916,684.533,714.076,693.791,697.688,684.308,702.128,692.928,688.765,700.248,672.388,685.198,698.430,755.785
917,687.507,713.826,693.666,697.587,684.068,701.842,693.322,688.426,699.959,672.859,685.340,698.269,754.992
918,689.734,714.031,693.651,697.299,683.794,701.485,694.201,688.498,699.127,673.037,685.628,697.998,754.413
919,690.668,714.614,693.988,697.258,684.041,701.044,694.580,689.064,698.239,672.640,685.628,697.959,754.559
920,690.329,714.838,694.234,697.725,684.805,700.300,693.420,689.761,697.646,671.883,685.278,697.966,755.626
921,689.533,714.083,693.763,698.396,685.627,699.121,691.314,690.131,697.726,670.876,684.807,697.667,757.251
922,689.211,712.564,692.519,698.809,685.729,698.064,689.720,690.171,698.676,669.935,684.430,697.199,758.603
923,689.730,710.679,690.997,699.227,685.165,697.805,689.470,690.032,700.115,669.380,684.176,697.039,758.623
924,690.382,709.224,689.771,699.312,684.491,697.694,689.864,690.064,701.280,669.540,684.011,697.024,757.637
925,689.938,708.614,689.284,698.773,684.113,697.327,689.864,690.359,701.631,669.965,684.195,696.867,756.634
926,688.355,708.505,689.434,698.014,684.213,696.939,689.231,690.709,701.218,669.954,684.906,696.425,756.218
927,686.533,708.450,689.469,697.783,685.075,697.013,688.727,690.717,700.581,669.486,686.040,696.012,756.201
928,685.125,708.319,688.723,697.981,686.294,697.286,688.977,690.131,700.009,668.946,686.973,695.743,756.508
929,684.362,708.083,687.693,698.326,687.111,697.438,690.000,689.402,699.761,668.681,687.562,695.468,756.841
930,684.355,707.629,687.329,698.541,687.258,697.808,691.383,688.865,700.168,668.707,688.051,695.473,756.796
931,684.842,707.138,687.641,698.594,687.258,698.811,692.614,688.446,701.218,668.896,688.340,696.063,756.232
932,685.312,706.874,688.052,698.862,687.529,700.293,693.019,687.761,702.186,669.215,687.933,697.002,755.316
933,685.467,706.721,688.279,699.541,688.179,701.313,692.367,686.964,702.519,669.336,686.971,697.837,754.341
934,685.434,706.240,688.327,700.328,689.054,701.175,691.318,686.928,702.274,669.367,686.225,698.553,753.567
935,685.566,705.510,688.359,700.662,689.934,700.054,691.080,687.761,702.021,669.354,685.989,699.269,753.148
936,686.158,705.133,688.072,700.522,690.425,699.125,691.814,688.980,702.260,669.119,686.126,699.643,753.120
937,686.865,705.393,687.347,699.925,690.057,699.842,693.163,689.637,703.165,668.358,686.535,699.524,753.232
938,686.763,706.200,686.688,699.012,689.018,702.869,694.867,689.430,704.493,667.341,687.091,699.507,753.349
939,685.539,707.226,686.329,698.229,687.900,707.054,696.712,689.155,705.667,666.358,687.241,699.954,753.293
940,683.947,707.786,686.404,697.952,687.416,710.657,698.295,689.072,706.416,665.692,686.398,700.658,753.075
941,682.651,707.255,686.948,698.333,687.699,712.852,699.307,689.239,706.820,665.334,685.005,701.199,752.763
942,681.740,705.898,688.040,699.000,688.412,713.626,699.337,689.092,706.891,665.069,684.096,701.405,752.310
943,681.194,704.619,689.242,699.444,689.299,713.333,698.246,688.809,706.142,664.796,684.139,701.553,751.615
944,681.253,703.995,690.392,699.597,689.509,712.394,696.826,688.733,704.608,664.824,684.885,701.956,750.341
945,681.641,703.636,691.621,699.645,688.572,711.168,695.663,689.092,703.165,665.486,686.249,702.495,748.662
946,681.480,703.143,692.915,699.623,686.973,710.064,694.977,690.028,702.740,666.727,687.701,702.566,746.983
947,680.516,702.414,693.681,699.374,685.724,709.559,694.803,691.398,702.988,667.716,688.227,701.985,745.782
948,679.724,701.686,693.656,699.191,685.294,709.852,695.258,692.849,703.006,667.842,687.615,701.340,745.232
949,679.523,701.233,693.085,699.527,685.400,710.482,695.705,693.482,702.109,667.130,686.743,701.090,745.109
950,679.684,701.269,692.589,700.297,685.715,710.529,695.224,692.936,700.687,666.451,686.513,701.235,744.913
951,679.773,701.364,692.633,700.785,686.355,709.956,694.197,691.598,699.481,666.299,687.070,701.430,744.503
952,679.378,701.386,692.992,700.505,686.955,709.246,693.617,690.450,699.091,666.492,688.179,700.983,744.075
953,678.520,701.321,693.342,699.986,687.036,708.613,693.720,690.048,698.997,666.542,689.709,699.748,744.366
954,677.375,701.162,693.484,699.802,686.579,707.586,694.216,690.661,698.513,666.408,691.642,698.371,745.885
955,676.194,700.940,693.419,699.787,686.109,706.088,694.633,691.347,697.782,666.167,693.594,697.684,748.355
956,675.135,700.810,693.529,699.601,685.715,704.209,694.894,691.701,697.348,665.662,695.104,697.643,750.927
957,674.523,700.936,694.693,699.601,684.921,702.303,695.280,691.928,697.416,664.566,695.455,697.893,753.223
958,674.674,701.288,697.177,699.771,683.541,701.061,695.875,692.183,697.926,663.338,695.104,698.201,755.151
959,675.546,701.579,700.077,699.201,682.262,701.115,696.307,692.510,698.460,662.427,694.912,698.672,756.807
960,676.464,701.617,702.506,697.626,681.446,702.125,696.246,692.550,698.602,662.054,695.353,699.138,758.056
961,676.734,701.310,704.446,696.169,681.161,703.428,695.818,692.171,698.130,662.093,696.286,699.413,758.536
962,676.171,700.843,705.985,695.942,681.493,704.643,695.379,691.761,697.086,662.358,697.305,699.194,757.765
963,675.493,700.359,707.005,696.862,682.355,705.663,695.080,691.606,696.071,662.560,698.040,698.286,756.140
964,675.668,699.905,707.155,698.558,683.346,706.552,694.909,691.510,696.204,662.518,698.404,696.922,754.804
965,676.954,699.333,706.768,700.763,684.369,707.256,694.860,691.211,697.802,662.544,698.361,695.597,754.450
966,678.461,698.417,706.531,703.094,685.330,707.761,695.026,691.008,699.796,662.764,697.679,694.743,754.676
967,679.711,697.381,706.838,705.275,685.817,707.838,695.606,691.072,701.015,663.102,696.372,694.172,754.492
968,680.849,696.933,707.207,707.101,685.631,707.320,696.390,691.052,701.366,663.260,694.850,693.767,753.377
969,682.132,697.252,707.120,708.688,684.971,706.522,696.939,690.641,701.263,663.226,694.062,693.524,751.698
970,682.980,697.752,706.521,709.874,684.133,705.936,696.792,690.100,701.015,663.148,694.270,693.447,750.000
971,683.141,697.748,706.005,710.106,683.353,705.747,695.610,690.143,700.829,663.148,694.310,693.599,748.525
972,682.980,697.512,705.786,709.614,683.000,705.990,693.572,690.825,700.820,662.976,693.305,694.131,746.894
973,682.786,697.290,705.471,709.507,683.633,706.411,691.841,691.538,700.743,662.427,691.917,695.087,745.095
974,682.714,697.467,704.758,710.519,685.321,706.747,691.629,691.235,700.655,662.026,691.070,696.221,743.676
975,682.322,698.690,704.107,712.186,687.631,706.973,692.633,689.908,700.478,662.525,691.107,697.099,742.813
976,681.944,700.955,703.706,714.089,689.509,706.926,693.913,688.470,699.891,663.445,691.591,697.665,741.997
977,682.270,703.517,703.067,716.758,690.149,706.677,694.670,687.888,698.982,663.698,692.107,698.012,740.729
978,683.378,705.617,702.015,720.246,690.328,706.347,695.170,688.311,698.322,662.961,692.246,698.235,739.534
979,684.625,707.379,701.661,723.495,690.803,705.865,695.526,689.199,698.209,662.069,692.195,698.430,739.422
980,685.957,709.283,702.479,725.577,691.398,704.912,695.280,690.131,698.115,662.054,692.064,698.733,740.726
981,687.658,710.767,703.446,726.222,691.217,703.559,694.038,690.769,697.858,663.089,691.449,698.993,742.732
982,689.500,710.969,703.484,725.795,690.238,702.488,692.511,690.713,697.581,664.711,690.307,698.886,744.310
983,690.707,709.871,702.621,724.860,689.477,702.195,691.905,689.805,697.475,666.269,689.281,698.354,745.539
984,691.227,708.391,701.708,723.756,689.378,702.387,692.758,688.386,697.973,667.466,688.992,697.609,747.196
985,691.924,707.371,701.012,722.437,689.774,702.407,693.974,686.952,699.206,668.508,688.941,697.102,749.299
986,693.161,706.859,700.441,720.949,690.077,702.091,694.640,686.406,700.788,669.549,688.703,697.481,750.950
987,694.046,706.579,699.885,719.273,690.070,702.094,695.136,687.195,702.062,670.633,688.326,698.803,752.039
988,694.227,706.555,699.633,718.287,689.744,702.838,695.939,688.534,702.814,671.445,688.005,700.228,752.810
989,693.875,706.745,699.638,718.684,689.425,704.098,697.064,689.359,703.056,671.588,687.791,700.711,753.330
990,693.332,707.007,699.352,720.321,689.600,705.347,698.254,689.331,703.646,671.178,687.556,700.367,753.422
991,692.414,706.931,698.763,722.089,689.957,706.431,699.481,688.837,704.900,670.774,687.433,700.099,753.142
992,691.378,706.774,698.142,723.273,689.652,706.599,700.932,688.040,706.628,670.399,687.642,700.585,752.444
993,690.694,706.790,697.985,724.104,688.597,705.562,702.568,686.797,708.089,669.371,688.559,701.466,751.450
994,690.562,706.662,698.604,724.906,687.446,703.990,704.026,685.737,708.885,667.902,690.027,701.910,750.489
995,690.691,706.245,699.616,725.331,686.835,702.983,704.606,685.351,709.024,667.082,691.227,701.777,750.053
996,690.796,705.810,700.426,725.268,686.787,702.609,704.125,685.637,708.587,667.972,691.749,701.388,750.402
997,691.092,705.560,701.117,725.145,686.887,702.071,703.383,685.841,707.637,670.354,691.687,700.854,751.425
998,691.641,705.333,702.115,725.097,686.676,701.256,703.386,685.462,706.345,673.375,691.283,700.386,752.654
999,692.559,705.098,703.451,724.749,686.104,700.222,704.106,684.924,704.817,676.113,690.898,700.041,754.103
1000,693.822,705.290,705.209,724.077,685.778,699.569,704.758,684.725,703.584,678.002,690.928,700.160,755.598
1001,695.339,706.202,706.830,723.309,685.903,699.074,704.724,684.912,703.310,679.067,691.029,700.755,756.662
1002,696.832,707.064,707.686,722.592,686.002,698.269,704.542,685.243,703.903,679.403,691.011,701.267,756.989
1003,697.757,706.952,707.566,722.060,685.600,697.125,704.375,685.649,704.148,679.393,690.912,701.053,756.894
1004,697.632,705.695,706.863,721.628,684.690,696.155,703.936,686.044,703.242,679.616,690.914,699.842,756.737
1005,696.592,703.924,705.913,721.227,683.595,695.811,702.928,686.454,701.425,680.640,690.674,698.058,756.835
1006,695.329,702.326,705.185,720.778,682.667,695.896,701.761,687.267,699.501,682.208,689.965,696.367,757.020
1007,694.283,701.652,705.209,720.039,682.059,696.071,700.989,688.506,698.183,683.399,688.877,695.536,756.872
1008,693.615,701.921,705.606,719.070,681.880,696.151,700.724,689.562,697.864,683.501,688.332,695.476,756.257
