 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
198,628.910,594.029,649.247,863.857,649.297,704.734,790.819,774.774,613.714,668.547,569.959,600.928,548.651,624.026,666.460,593.368,622.619
199,627.998,593.358,649.498,860.397,647.468,703.981,790.233,775.027,612.575,668.193,570.369,601.747,549.059,624.459,666.722,593.131,623.160
200,628.175,593.639,650.884,860.078,647.346,703.988,790.004,774.776,612.471,668.409,570.749,602.758,549.500,624.783,667.800,593.308,624.423
201,629.218,594.584,653.124,863.159,649.345,704.585,790.289,774.173,613.351,669.203,571.036,603.272,549.892,624.648,669.110,593.918,625.974
202,630.434,595.539,654.382,865.885,651.296,704.612,790.709,773.726,614.116,669.757,571.513,603.106,549.849,624.076,669.546,594.454,627.234
203,630.919,595.926,653.161,864.891,650.911,703.487,790.837,773.740,613.900,669.381,571.872,602.623,549.226,623.513,668.734,594.372,627.604
204,630.474,595.177,650.270,860.992,648.529,701.722,790.774,774.386,613.039,668.374,571.944,602.332,548.516,623.402,667.549,593.514,627.378
205,629.623,593.758,647.805,858.296,646.817,700.453,790.985,775.402,612.309,667.666,572.067,602.426,548.269,623.530,667.023,592.379,627.307
206,629.107,592.558,647.146,859.587,647.433,700.631,791.651,776.477,612.560,667.973,572.369,602.634,548.559,623.652,667.404,591.844,627.853
207,628.884,592.448,648.169,863.925,649.559,702.011,792.663,777.368,613.680,669.084,572.590,602.521,549.134,623.717,668.156,592.377,628.685
208,628.867,593.135,649.880,868.102,651.308,703.538,793.676,777.890,615.154,670.034,572.226,602.351,550.032,623.786,668.825,593.574,629.192
209,629.389,594.123,651.195,870.636,652.460,704.717,794.353,777.894,616.506,670.162,571.651,602.166,550.747,623.851,669.309,594.757,629.572
210,630.607,595.016,652.116,873.279,654.539,705.981,794.587,777.248,617.255,669.803,570.974,601.800,550.962,623.950,670.519,595.791,630.236
211,632.083,595.935,653.412,877.885,658.130,707.771,794.560,776.086,617.695,669.965,570.436,600.992,550.747,624.118,673.068,596.809,631.441
212,633.111,596.623,655.101,882.981,661.628,709.516,794.359,774.778,617.911,670.945,569.667,600.072,550.715,624.189,676.160,597.778,632.942
213,633.209,596.552,655.749,884.988,662.506,710.183,794.086,773.896,617.718,672.136,568.241,599.336,550.812,624.118,677.679,598.196,633.995
214,632.450,595.713,654.865,881.961,659.859,709.366,793.849,773.841,616.853,672.588,566.333,599.109,550.785,623.971,676.477,597.616,633.724
215,631.472,594.906,653.573,876.341,655.574,707.963,793.897,774.402,616.008,672.303,565.185,599.596,550.317,623.983,673.811,596.448,632.559
216,631.062,594.765,653.127,872.792,652.998,707.243,794.355,774.734,615.954,672.028,565.841,600.532,550.296,624.183,672.343,595.680,631.528
217,631.230,595.155,653.693,873.321,653.537,707.734,795.021,774.459,616.795,672.263,567.569,601.211,550.892,624.412,673.185,595.937,631.276
218,631.486,595.629,654.191,875.321,655.466,708.791,795.525,773.947,617.502,672.844,569.046,601.223,551.699,624.505,674.893,596.652,631.394
219,631.450,595.697,653.476,874.458,655.765,709.281,795.674,773.594,616.958,673.267,569.759,601.155,552.183,624.456,675.315,596.542,631.207
220,630.991,595.190,651.539,870.265,653.655,708.755,795.643,773.292,615.344,673.160,570.118,602.034,552.258,624.415,673.883,595.504,630.430
221,630.287,594.629,649.779,866.511,651.162,708.132,795.726,772.776,613.807,672.686,569.995,603.468,552.054,624.467,672.169,594.652,629.556
222,629.628,594.497,649.221,866.491,650.630,708.476,795.916,772.144,613.544,672.643,569.441,603.894,551.435,624.722,671.971,594.774,629.396
223,629.320,594.881,649.446,869.239,651.788,709.417,796.033,771.514,614.212,673.273,568.795,602.977,550.640,625.073,673.318,595.554,629.961
224,629.270,595.319,649.307,870.602,652.379,709.799,795.841,770.924,614.328,673.858,568.477,601.947,550.274,625.289,674.405,596.161,630.129
225,629.206,595.442,648.236,868.060,650.688,708.903,795.355,770.681,612.996,673.652,568.205,602.121,550.349,625.181,673.790,596.056,629.325
226,629.204,595.342,646.850,863.845,647.839,707.476,794.837,770.917,610.954,673.028,567.328,602.989,550.371,625.017,672.080,595.392,628.005
227,629.410,595.310,646.637,862.321,646.428,706.796,794.688,771.368,609.517,672.897,566.149,603.521,550.521,624.938,670.897,595.046,627.244
228,630.154,595.519,648.034,864.567,647.348,707.333,794.733,771.674,609.151,673.697,565.636,603.238,551.091,624.777,670.708,595.474,627.073
229,631.242,595.748,649.625,867.041,648.746,708.325,794.560,771.819,609.382,674.641,566.462,602.502,551.930,624.599,670.825,596.235,626.890
230,631.645,595.839,649.854,865.843,648.338,708.376,794.059,772.107,609.139,674.777,568.077,601.702,552.387,624.622,670.068,596.349,626.409
231,631.005,595.677,648.775,861.682,645.903,707.232,793.665,772.690,608.266,674.141,569.979,601.211,551.962,624.927,668.471,595.523,625.940
232,630.149,595.365,647.768,859.078,643.909,706.383,793.827,773.272,607.749,673.601,571.585,601.208,551.059,625.332,667.425,594.399,625.990
233,630.100,594.981,648.243,860.703,644.403,706.975,794.397,773.269,608.668,673.851,572.221,601.408,550.435,625.666,667.826,593.935,626.735
234,630.761,594.613,649.393,864.487,646.474,708.423,794.950,772.588,610.332,674.761,571.605,601.540,550.527,625.953,669.083,594.298,627.722
235,631.092,594.726,649.554,865.868,647.538,709.046,795.063,771.920,611.255,675.406,570.000,601.936,551.237,626.116,669.840,594.793,628.118
236,630.550,595.026,648.427,862.900,646.371,708.096,794.687,772.048,611.050,674.972,568.728,602.589,551.624,625.982,669.514,594.844,627.630
237,629.827,594.968,647.082,858.913,644.694,706.688,794.169,772.857,611.031,673.783,568.149,603.121,551.355,625.533,668.868,594.612,626.803
238,629.791,594.465,646.468,858.721,645.091,706.386,793.980,773.711,612.189,673.075,567.841,603.230,551.011,625.029,669.044,594.869,626.530
239,630.782,593.897,646.360,862.724,647.714,707.538,794.342,774.213,614.127,673.492,567.826,603.053,551.188,624.726,670.026,595.809,627.236
240,632.092,593.816,645.985,866.531,650.018,708.614,795.033,774.453,615.726,674.422,568.564,602.921,551.495,624.452,670.982,596.603,628.417
241,632.739,594.194,645.682,866.082,649.586,708.485,795.569,774.704,615.664,674.912,569.774,602.811,551.903,624.232,671.103,596.657,629.123
242,632.623,594.881,646.127,862.142,646.809,707.722,795.696,775.130,613.938,674.838,570.667,602.932,552.473,624.356,670.449,596.179,628.861
243,632.825,595.384,647.352,859.174,644.438,707.680,795.831,775.716,612.216,674.713,570.549,603.249,553.070,624.932,669.900,596.250,628.241
244,633.832,595.784,648.663,860.150,644.504,708.624,796.584,776.497,611.815,674.858,570.154,603.589,553.344,625.570,670.082,597.331,627.856
245,635.149,595.965,649.404,863.914,646.394,709.682,797.966,777.596,612.780,675.061,570.415,603.849,553.468,625.871,670.815,598.649,627.921
246,635.934,595.803,649.416,867.551,648.284,710.130,799.278,778.749,614.085,675.070,571.703,603.898,553.398,625.967,671.378,599.214,628.052
247,636.261,595.506,649.584,869.759,649.426,710.000,799.995,779.651,615.166,675.106,573.000,603.468,552.753,625.984,671.750,599.049,627.717
248,636.810,595.384,650.854,872.394,651.184,710.142,800.140,780.222,616.251,675.649,573.297,602.641,551.683,626.195,672.905,599.234,627.404
249,637.993,595.397,652.869,877.109,654.770,711.104,800.204,780.513,617.792,676.723,572.200,601.838,551.065,626.483,675.345,600.504,627.874
250,639.325,595.535,654.270,882.256,659.102,712.418,800.344,780.390,619.394,677.875,570.364,601.211,551.242,626.496,678.006,602.230,628.866
251,639.773,595.874,653.869,884.095,661.358,712.958,800.291,780.006,619.969,678.639,568.703,600.868,551.371,625.870,679.141,602.971,629.215
252,638.934,596.061,651.625,880.956,659.809,712.029,799.787,779.736,618.865,678.780,568.041,600.917,551.027,624.973,677.941,601.914,628.163
253,637.505,595.929,648.813,875.284,656.134,710.400,799.072,779.780,617.000,678.527,568.405,601.325,550.521,624.346,675.369,599.801,626.512
254,636.365,595.774,646.891,871.740,653.990,709.571,798.607,779.984,615.822,678.332,569.836,601.623,550.774,624.237,673.576,598.318,625.294
255,635.839,595.729,646.408,872.373,654.794,710.011,798.572,780.151,616.015,678.623,571.615,601.366,551.559,624.334,673.539,598.305,625.102
256,635.550,595.687,646.228,874.239,656.448,710.809,798.742,780.308,616.672,678.972,573.097,601.113,552.280,624.401,673.977,598.967,625.504
257,634.765,595.723,645.195,872.893,655.877,710.712,798.686,780.688,616.680,678.822,573.610,601.128,552.479,624.520,672.989,599.136,625.971
258,633.216,595.958,643.637,867.800,652.689,709.495,798.370,781.328,616.112,678.047,573.431,601.494,552.543,624.899,670.658,598.587,626.155
259,631.716,596.281,642.906,863.414,649.889,708.347,798.113,781.720,616.019,677.432,572.651,601.521,553.124,625.289,668.944,598.244,626.609
260,631.239,596.387,643.528,863.541,650.071,708.374,798.176,781.599,617.336,677.651,571.718,601.079,554.204,625.360,669.104,598.796,627.509
261,631.863,596.316,644.802,866.725,652.092,709.194,798.283,781.001,619.100,678.397,571.174,600.430,554.979,625.212,670.248,599.631,628.236
262,632.616,596.174,645.333,868.349,652.798,709.528,797.875,780.310,619.687,678.756,571.487,600.053,554.828,625.150,670.706,599.602,628.084
263,632.607,595.848,644.948,865.950,650.825,708.627,796.894,779.913,618.490,678.052,572.313,600.242,553.484,625.184,670.060,598.456,627.173
264,632.156,595.458,644.315,861.822,648.084,707.218,795.963,779.841,616.683,676.776,573.277,600.657,551.968,625.106,669.348,597.249,625.982
265,632.209,595.039,644.127,860.301,647.312,706.678,795.753,780.182,616.162,675.907,573.682,600.494,551.355,624.851,669.632,596.976,625.021
266,632.915,595.145,644.363,862.551,648.965,707.328,796.076,780.960,616.923,675.864,573.262,599.430,551.575,624.692,670.646,597.477,624.428
267,633.457,595.694,644.599,865.456,651.049,708.050,796.331,781.782,617.402,676.186,572.482,598.223,551.823,624.998,671.390,597.901,624.115
268,633.116,596.035,644.075,865.152,651.305,707.722,796.179,782.214,616.425,676.075,571.954,597.774,551.441,625.697,671.091,597.615,624.029
269,632.168,595.748,642.614,861.724,649.710,706.571,795.876,782.344,614.811,675.407,571.533,598.019,550.199,626.388,670.024,596.786,623.934
270,631.630,594.984,641.019,859.148,648.387,705.832,795.823,782.466,614.015,675.007,571.451,598.400,548.844,626.613,669.138,596.228,624.063
271,631.886,594.284,640.573,860.331,648.929,706.493,796.197,782.826,614.537,675.376,571.954,598.857,548.140,626.107,669.100,596.446,624.273
272,632.664,593.765,641.198,863.552,650.366,708.050,796.780,783.229,615.463,676.297,572.631,599.649,548.301,625.195,669.725,597.291,624.139
273,633.211,593.142,641.749,864.471,650.551,708.996,797.201,783.678,615.622,676.669,572.687,600.872,548.946,624.424,670.107,597.925,623.331
274,633.062,592.194,641.348,861.600,648.899,708.733,797.195,784.328,614.498,675.914,572.031,602.155,549.392,624.164,669.688,597.692,621.950
275,632.367,591.729,640.614,858.132,647.171,708.272,796.977,785.139,613.359,674.552,571.364,602.891,549.366,624.221,668.908,597.109,620.635
276,631.720,592.113,640.592,858.110,647.579,708.818,797.085,785.677,614.189,673.884,571.323,602.909,548.952,624.274,668.681,597.209,620.257
277,631.730,592.803,641.135,861.625,649.806,710.080,797.589,785.931,616.934,674.311,571.779,602.294,548.640,624.364,669.141,598.210,620.945
278,632.223,592.652,641.307,864.593,651.077,710.742,798.153,786.066,619.085,675.099,572.174,601.641,549.140,624.482,669.539,599.294,621.478
279,632.476,592.032,640.712,863.273,649.312,709.893,798.335,786.336,618.992,675.326,572.174,601.645,550.624,624.831,669.321,599.866,620.803
280,632.149,591.871,639.992,858.875,645.858,708.259,798.207,786.874,617.683,674.983,572.087,602.509,552.129,625.439,668.755,599.984,619.580
281,632.005,592.581,639.925,856.567,644.387,707.716,798.364,787.742,617.185,674.930,572.231,603.558,552.360,626.141,668.991,600.127,619.068
282,632.564,593.242,640.745,859.829,646.996,709.453,799.174,788.676,618.143,675.702,572.764,603.770,551.667,626.568,670.814,600.816,619.782
283,633.872,593.245,642.240,866.670,652.195,712.585,800.200,789.328,619.409,677.081,573.267,602.660,551.097,626.623,673.654,601.996,620.756
284,635.445,593.123,643.592,872.070,656.149,715.087,800.730,789.460,619.930,678.235,572.959,601.083,551.027,626.594,675.871,602.712,621.312
285,636.576,593.455,644.045,873.187,656.509,715.791,800.543,789.147,619.714,678.911,571.826,600.419,551.204,626.962,676.115,602.223,621.381
286,636.879,594.213,643.715,872.059,654.871,715.348,800.021,788.713,619.873,679.425,570.928,601.147,551.495,627.647,674.923,601.040,621.428
287,636.687,595.103,643.476,872.414,654.651,715.195,799.562,788.347,621.162,680.172,570.349,602.423,551.731,628.010,674.006,600.474,621.963
288,636.382,595.852,644.008,874.616,656.456,715.753,799.123,788.051,623.089,681.206,570.226,603.109,551.914,627.714,674.179,600.820,622.816
289,635.882,596.300,644.745,875.337,657.759,715.958,798.504,787.526,624.058,681.725,570.436,603.196,552.269,626.864,674.543,601.128,623.383
290,634.993,596.168,644.786,872.195,656.235,715.060,797.577,786.731,623.220,681.000,570.364,603.483,552.806,625.928,673.868,600.413,623.226
291,634.190,595.865,644.610,867.167,653.011,713.582,796.626,785.946,621.745,679.600,569.538,603.785,552.952,625.161,672.564,599.051,622.714
292,634.109,596.103,645.360,864.744,650.970,712.714,796.020,785.611,621.054,678.872,568.354,603.445,552.790,624.629,672.017,598.200,622.470
293,634.718,596.658,646.491,866.519,651.328,712.698,795.935,785.481,621.591,679.151,567.754,602.174,552.177,624.261,672.711,598.437,622.412
294,635.287,596.771,646.873,869.103,652.522,712.697,796.126,785.146,621.880,679.558,568.138,600.619,551.349,623.933,673.442,599.237,622.210
295,635.175,596.568,646.375,867.917,652.183,711.730,796.053,784.887,620.718,679.139,569.108,599.811,550.355,623.720,672.825,599.640,621.790
296,634.197,596.561,645.648,862.799,649.973,710.037,795.650,785.154,618.564,678.131,570.631,600.117,549.355,623.598,670.775,599.302,621.000
297,633.062,597.300,645.258,858.408,647.970,708.802,795.341,785.753,617.521,677.389,572.118,601.242,548.430,623.486,669.203,598.832,620.115
298,632.566,598.413,645.217,858.603,648.165,709.096,795.434,786.138,618.440,677.638,572.431,602.079,547.962,623.523,669.469,598.931,619.656
299,632.479,598.697,645.303,862.160,650.034,710.344,795.818,786.278,619.803,678.584,571.108,602.302,547.919,623.808,671.095,599.367,619.486
300,632.251,597.313,645.086,864.140,651.152,710.799,795.985,786.490,619.764,679.035,569.180,602.094,547.876,624.119,672.260,599.272,619.320
301,631.595,594.910,644.371,861.301,650.030,709.683,795.531,787.061,617.915,677.924,567.774,601.849,547.505,624.348,671.728,598.475,619.478
302,630.754,592.852,643.644,855.964,647.847,708.102,794.782,787.621,615.745,675.719,567.036,601.457,546.989,624.658,670.212,597.630,620.045
303,630.209,592.013,643.311,853.155,646.919,707.712,794.405,787.959,615.378,674.157,566.380,600.830,546.134,625.165,669.696,597.381,620.971
304,630.102,592.065,643.337,854.805,648.087,708.804,794.683,788.261,617.363,674.365,566.036,600.343,545.242,625.638,670.746,597.586,621.320
305,630.147,592.377,643.232,857.755,649.628,710.013,795.089,788.596,619.687,675.618,566.497,600.189,544.898,625.747,672.015,597.428,620.680
306,630.036,592.719,642.854,857.857,649.426,709.918,795.092,788.844,619.988,676.424,567.477,600.332,545.516,625.246,672.003,596.597,619.420
307,629.716,593.142,642.730,855.013,647.455,708.600,794.786,788.980,618.216,676.316,567.636,600.691,546.753,624.294,670.835,595.642,618.252
308,629.557,593.755,642.929,853.119,646.041,707.648,794.543,789.086,616.432,676.036,566.590,600.811,548.091,623.184,669.917,595.411,617.916
309,629.723,594.697,643.008,854.986,646.988,708.209,794.501,789.052,616.124,676.367,565.190,600.641,548.989,622.242,669.885,596.213,618.493
310,630.038,595.684,642.674,858.973,649.434,709.624,794.570,788.753,616.537,677.286,564.790,600.691,549.081,621.529,670.017,597.277,619.399
311,630.332,596.336,642.056,860.851,650.715,710.134,794.520,788.324,616.131,677.931,565.795,601.257,548.688,621.111,669.511,597.618,619.816
312,630.097,596.687,641.659,858.701,649.455,709.151,794.147,787.954,614.614,677.465,567.492,601.841,548.269,620.971,668.502,597.244,619.509
313,629.287,597.506,642.071,855.289,647.425,707.904,793.659,787.763,613.116,676.036,568.882,601.902,548.177,621.117,668.144,597.164,618.927
314,628.519,598.735,643.712,854.632,647.208,707.946,793.491,787.736,612.815,674.783,569.349,601.230,548.597,621.378,669.254,597.796,618.493
315,628.434,599.484,646.037,856.882,649.033,709.309,793.873,787.821,613.996,674.561,569.138,600.275,549.479,621.552,671.204,598.608,618.367
316,628.882,599.229,647.236,858.637,650.655,710.570,794.603,787.963,615.475,674.990,568.749,599.566,550.608,621.866,672.466,598.914,618.386
317,629.341,598.565,646.685,857.057,649.917,710.379,795.319,788.217,615.815,675.036,568.651,598.883,551.882,622.623,671.735,598.345,618.333
318,629.555,598.135,645.573,853.331,647.297,709.268,795.631,788.609,615.259,674.442,569.272,598.355,553.312,623.733,669.596,597.464,618.087
319,629.583,597.752,645.472,851.404,645.531,708.999,795.762,789.020,615.004,673.963,570.590,598.113,554.479,624.662,668.041,597.051,618.163
320,629.588,597.058,646.704,853.610,646.348,710.492,796.148,789.353,615.792,674.350,572.380,598.460,554.935,625.048,668.349,597.496,618.730
