 ,Mean1,Mean4,Mean6,Mean7
5067,619.602,829.992,746.176,848.868
5068,619.732,831.800,747.272,849.172
5069,619.912,831.793,746.812,849.349
5070,619.910,829.598,745.316,849.343
5071,620.507,827.804,744.524,849.253
5072,621.981,828.467,745.143,849.129
5073,623.182,830.385,746.259,848.831
5074,623.109,830.613,746.589,848.256
5075,622.223,828.126,745.883,847.632
5076,621.773,825.234,744.948,847.405
5077,622.109,824.771,744.790,847.865
5078,622.668,826.930,745.321,848.714
5079,622.924,829.078,745.676,849.562
5080,623.071,829.409,745.531,850.223
5081,623.365,829.409,745.705,850.877
5082,624.225,831.932,747.159,851.606
5083,625.268,836.842,749.483,852.206
5084,625.953,840.250,751.061,852.581
5085,625.853,839.195,750.646,852.735
5086,625.322,835.335,749.012,852.835
5087,624.844,832.996,748.047,852.914
5088,624.398,833.835,748.364,852.945
5089,623.912,835.641,748.945,852.671
5090,623.412,835.456,748.461,851.859
5091,623.142,833.242,746.993,850.783
5092,623.097,831.594,745.824,849.936
5093,623.095,832.325,745.864,849.554
5094,623.116,834.229,746.528,849.464
5095,623.071,834.457,746.225,849.398
5096,623.133,831.932,744.433,849.110
5097,623.701,828.814,742.505,848.816
5098,625.095,828.099,742.076,848.975
5099,626.858,829.818,742.998,849.453
5100,627.900,830.774,743.735,849.601
5101,627.505,828.903,743.162,848.967
5102,626.355,826.017,741.868,848.004
5103,625.806,825.567,741.292,847.429
5104,626.071,828.034,741.887,847.402
5105,626.464,830.503,742.646,847.451
5106,626.249,830.042,742.330,847.125
5107,625.410,827.177,741.155,846.670
5108,624.808,825.109,740.545,846.647
5109,625.102,825.826,741.362,847.390
5110,626.012,827.897,742.795,848.496
5111,626.742,828.991,743.497,849.464
5112,626.912,829.319,743.646,850.008
5113,626.858,831.095,744.502,850.331
5114,627.057,835.050,746.421,850.648
5115,627.713,838.774,748.216,850.890
5116,628.268,839.078,748.511,850.931
5117,628.232,835.499,747.414,850.510
5118,627.697,831.192,746.309,849.679
5119,627.339,829.443,746.355,848.773
5120,627.071,830.399,747.103,848.229
5121,626.479,831.166,746.943,847.986
5122,625.476,829.903,745.095,847.749
5123,624.374,827.806,742.705,847.429
5124,623.607,827.267,741.718,847.344
5125,623.256,828.523,742.400,847.495
5126,623.180,829.221,743.020,847.162
5127,622.974,827.344,742.178,845.999
5128,622.701,824.022,740.586,844.602
5129,623.005,822.390,739.796,843.883
5130,623.981,823.626,740.326,844.139
5131,624.995,825.685,741.071,844.693
5132,625.230,825.977,740.818,844.796
5133,624.699,824.274,739.583,844.357
5134,624.310,822.659,738.588,843.889
5135,624.280,822.864,738.769,843.797
5136,624.031,824.380,739.626,843.978
5137,623.441,825.204,739.914,844.016
5138,622.964,824.684,739.176,843.894
5139,622.810,824.747,738.434,843.913
5140,622.898,827.475,739.056,844.428
5141,623.322,832.472,740.807,845.431
5142,623.976,837.121,742.459,846.411
5143,624.680,839.313,743.379,846.838
5144,625.083,839.506,743.935,846.603
5145,625.216,839.673,744.433,846.108
5146,625.365,840.326,744.652,845.580
5147,625.562,839.551,743.894,845.009
5148,625.230,836.010,741.801,844.261
5149,624.512,831.585,739.380,843.632
5150,624.175,829.326,738.223,843.645
5151,624.692,829.760,738.675,844.408
5152,625.171,830.451,739.596,845.296
5153,625.014,828.772,739.604,845.535
5154,624.661,825.216,738.450,844.996
5155,624.581,822.920,737.220,844.268
5156,624.555,823.626,736.940,844.067
5157,624.313,825.593,737.359,844.275
5158,623.983,825.522,737.299,844.397
5159,623.891,822.796,736.362,844.191
5160,624.384,819.953,735.638,844.107
5161,625.199,819.710,736.006,844.438
5162,625.543,821.527,736.903,844.915
5163,624.955,822.533,737.028,845.052
5164,624.057,821.326,736.170,844.783
5165,623.716,819.631,735.656,844.426
5166,624.282,820.043,736.451,844.368
5167,625.121,822.717,737.988,844.973
5168,625.602,825.207,739.067,846.137
5169,625.550,825.315,739.168,847.378
5170,625.806,824.205,738.975,848.492
5171,626.654,825.086,739.725,849.835
5172,627.654,829.318,741.919,851.526
5173,628.111,834.345,744.744,853.031
5174,627.929,836.357,746.527,853.732
5175,627.507,834.672,746.248,853.531
5176,627.562,832.468,744.932,852.950
5177,628.464,832.267,744.209,852.405
5178,629.521,833.204,744.163,851.850
5179,629.742,832.481,743.535,850.991
5180,628.957,829.420,741.804,849.970
5181,628.000,826.633,740.201,849.268
5182,627.500,826.513,740.138,849.101
5183,627.178,828.244,741.234,849.305
5184,626.301,828.645,741.862,849.438
5185,624.912,826.192,741.165,849.141
5186,623.962,823.121,740.225,848.720
5187,624.190,822.499,740.676,848.630
5188,625.182,824.122,742.501,848.823
5189,625.659,824.963,743.669,848.741
5190,624.754,823.188,743.028,848.136
5191,623.230,820.525,741.639,847.452
5192,622.680,819.673,741.362,847.356
5193,623.597,820.950,742.309,848.008
5194,625.012,822.055,742.904,848.843
5195,625.867,820.938,742.160,849.186
5196,625.531,818.548,740.981,849.101
5197,624.732,817.580,740.963,849.362
5198,624.464,819.125,742.341,850.218
5199,624.791,821.266,743.715,850.989
5200,624.846,821.671,743.709,851.063
5201,624.431,820.504,742.629,850.680
5202,624.239,820.679,742.039,850.629
5203,624.687,824.399,743.110,851.242
5204,625.427,830.019,745.268,852.038
5205,625.732,833.379,746.757,852.294
5206,625.455,832.385,746.262,851.844
5207,625.161,829.253,744.659,851.194
5208,625.071,827.501,743.771,850.754
5209,624.595,827.548,744.135,850.610
5210,623.462,827.008,744.381,850.459
5211,622.180,824.452,743.195,850.059
5212,621.744,821.465,741.221,849.490
5213,622.687,820.384,740.286,849.068
5214,624.242,821.083,740.979,849.001
5215,625.194,821.097,741.922,849.207
5216,625.095,818.842,741.473,849.451
5217,624.315,815.615,739.743,849.392
5218,623.429,814.320,738.405,849.091
5219,622.528,815.768,738.603,848.943
5220,621.782,817.567,739.542,849.152
5221,620.922,816.947,739.599,849.239
5222,620.194,814.140,738.070,849.095
5223,620.431,812.087,736.053,849.186
5224,621.775,812.635,735.137,849.742
5225,622.832,814.375,735.394,850.338
5226,622.258,814.557,735.555,850.393
5227,620.455,812.607,734.986,849.931
5228,619.263,810.789,734.725,849.560
5229,619.566,811.533,735.785,849.818
5230,620.505,814.341,737.576,850.527
5231,620.853,816.511,738.618,851.100
5232,620.628,816.719,738.379,851.283
5233,620.742,816.753,738.083,851.449
5234,621.403,819.348,739.127,851.974
5235,622.078,824.674,741.389,852.797
5236,622.197,829.452,743.290,853.559
5237,621.810,830.607,743.434,854.083
5238,621.514,828.836,742.199,854.603
5239,621.813,827.584,741.346,855.434
5240,622.564,828.677,741.850,856.437
5241,622.751,830.437,742.760,856.854
5242,621.922,830.301,742.631,856.284
5243,620.649,828.001,741.423,855.163
5244,620.005,825.971,740.449,854.431
5245,620.303,826.186,740.571,854.410
5246,621.055,827.447,741.161,854.429
5247,621.187,826.892,741.094,853.666
5248,620.147,823.692,739.986,852.247
5249,618.680,820.626,738.962,851.202
5250,618.126,820.395,739.234,851.408
5251,618.995,822.356,740.448,852.569
5252,620.431,823.034,741.017,853.594
5253,621.476,820.713,740.216,853.837
5254,621.889,817.605,738.868,853.548
5255,621.867,817.058,738.214,853.332
5256,622.007,819.092,738.484,853.477
5257,622.422,820.556,738.846,853.631
5258,622.846,819.101,738.530,853.471
5259,623.097,816.275,737.776,853.294
5260,623.491,815.634,737.589,853.572
5261,624.194,818.102,738.342,854.231
5262,624.950,821.321,739.431,854.832
5263,625.493,822.518,739.870,855.091
5264,625.960,821.841,739.707,855.220
5265,626.434,822.150,740.029,855.674
5266,627.002,825.997,741.772,856.338
5267,627.595,832.112,744.269,856.856
5268,627.827,836.398,745.663,857.130
5269,627.668,836.259,745.147,857.346
5270,627.661,833.850,744.155,857.736
5271,628.277,833.033,744.345,858.387
5272,629.220,834.410,745.362,858.913
5273,629.782,835.155,745.279,858.665
5274,629.547,833.186,743.637,857.555
5275,628.839,830.440,741.966,856.299
5276,628.438,830.098,741.798,855.624
5277,628.526,832.125,742.666,855.542
5278,628.296,833.086,742.980,855.518
5279,627.173,830.611,741.736,854.996
5280,625.675,826.469,739.692,854.045
5281,624.948,824.182,738.446,853.335
5282,625.389,824.756,738.627,853.208
5283,626.182,825.537,739.273,853.279
5284,626.360,823.875,738.868,852.773
5285,625.621,820.365,737.360,851.731
5286,624.938,818.455,736.194,850.932
5287,625.055,819.913,736.426,850.821
5288,625.604,822.630,737.195,851.124
5289,625.602,823.359,736.908,851.289
5290,624.957,821.731,735.430,851.110
5291,624.555,820.601,734.313,850.846
5292,624.988,822.139,734.665,851.025
5293,625.962,825.011,735.936,851.582
5294,626.782,826.339,736.658,851.826
5295,626.964,825.258,736.288,851.605
5296,626.569,824.081,735.613,851.531
5297,626.363,825.717,735.907,852.168
5298,627.159,830.593,737.461,853.174
5299,628.687,836.457,739.360,853.882
5300,629.642,840.659,740.796,854.063
5301,629.403,842.340,741.583,853.917
5302,628.713,842.681,742.116,853.802
5303,628.258,842.792,742.636,853.674
5304,628.026,841.977,742.815,853.399
5305,627.533,838.942,742.008,852.839
5306,626.929,834.477,740.455,852.261
5307,626.891,831.742,739.464,852.126
5308,627.332,832.373,739.807,852.407
5309,627.481,833.982,740.543,852.612
5310,626.995,833.061,740.241,852.323
5311,626.249,829.319,738.916,851.794
5312,626.121,826.130,737.789,851.514
5313,626.749,826.077,737.663,851.578
5314,627.223,827.729,738.347,851.639
5315,626.462,827.790,738.651,851.372
5316,624.801,825.403,737.720,850.687
5317,623.192,823.454,736.304,850.033
5318,622.261,824.578,735.938,850.020
5319,621.948,827.683,736.754,850.573
5320,622.009,829.277,737.154,851.087
5321,621.870,827.446,736.090,850.943
5322,621.322,824.119,734.653,850.183
5323,620.744,822.617,734.627,849.433
5324,620.258,823.843,735.907,849.193
5325,619.671,825.402,736.736,849.361
5326,618.872,824.727,736.267,849.303
5327,618.716,822.600,735.337,848.984
5328,619.616,821.863,735.212,848.905
5329,621.026,823.752,735.917,849.388
5330,621.855,826.503,736.632,850.275
5331,621.867,828.046,736.856,851.023
5332,621.690,828.689,737.158,851.461
5333,622.059,830.970,738.669,852.055
5334,623.059,835.566,741.453,852.996
5335,624.434,839.714,743.840,853.960
5336,625.519,839.829,744.249,854.478
5337,625.836,835.841,742.830,854.549
5338,625.550,831.780,741.236,854.498
5339,625.358,831.069,740.638,854.589
5340,625.258,832.631,740.855,854.727
5341,624.590,832.552,740.673,854.467
5342,623.005,828.969,739.793,853.733
5343,621.448,824.577,739.075,853.152
5344,621.479,823.264,739.324,853.229
5345,623.071,825.303,740.092,853.578
5346,624.626,827.246,740.333,853.592
5347,624.908,826.194,739.323,853.089
5348,623.991,823.078,737.700,852.336
5349,622.910,821.210,736.758,851.662
5350,622.384,821.879,736.990,851.164
5351,622.732,822.935,737.480,850.654
5352,623.604,821.835,737.050,849.982
5353,624.280,819.044,735.711,849.357
5354,624.448,817.498,734.707,849.160
5355,624.419,819.122,734.768,849.399
5356,624.555,822.363,735.291,849.686
5357,624.611,823.928,735.121,849.613
5358,624.618,822.562,734.276,849.291
5359,624.936,820.890,733.900,849.219
5360,625.694,822.068,734.858,849.825
5361,626.341,825.736,736.725,850.975
5362,626.682,829.111,738.346,851.932
5363,627.282,830.927,739.403,852.122
5364,628.621,832.522,740.528,851.754
5365,630.443,835.498,741.854,851.376
5366,632.078,838.759,742.675,851.101
5367,632.834,839.426,742.174,850.795
5368,632.483,836.235,740.574,850.443
5369,631.538,831.577,739.245,850.085
5370,630.725,829.091,739.437,849.789
5371,630.417,829.865,740.856,849.626
5372,630.585,831.279,741.944,849.530
5373,630.889,830.129,741.712,849.450
5374,630.775,826.627,740.549,849.433
5375,630.036,824.343,739.861,849.644
5376,629.175,825.355,740.159,849.929
5377,628.500,827.786,740.590,849.833
5378,627.765,827.917,739.857,848.986
5379,626.718,825.028,737.811,847.584
5380,625.671,822.156,735.942,846.535
5381,625.180,822.012,735.603,846.434
5382,625.427,823.747,736.405,846.899
5383,625.787,824.141,736.761,847.033
5384,625.609,822.106,736.054,846.613
5385,625.265,819.892,735.172,846.111
5386,625.062,820.358,735.363,845.996
5387,624.969,823.165,736.461,846.074
5388,624.742,825.018,737.327,845.828
5389,624.526,823.623,737.166,845.004
5390,624.509,820.752,736.522,844.046
5391,624.858,820.070,736.509,843.659
5392,625.398,822.650,737.404,844.242
5393,625.621,826.257,738.488,845.393
5394,625.291,828.653,739.157,846.458
5395,625.107,830.338,739.685,847.090
5396,625.780,833.577,740.788,847.263
5397,627.249,838.251,742.325,847.094
5398,628.457,841.297,743.041,846.759
5399,628.720,840.016,742.240,846.317
5400,628.318,835.320,740.656,845.703
5401,627.791,831.136,739.589,845.141
5402,627.268,830.028,739.614,844.873
5403,626.538,830.653,740.214,844.596
5404,625.358,829.621,740.250,843.881
5405,624.090,826.249,739.018,842.882
5406,623.623,823.586,737.244,842.342
5407,624.597,824.389,736.177,842.613
5408,626.273,827.626,736.046,843.150
5409,627.095,829.585,735.794,843.220
5410,626.469,828.027,734.630,842.649
5411,625.476,824.775,733.094,842.091
5412,625.441,823.289,732.453,842.185
5413,626.325,824.260,733.045,842.884
5414,626.986,825.117,733.729,843.471
5415,626.922,823.549,733.399,843.577
5416,626.806,820.427,732.443,843.518
5417,627.130,818.939,732.379,843.753
5418,627.656,820.618,733.860,844.335
5419,627.820,823.456,735.903,844.892
5420,627.081,824.088,736.764,845.060
5421,625.720,821.890,735.994,844.841
5422,624.813,819.769,735.041,844.521
5423,625.083,820.349,735.275,844.420
5424,625.979,822.824,736.389,844.676
5425,626.592,824.444,737.007,845.306
5426,626.538,824.485,736.835,846.026
5427,626.130,825.423,737.272,846.679
5428,625.863,829.278,739.282,847.257
5429,625.709,834.498,741.840,847.677
5430,625.583,836.716,742.884,847.543
5431,625.429,834.111,741.714,846.739
5432,625.467,829.883,739.722,845.633
5433,625.962,828.338,738.630,844.592
5434,626.787,829.938,738.742,843.875
5435,627.514,831.432,738.758,843.606
5436,627.633,830.102,737.828,843.529
5437,626.789,826.930,736.694,843.277
5438,625.431,825.368,736.445,842.910
5439,624.623,826.737,737.313,842.622
5440,624.706,828.586,738.124,842.378
5441,624.948,827.555,737.687,842.087
5442,624.784,823.612,736.252,841.750
5443,624.379,820.046,735.074,841.495
5444,623.941,819.345,734.848,841.493
5445,623.746,820.598,735.232,841.530
5446,623.761,820.751,735.313,841.291
5447,623.756,818.656,734.805,840.830
5448,623.464,816.616,734.352,840.367
5449,623.024,817.295,734.615,840.065
5450,622.744,820.041,735.153,840.005
5451,622.822,821.719,734.989,840.011
5452,622.967,820.538,733.782,839.792
5453,623.055,818.310,732.715,839.486
5454,623.055,818.047,732.954,839.510
5455,623.100,820.215,734.220,839.925
5456,623.216,822.488,735.241,840.455
5457,623.457,822.861,735.546,840.774
5458,623.799,822.531,735.844,840.891
5459,624.180,824.563,737.158,841.228
5460,624.761,829.515,739.312,842.036
5461,625.649,834.049,740.799,842.797
5462,626.393,834.323,740.497,842.948
5463,626.462,830.707,738.775,842.583
5464,626.320,827.207,737.370,842.139
5465,626.761,826.816,737.320,841.844
5466,627.469,828.251,737.867,841.810
5467,627.206,828.218,737.436,841.932
5468,625.872,825.680,735.695,842.023
5469,625.104,822.898,734.107,842.107
5470,626.028,822.400,734.194,842.364
5471,627.645,823.751,735.896,842.777
5472,628.654,824.051,737.495,842.825
5473,628.595,821.508,737.558,842.286
5474,627.618,817.921,736.633,841.603
5475,626.400,816.592,736.377,841.332
5476,625.581,818.364,737.102,841.518
5477,625.083,820.289,737.563,841.581
5478,624.709,819.192,736.686,841.076
5479,624.386,815.794,735.194,840.224
5480,624.540,813.705,734.741,839.702
5481,625.076,814.769,735.724,839.882
5482,625.386,816.909,736.757,840.249
5483,625.052,817.126,736.132,840.161
5484,624.071,815.214,734.111,839.835
5485,623.230,814.061,732.951,839.992
5486,623.410,815.868,734.136,840.666
5487,624.590,819.327,736.439,841.354
5488,625.860,821.516,737.689,841.804
5489,626.344,821.851,737.608,842.212
5490,626.036,822.818,737.866,842.718
5491,625.841,826.555,739.750,843.238
5492,625.936,831.683,742.528,843.574
5493,625.891,834.258,744.223,843.477
5494,625.320,832.271,744.013,843.035
5495,624.829,828.373,742.904,842.564
5496,624.789,826.600,742.290,842.201
5497,625.100,827.544,742.232,841.754
5498,625.495,828.028,741.877,841.150
5499,625.664,825.654,740.661,840.487
5500,625.299,821.517,739.071,839.802
5501,624.483,819.014,738.015,839.427
5502,623.685,819.615,737.990,839.510
5503,623.296,820.913,738.425,839.526
5504,623.000,819.760,737.981,838.896
5505,622.419,816.501,736.311,837.752
5506,621.789,814.604,734.823,836.875
5507,621.509,815.829,734.818,836.749
5508,621.393,818.255,735.857,837.144
5509,621.348,818.604,736.183,837.341
5510,621.294,816.076,735.167,837.108
5511,621.391,813.352,734.220,836.821
5512,621.616,813.574,734.716,837.103
5513,621.524,816.217,736.281,837.858
5514,620.697,817.892,737.120,838.463
5515,619.756,816.622,736.267,838.595
5516,619.576,814.533,734.661,838.639
