 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
210,681.197,739.697,803.976,656.306,712.751,784.086,635.021,740.303,843.473,856.752,695.554,639.499,636.885,643.935,590.136,607.877
211,681.641,740.664,801.821,656.579,711.587,784.171,633.148,739.486,842.580,856.936,695.622,638.584,636.652,644.988,590.322,608.008
212,681.989,741.186,800.481,656.907,710.839,783.887,632.016,738.486,842.169,856.985,695.923,637.432,636.166,645.392,590.578,607.907
213,682.124,740.981,801.362,657.129,710.982,783.385,632.677,738.103,842.758,856.728,695.905,636.887,635.669,645.253,590.660,607.470
214,682.417,740.521,802.648,657.120,711.144,782.863,634.062,738.404,843.423,856.644,695.468,636.892,635.358,645.105,590.518,606.864
215,683.142,740.184,801.467,656.940,710.133,782.302,634.109,738.627,842.955,857.164,694.928,636.598,635.465,644.784,590.572,606.463
216,684.114,739.875,797.596,656.670,708.213,781.657,632.405,738.217,841.451,858.028,694.574,635.800,635.931,644.302,590.889,606.373
217,684.727,739.329,794.354,656.581,706.909,781.012,630.863,737.659,840.363,858.445,694.189,635.110,636.417,644.154,591.196,606.627
218,684.511,738.609,794.377,656.768,707.193,780.574,631.207,737.575,840.704,857.923,693.763,635.087,636.757,644.589,591.096,607.069
219,683.881,738.067,796.214,657.017,708.276,780.401,632.990,737.802,841.766,856.996,693.435,635.485,636.937,645.080,590.667,607.445
220,683.570,737.780,796.297,657.751,708.712,780.413,634.255,737.698,841.885,856.602,693.155,635.457,636.994,644.750,590.348,607.710
221,683.717,737.602,793.307,659.036,708.166,780.459,633.665,737.117,840.674,856.897,692.962,634.678,637.025,643.744,590.547,608.152
222,684.036,737.566,790.025,659.995,707.583,780.437,631.993,736.645,839.413,857.027,693.232,633.763,637.004,642.978,590.739,609.100
223,684.005,737.907,789.850,659.610,707.884,780.262,630.790,736.916,839.426,856.491,693.899,633.763,636.897,642.543,590.410,610.206
224,683.645,738.971,792.432,658.266,708.779,779.977,630.495,737.693,840.407,856.057,694.300,634.605,636.902,642.435,589.765,610.555
225,683.346,740.705,794.382,657.397,709.148,779.744,630.340,738.159,840.876,856.698,693.896,634.867,637.088,642.460,589.538,609.923
226,683.257,742.326,793.546,657.825,708.520,779.578,629.745,737.824,840.180,857.954,693.065,634.188,637.262,642.482,590.010,608.769
227,682.874,743.068,791.449,658.395,707.646,779.395,629.411,737.203,839.481,858.709,692.453,633.552,637.004,642.685,590.824,607.995
228,682.214,743.068,791.108,657.646,707.413,779.321,630.170,737.032,840.336,858.500,692.459,634.087,636.268,643.083,591.458,608.062
229,681.683,743.115,792.934,656.120,707.632,779.464,631.333,737.435,842.500,857.761,693.131,635.540,635.266,643.398,591.670,608.681
230,681.633,743.606,794.650,655.605,707.713,779.677,631.720,737.918,844.155,857.223,694.065,636.740,634.306,643.441,591.559,608.902
231,681.826,744.155,794.646,656.775,707.488,779.665,631.038,738.139,844.449,857.074,695.342,637.255,633.392,643.448,591.536,608.447
232,681.838,744.341,794.581,658.309,707.652,779.387,630.611,738.380,844.325,857.101,697.173,637.589,632.570,643.657,591.869,608.190
233,681.420,744.070,797.160,658.730,708.973,779.034,631.580,739.254,845.193,856.836,698.786,638.294,632.075,643.833,592.528,608.766
234,680.763,743.677,802.122,657.763,711.059,778.852,633.524,740.761,846.933,856.253,699.065,639.037,632.228,643.716,593.000,609.671
235,680.320,743.362,806.030,656.194,712.563,778.897,635.125,742.122,848.094,855.935,698.448,639.255,632.794,643.361,593.186,610.090
236,680.422,743.128,806.112,655.167,712.499,778.893,635.372,742.384,847.504,856.354,698.126,638.671,633.333,642.664,593.183,609.805
237,680.763,743.039,803.511,654.919,711.320,778.704,634.571,741.549,845.885,857.015,698.322,637.448,633.505,642.071,592.871,609.458
238,680.770,743.063,801.642,654.852,710.434,778.585,634.026,740.606,844.981,857.139,698.333,636.122,633.444,642.281,592.176,609.506
239,680.569,743.431,801.992,654.388,710.642,778.861,634.436,740.297,845.380,856.551,698.052,635.136,633.356,643.417,591.598,609.748
240,680.899,744.154,802.568,654.112,711.193,779.404,635.116,740.377,845.920,855.977,698.135,634.260,633.537,644.059,591.516,609.658
241,681.905,745.037,800.878,654.909,710.892,779.549,634.665,740.173,845.388,856.027,698.775,633.274,633.920,643.562,591.745,608.920
242,682.876,745.590,797.616,656.333,709.804,778.932,633.031,739.668,844.043,856.279,699.221,632.322,634.627,642.506,591.895,607.825
243,683.147,745.446,795.829,657.280,709.072,777.804,631.875,739.574,843.301,855.961,698.845,632.143,635.407,641.821,591.758,606.992
244,682.980,744.712,797.020,657.457,709.350,776.801,632.115,740.279,843.782,855.090,698.119,633.016,635.801,641.790,590.998,607.051
245,682.905,743.723,799.076,657.534,710.075,776.113,632.877,741.242,844.572,854.503,697.590,634.214,635.591,642.096,589.822,608.136
246,683.088,743.009,798.742,657.935,710.040,775.594,632.714,741.696,844.260,854.706,697.613,634.812,635.155,642.633,588.869,609.555
247,683.203,742.692,795.682,658.545,708.934,775.115,631.597,741.650,842.809,855.471,698.034,634.664,634.813,643.096,588.611,610.257
248,682.997,742.417,793.071,658.835,707.721,774.857,630.597,741.549,841.561,856.038,698.097,634.575,634.623,643.262,588.958,609.889
249,682.638,741.917,793.438,658.766,707.376,774.808,630.323,741.712,841.706,856.199,697.487,634.929,634.639,643.420,589.559,609.111
250,682.534,741.481,795.462,658.622,707.698,774.633,630.332,741.949,842.600,856.449,696.664,635.310,634.832,643.466,590.038,608.658
251,682.941,741.355,796.107,658.711,707.630,774.163,630.005,741.794,842.521,857.636,696.500,635.379,635.210,643.000,590.456,608.578
252,683.633,741.616,794.404,659.024,706.789,773.548,629.295,741.186,840.946,859.729,697.198,635.124,635.426,641.799,590.623,608.630
253,684.150,741.939,792.438,659.213,705.922,772.905,628.811,740.706,839.255,861.601,698.162,634.855,635.432,640.457,590.629,608.717
254,684.475,742.037,792.579,659.072,705.990,772.369,629.017,740.803,838.973,862.282,698.295,635.271,635.296,639.802,590.727,608.620
255,684.784,741.850,794.555,658.543,706.627,771.951,629.479,741.120,839.846,861.987,697.032,636.106,635.033,639.762,590.900,608.152
256,685.293,741.817,795.645,658.022,706.667,771.444,629.142,740.997,840.428,861.517,695.221,636.595,634.662,639.833,590.869,607.622
257,685.918,742.192,794.093,657.821,705.715,770.696,627.852,740.274,840.062,861.429,694.122,636.625,634.187,640.099,590.609,607.332
258,686.395,742.879,791.820,657.713,704.704,770.031,626.705,739.419,839.798,861.565,694.162,636.995,633.623,641.031,590.440,607.285
259,686.444,743.504,791.952,657.170,704.839,769.966,626.689,739.048,840.664,861.476,694.968,638.030,632.904,642.475,590.423,607.548
260,686.295,743.716,794.539,656.471,706.118,770.630,627.366,739.310,842.079,861.009,695.624,638.915,632.350,643.534,590.600,607.869
261,686.496,743.333,796.552,656.096,707.480,771.581,627.557,739.817,842.929,860.580,695.757,639.067,631.801,643.982,590.786,608.162
262,687.435,742.588,796.213,655.974,708.047,772.117,627.134,740.254,842.974,860.534,695.777,638.522,631.063,643.904,590.752,608.347
263,688.572,742.062,795.444,655.617,708.159,772.030,627.240,740.824,843.141,860.469,696.142,638.025,630.344,643.478,590.356,608.103
264,689.132,742.048,797.176,654.754,708.913,771.617,628.767,741.794,844.312,859.716,696.597,638.191,630.140,642.852,589.598,607.812
265,689.288,742.379,801.127,653.667,710.496,771.382,631.220,743.060,846.083,858.351,696.500,639.083,630.715,642.188,588.948,607.748
266,689.624,742.819,804.140,652.627,711.972,771.474,632.858,743.954,846.997,857.215,695.752,639.607,631.910,641.522,588.843,607.900
267,690.344,743.463,803.964,651.849,712.362,771.578,632.536,743.829,846.230,856.663,695.297,638.860,632.956,640.883,589.212,608.267
268,691.209,744.457,801.613,651.249,711.759,771.430,631.082,742.955,844.624,856.423,695.658,637.301,632.908,640.556,589.286,608.743
269,692.002,745.652,800.157,650.443,711.281,771.227,630.155,742.204,843.802,856.074,696.300,636.246,631.864,640.824,588.621,609.334
270,692.519,746.797,800.823,649.627,711.433,771.393,630.578,742.135,844.186,855.609,696.187,636.188,630.870,641.830,587.572,609.900
271,692.576,747.702,801.702,649.201,711.642,771.989,631.384,742.304,844.495,855.538,694.975,636.506,630.600,643.207,586.895,610.360
272,692.210,748.371,800.260,649.510,711.036,772.586,631.365,742.051,843.493,856.234,693.800,636.467,630.941,644.407,586.882,610.658
273,691.814,748.613,797.101,650.368,709.908,772.679,630.530,741.580,841.710,857.240,693.498,636.145,631.291,644.633,587.276,610.442
274,691.440,748.433,795.117,651.086,709.400,772.268,630.200,741.630,840.907,857.451,693.457,636.301,631.512,643.929,587.582,609.661
275,691.011,748.331,795.691,651.323,710.011,771.697,631.078,742.332,841.829,856.460,693.023,637.239,632.000,642.917,587.454,608.807
276,690.628,748.419,796.772,651.356,711.006,771.296,632.194,743.013,843.226,855.095,692.680,638.324,632.908,641.880,587.007,608.440
277,690.766,748.573,795.574,651.445,711.111,771.027,631.915,742.831,843.506,854.516,693.092,638.708,633.501,640.901,586.489,608.576
278,691.520,748.552,792.267,651.737,710.069,770.606,630.241,741.894,842.538,854.909,694.002,638.097,633.069,640.102,586.301,609.000
279,692.383,748.447,789.649,652.160,708.849,769.986,628.710,741.080,841.691,855.257,694.599,637.211,631.776,639.883,586.565,609.293
280,692.948,748.486,789.666,652.254,708.297,769.574,628.615,741.051,841.950,854.827,694.441,636.867,630.608,640.207,586.989,608.918
281,693.114,748.777,791.127,651.923,708.076,769.589,629.627,741.537,842.718,854.140,693.937,636.862,630.203,640.704,587.163,607.851
282,693.103,749.210,791.292,651.534,707.425,769.789,630.156,741.812,842.434,854.150,693.872,636.812,630.652,641.015,586.971,606.766
283,693.005,749.610,789.215,651.526,706.203,769.785,629.255,741.460,840.735,854.870,694.182,636.543,631.445,640.975,586.536,606.614
284,692.815,749.848,787.151,651.383,705.317,769.661,627.870,740.801,839.030,855.328,694.365,636.317,632.201,640.917,585.954,607.524
285,692.365,749.718,787.509,650.828,705.769,769.850,627.451,740.522,838.857,854.890,694.043,636.149,632.606,641.083,585.374,608.820
286,691.736,749.119,789.854,650.440,707.256,770.479,628.132,740.883,839.811,854.083,693.457,635.878,632.417,641.472,585.185,609.609
287,691.563,748.482,791.441,650.641,708.528,771.172,628.790,741.427,840.140,853.845,692.892,635.274,631.646,641.333,585.453,609.604
288,691.929,748.382,790.752,651.117,708.781,771.454,628.806,741.536,839.101,854.662,692.545,634.138,630.631,640.179,585.824,608.897
289,692.045,748.661,789.326,651.536,708.545,771.417,628.575,741.326,838.011,855.902,692.333,633.152,629.763,638.451,585.734,607.949
290,691.456,748.790,789.611,651.663,708.812,771.511,628.766,741.429,838.382,856.469,692.119,633.340,629.688,637.228,585.253,607.450
291,690.984,748.522,791.690,651.474,709.693,772.105,629.311,742.035,840.221,856.078,692.248,634.756,630.382,637.161,584.900,607.483
292,691.225,748.180,793.425,651.065,710.290,773.258,629.309,742.501,842.040,855.545,693.126,636.221,631.166,637.988,585.085,607.936
293,691.770,748.090,793.609,650.904,710.011,774.671,628.361,742.412,842.613,855.731,694.358,636.789,631.358,639.139,585.410,608.661
294,691.592,747.960,793.660,651.175,709.565,775.916,627.476,742.346,842.594,856.251,694.529,636.664,631.122,639.833,585.386,609.692
295,690.664,747.395,795.982,651.553,710.090,776.707,627.938,743.078,843.548,856.139,693.223,636.651,630.723,639.509,585.109,610.720
296,689.722,746.666,800.524,651.629,711.533,777.115,629.899,744.586,845.721,854.967,691.714,637.060,630.285,638.426,585.049,611.265
297,689.536,746.374,804.086,651.775,712.741,777.362,631.932,746.049,847.760,853.479,691.619,637.292,629.943,637.546,585.422,611.064
298,689.996,746.746,804.043,652.356,712.753,777.309,632.483,746.601,848.463,852.887,692.716,636.761,630.143,637.744,586.085,610.416
299,690.563,747.511,801.483,652.856,711.997,776.938,631.545,746.361,848.075,853.254,693.757,635.598,630.868,638.762,586.783,609.892
300,690.733,748.207,799.780,652.313,711.476,776.733,630.688,746.133,847.716,853.578,694.221,634.772,631.566,639.676,587.340,609.920
301,690.647,748.644,800.650,651.000,711.504,777.302,630.781,746.334,847.854,853.432,694.475,635.092,631.748,639.988,587.810,610.519
302,690.588,749.090,802.268,650.498,711.497,778.445,631.220,746.488,847.788,853.138,694.586,635.848,631.363,640.185,588.065,611.064
303,690.868,749.431,802.043,651.502,710.839,779.460,631.054,746.058,846.762,853.321,694.223,635.892,630.671,640.589,588.020,610.758
304,691.237,749.121,799.673,653.084,709.847,779.922,630.457,745.188,845.263,853.854,693.482,635.366,629.998,640.772,587.810,609.362
305,691.341,748.262,797.395,653.785,709.543,780.088,630.422,744.531,844.593,853.941,692.851,635.322,629.650,640.623,587.608,607.581
306,691.205,747.337,797.072,653.246,710.320,780.410,631.243,744.502,845.216,853.170,692.700,635.805,629.996,640.247,587.312,606.396
307,691.172,746.907,797.756,652.191,711.191,781.128,631.748,744.884,845.993,852.411,693.394,636.009,630.860,639.889,586.882,606.224
308,691.400,747.093,796.974,651.610,710.769,781.895,631.095,745.021,845.385,852.780,694.595,635.285,631.528,639.744,586.564,606.758
309,691.758,747.457,793.917,651.500,709.130,782.279,629.590,744.591,843.489,854.088,695.849,633.825,631.210,639.790,586.837,607.314
310,692.012,747.441,791.105,651.167,707.769,782.204,628.583,743.918,842.164,854.898,696.959,632.439,630.235,640.056,587.650,607.522
311,692.109,746.936,790.962,651.012,707.690,781.913,628.826,743.773,842.512,854.287,697.518,631.729,629.558,640.491,588.552,607.602
312,692.289,746.306,792.542,651.895,708.224,781.540,629.595,744.222,843.590,852.879,697.320,631.697,629.969,640.747,589.038,607.578
313,692.623,745.769,792.790,653.648,708.066,781.152,629.359,744.542,843.713,851.844,696.872,631.956,631.113,640.707,589.273,607.494
314,692.898,745.253,790.635,655.014,706.957,780.742,627.726,744.045,842.540,851.684,696.678,631.998,632.151,640.815,589.505,607.252
315,692.677,744.701,788.402,655.287,706.123,780.457,625.773,743.194,841.511,851.872,696.428,631.828,632.549,641.330,589.716,606.920
316,691.920,744.160,788.596,655.043,706.637,780.397,625.017,742.984,842.024,851.887,695.809,631.887,632.388,641.898,589.830,606.596
317,691.080,743.738,790.773,654.940,707.849,780.397,625.866,743.619,843.612,852.073,695.178,632.280,631.933,641.972,589.833,606.445
318,690.596,743.712,792.122,655.225,708.353,780.086,627.194,744.246,844.597,853.034,695.099,632.497,631.627,641.225,589.775,606.434
319,690.367,744.183,791.181,655.789,707.773,779.694,627.712,744.249,844.081,854.413,695.667,631.933,631.602,640.031,589.783,606.298
320,689.930,744.887,789.867,656.371,706.910,779.565,627.351,744.095,843.061,855.227,696.417,631.308,631.514,639.373,589.856,606.036
321,689.308,745.164,790.897,656.471,706.657,779.712,627.403,744.394,843.042,854.796,696.872,631.821,631.063,639.818,589.928,606.044
322,688.816,744.698,794.160,655.969,707.245,779.892,628.583,745.053,844.205,853.521,696.964,633.745,630.266,640.679,590.010,606.594
323,688.471,743.984,797.348,655.268,708.248,780.026,630.285,745.530,845.441,852.368,696.881,635.940,629.180,641.213,590.355,607.175
324,688.411,743.779,798.843,654.847,709.243,780.016,631.491,745.830,845.901,851.940,696.833,637.517,628.021,641.593,590.810,607.103
325,688.670,744.162,799.334,654.538,710.030,779.644,632.149,746.455,846.116,851.812,696.613,638.326,627.184,642.281,591.119,606.396
326,689.050,744.717,800.476,654.163,710.795,779.041,632.943,747.613,846.996,851.396,695.887,638.857,627.107,642.728,591.056,605.740
327,689.346,745.000,802.523,654.019,711.506,778.498,634.052,748.663,848.308,850.657,694.788,639.448,627.421,642.333,590.719,605.774
328,689.465,745.208,803.738,654.378,711.635,778.121,634.889,748.940,848.848,850.290,693.845,639.763,627.650,641.373,590.340,606.213
329,689.778,745.547,802.576,655.120,710.686,777.811,634.481,748.300,847.950,850.865,693.383,639.044,627.801,640.198,590.137,606.689
330,690.216,745.944,800.081,655.572,709.248,777.487,633.146,747.343,846.421,851.973,693.016,637.234,627.922,639.179,590.118,606.820
331,690.187,746.211,798.789,655.031,708.470,777.271,632.417,746.942,845.622,852.533,692.532,635.563,627.794,638.889,590.051,606.640
332,689.491,746.363,799.388,653.395,708.814,777.180,632.964,747.396,846.081,852.059,692.205,635.195,627.730,639.312,589.913,606.445
333,688.729,746.387,799.968,651.773,709.473,777.004,633.561,747.985,846.811,851.163,692.430,635.660,628.086,639.861,589.953,606.460
334,688.627,746.246,798.501,651.514,709.500,776.366,632.882,747.827,846.343,850.688,692.802,635.280,628.966,640.148,590.297,606.530
335,689.163,745.793,795.434,652.560,708.990,775.333,631.458,747.030,844.524,850.805,692.694,633.667,629.925,640.358,590.891,606.571
336,689.722,744.985,793.555,653.782,708.679,774.318,630.939,746.708,842.796,850.946,692.025,632.014,630.314,640.355,591.121,606.946
337,689.996,744.181,794.423,653.706,708.991,773.708,631.609,747.643,842.393,850.500,691.694,631.556,629.952,639.957,590.763,607.751
338,690.151,743.804,796.210,652.364,709.319,773.506,632.342,749.145,842.841,849.640,692.133,632.290,629.352,639.336,590.157,608.473
339,690.322,743.802,795.996,650.813,708.781,773.408,631.929,749.913,842.769,849.144,693.146,633.149,629.180,638.756,589.783,608.617
