 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24
4657,563.069,663.415,599.854,604.238,584.878,604.857,568.071,599.149,537.919,608.060,565.703,628.723,608.697,643.527,655.559,640.698,548.778,547.689,513.894,505.749,520.778,418.432,548.282,512.842
4658,563.385,662.818,599.960,603.709,584.725,605.556,567.735,597.984,538.521,608.446,565.742,628.165,610.814,643.048,655.423,640.352,548.184,547.689,514.179,505.470,521.609,418.296,548.039,513.123
4659,563.539,662.680,600.447,604.000,584.298,605.614,566.976,597.988,538.415,609.400,565.308,627.856,609.574,642.701,655.720,640.795,547.708,548.015,513.912,505.107,521.955,419.272,547.898,513.900
4660,563.550,663.136,600.656,604.546,583.504,604.594,566.074,598.896,538.011,610.057,564.645,627.920,605.803,642.572,656.040,641.566,547.669,548.375,512.966,504.934,521.902,420.406,547.968,514.422
4661,563.267,663.490,600.435,604.562,583.557,603.879,565.457,599.599,538.481,610.009,564.409,628.160,603.337,642.213,655.892,641.735,547.935,548.478,512.622,504.850,521.735,421.090,547.968,514.100
4662,562.670,663.556,599.929,604.230,585.557,604.343,565.390,599.246,540.059,609.501,564.877,628.173,604.363,641.635,655.169,641.042,548.076,548.331,513.830,504.674,521.460,421.310,547.668,513.139
4663,562.074,663.800,599.332,604.044,588.038,605.256,565.842,598.358,541.568,608.789,565.525,627.816,606.871,641.538,654.415,640.122,548.095,548.150,515.808,504.381,520.835,421.316,547.288,512.237
4664,561.941,664.355,598.941,604.446,588.924,605.267,566.166,598.226,541.737,608.106,565.735,627.431,607.506,642.385,654.254,639.929,548.264,548.209,516.776,504.176,519.913,421.394,547.278,512.021
4665,562.434,664.624,598.960,605.158,587.977,604.458,566.051,598.843,540.792,607.816,565.343,627.398,605.734,643.620,654.611,640.628,548.771,548.669,516.206,504.060,519.387,421.817,547.701,512.454
4666,563.188,664.115,599.411,605.249,587.092,604.167,565.930,598.823,540.028,608.131,564.988,627.571,604.337,644.171,654.908,641.495,549.403,549.273,515.324,503.973,519.675,422.687,548.089,512.801
4667,563.614,662.778,599.656,604.391,588.099,605.272,566.395,597.454,540.502,608.901,565.154,627.417,605.743,643.719,654.579,641.622,549.635,549.417,515.555,503.836,520.700,423.371,547.966,512.769
4668,563.436,661.329,599.051,603.349,591.328,607.200,567.286,595.589,541.820,609.798,565.711,627.014,609.160,642.649,653.787,640.704,549.323,548.992,516.678,503.766,521.353,423.481,547.404,512.647
4669,562.866,660.875,598.138,603.330,594.443,608.301,567.979,594.519,542.407,610.391,566.040,626.873,611.263,641.689,653.112,639.352,548.848,548.312,517.332,503.871,520.885,422.968,546.936,512.505
4670,562.244,661.742,598.087,603.964,595.282,607.760,568.008,594.621,541.167,610.352,565.860,627.303,610.240,641.476,653.032,638.397,548.726,547.860,516.720,504.192,519.682,422.278,546.952,512.124
4671,561.948,662.941,599.146,603.909,594.168,606.396,567.610,595.305,538.879,609.956,565.350,627.620,607.917,641.815,653.244,638.084,548.777,547.790,515.774,504.529,518.771,421.632,547.405,511.282
4672,562.064,662.980,600.617,602.745,593.321,605.940,567.555,595.638,537.470,609.572,565.099,627.094,607.534,641.973,653.236,637.937,548.531,547.732,515.894,504.520,518.913,421.174,547.887,510.415
4673,562.493,661.576,601.660,601.174,594.466,606.701,568.273,595.377,537.979,609.147,565.403,626.108,609.803,641.569,652.870,637.515,547.780,547.378,516.818,504.110,519.864,420.693,547.842,509.939
4674,562.905,660.104,602.225,600.199,596.038,607.471,569.096,595.621,539.314,608.494,565.968,625.685,612.163,640.900,652.589,637.114,546.930,547.035,517.265,503.620,520.624,420.328,547.297,510.113
4675,563.131,659.891,602.664,600.266,595.481,607.322,569.159,597.114,539.805,607.697,566.171,626.439,611.740,640.353,653.003,637.393,546.695,547.190,516.573,503.458,520.233,420.296,546.710,510.791
4676,563.194,660.780,603.043,601.222,592.725,606.481,568.484,599.065,539.174,607.131,565.943,627.888,608.714,640.112,654.090,638.373,547.237,547.845,515.622,503.734,518.796,420.649,546.414,511.463
4677,563.137,661.581,603.095,602.266,590.344,606.033,568.061,599.931,538.835,606.989,565.701,628.970,606.063,639.535,655.041,639.152,547.955,548.204,515.713,504.171,517.369,421.154,546.391,511.498
4678,562.963,661.634,602.545,602.731,590.237,606.626,568.577,599.362,539.782,606.901,565.810,628.746,606.329,638.317,655.084,639.034,548.211,547.663,516.850,504.405,516.622,421.806,546.380,510.892
4679,562.760,661.499,601.577,603.114,591.840,607.696,569.766,598.340,541.358,606.607,566.122,627.517,608.569,636.934,654.369,638.273,548.076,546.414,518.091,504.159,516.449,422.742,546.296,510.263
4680,562.670,661.965,600.925,604.319,593.847,607.878,570.726,597.972,542.197,606.260,566.281,626.629,609.331,636.453,653.750,637.751,547.884,545.266,518.604,503.734,516.635,423.472,546.090,510.323
4681,562.926,662.989,601.364,605.834,595.206,606.694,570.681,598.440,542.081,606.276,566.284,627.064,607.423,637.370,653.678,638.019,547.791,544.902,517.887,503.760,516.820,423.464,545.655,511.054
4682,563.551,663.896,602.731,606.252,595.748,605.132,569.742,599.287,541.642,606.747,566.410,628.349,605.071,638.946,653.956,638.846,547.628,545.284,516.332,504.482,516.511,423.096,545.065,511.836
4683,564.106,664.133,603.984,605.490,596.183,604.122,568.719,599.621,541.373,607.244,566.667,629.338,604.571,639.968,654.208,639.613,547.458,546.136,515.057,505.266,515.673,423.090,544.761,512.157
4684,564.277,663.874,603.838,604.440,596.076,603.715,568.177,599.255,540.867,607.513,566.681,629.618,605.349,639.942,654.393,640.038,547.377,546.947,514.622,505.547,515.053,423.501,545.139,512.151
4685,564.321,663.835,602.419,603.573,594.298,603.278,567.723,598.811,539.523,607.508,566.196,629.844,605.154,639.839,654.678,640.513,547.453,547.380,514.344,505.510,515.140,423.591,546.047,512.392
4686,564.472,664.414,601.012,603.235,591.038,602.482,566.947,599.081,537.235,607.634,565.345,630.532,602.977,640.384,655.376,641.375,547.698,547.443,513.560,505.599,515.915,423.232,546.985,513.126
4687,564.554,665.154,600.810,603.449,587.969,601.713,565.988,599.884,535.161,607.763,564.655,631.373,600.340,640.982,656.414,642.410,547.881,547.520,512.609,505.619,516.965,422.899,547.427,514.069
4688,564.406,665.354,601.644,603.524,586.664,601.797,565.388,600.458,534.864,607.692,564.691,631.455,599.954,640.756,657.127,642.865,547.701,547.842,512.430,505.371,517.813,422.606,547.189,514.572
4689,564.288,664.951,602.700,603.058,587.252,602.917,565.400,600.287,536.538,607.423,565.445,630.460,602.609,639.904,657.025,642.377,547.335,548.104,513.206,505.186,518.124,422.159,546.617,514.398
4690,564.341,664.568,603.312,602.546,588.252,604.032,565.530,599.629,538.570,607.582,566.148,629.372,605.483,639.368,656.302,641.461,547.215,548.482,513.948,505.450,517.458,421.638,546.253,513.895
4691,564.387,664.639,603.553,602.884,587.885,603.976,565.140,599.224,539.125,608.377,566.189,629.075,605.526,639.837,655.711,640.802,547.456,549.237,513.612,505.977,516.276,421.299,546.342,513.898
4692,564.241,664.862,603.368,603.648,586.145,602.833,564.424,599.326,538.314,608.901,565.769,629.404,602.817,640.845,655.770,640.490,547.565,549.902,512.538,506.440,515.478,421.345,546.693,514.221
4693,563.859,664.740,602.340,603.734,585.153,601.889,564.172,599.460,537.775,608.462,565.588,629.649,600.551,641.096,656.262,640.037,547.103,549.928,512.130,506.548,515.602,421.962,547.055,514.143
4694,563.362,664.306,600.688,603.006,586.282,602.233,565.007,599.026,538.178,607.425,565.971,629.360,601.589,639.711,656.402,639.198,546.350,549.366,512.934,506.554,516.373,422.968,547.364,513.146
4695,562.994,663.807,599.577,602.482,588.557,603.658,566.273,598.175,538.951,606.405,566.574,628.802,604.903,637.708,655.896,638.293,545.872,548.682,514.283,506.526,517.053,423.974,547.633,511.616
4696,562.854,663.420,599.798,602.734,589.786,604.938,566.814,597.619,538.775,605.752,566.850,628.436,606.866,636.934,655.367,638.066,546.161,548.220,515.381,506.309,517.184,424.391,547.770,510.453
4697,562.993,663.485,600.826,603.083,589.405,605.153,566.110,597.796,537.343,605.614,566.710,628.522,605.920,637.772,655.449,638.864,547.135,547.978,515.833,505.743,516.835,423.945,547.594,510.257
4698,563.255,663.751,601.743,602.759,589.076,604.640,565.053,598.383,535.900,605.991,566.685,628.668,604.291,638.850,655.958,639.952,548.186,547.918,516.029,505.152,516.609,422.919,547.097,510.751
4699,563.470,663.710,602.004,601.875,590.084,604.338,564.975,598.625,536.061,606.152,567.212,628.360,604.783,638.724,656.140,640.186,548.628,547.955,516.663,504.844,516.807,422.307,546.770,511.184
4700,563.651,663.167,601.980,601.122,592.656,604.644,565.982,598.475,537.508,605.628,568.058,627.495,607.523,637.357,655.685,639.523,548.559,548.025,517.826,505.009,517.278,422.278,547.074,511.226
4701,563.802,662.574,602.506,600.878,595.069,604.881,566.959,598.664,538.456,604.818,568.562,626.884,609.734,635.914,655.199,638.808,548.639,548.162,518.332,505.538,517.796,422.391,547.916,511.210
4702,563.946,662.456,603.822,601.319,595.481,604.443,567.114,599.525,537.943,604.439,568.342,627.289,609.400,635.499,655.289,638.764,549.234,548.290,517.516,506.272,518.209,422.214,548.733,511.634
4703,564.034,662.505,604.652,602.202,594.198,603.651,566.429,600.456,537.017,604.529,567.696,628.267,607.440,635.981,655.669,638.964,549.774,548.165,516.182,506.811,518.453,421.913,549.047,512.400
4704,564.094,662.210,604.190,602.656,593.153,603.579,565.660,600.538,537.284,604.759,567.226,628.594,606.440,636.328,655.703,638.738,549.655,547.763,515.570,506.928,518.571,421.759,548.927,512.972
4705,564.206,661.254,602.419,602.346,593.305,604.646,565.483,599.949,538.981,604.745,567.233,627.514,607.829,635.774,655.141,638.112,548.834,547.326,516.034,506.692,518.760,421.910,548.532,513.081
4706,564.442,660.114,600.304,602.238,593.695,606.196,565.785,599.556,540.570,604.584,567.685,625.971,610.080,635.011,654.271,637.688,547.911,547.286,516.732,506.414,519.064,421.980,548.141,513.149
4707,564.813,659.597,599.372,603.014,593.076,607.085,566.030,599.550,540.631,604.198,568.157,625.236,610.943,635.022,653.566,638.154,547.570,547.696,516.668,506.282,519.162,422.012,547.890,513.400
4708,565.315,659.780,600.032,603.970,592.092,607.307,566.045,599.523,539.347,604.085,568.353,625.457,609.857,635.809,653.239,639.227,548.127,548.117,516.150,506.069,518.956,422.006,547.806,513.555
4709,565.637,660.155,601.119,604.274,591.740,607.469,565.983,599.210,538.011,604.616,568.460,626.109,608.420,636.575,653.139,639.977,549.058,547.999,515.909,505.482,518.835,422.186,547.730,513.369
4710,565.547,660.144,601.138,603.939,592.542,607.689,565.991,598.756,537.494,605.522,568.759,626.657,608.229,636.979,653.247,639.797,549.535,547.526,515.983,504.749,519.016,422.704,547.616,513.015
4711,565.112,659.971,600.455,603.615,593.397,607.529,565.882,598.281,537.383,605.929,569.076,627.111,608.540,637.392,653.685,638.985,549.269,547.383,515.541,504.383,519.405,423.212,547.557,512.903
4712,564.630,660.204,599.826,604.291,592.344,606.529,565.257,598.340,536.758,605.409,568.980,627.881,607.229,638.181,654.759,638.459,548.793,548.025,514.285,504.542,519.591,423.362,547.627,513.260
4713,564.360,660.896,599.893,605.967,588.847,604.924,564.103,599.295,535.390,604.533,568.264,628.708,603.594,639.399,656.228,638.666,548.723,549.250,512.742,505.101,519.396,423.168,547.740,513.988
4714,564.391,661.530,600.542,606.928,585.305,603.574,562.923,600.585,534.066,604.287,567.424,629.048,599.929,640.849,657.334,639.157,549.016,550.461,511.774,505.758,519.120,422.699,547.791,514.440
4715,564.737,661.436,601.166,606.003,584.832,603.485,562.640,601.006,534.159,604.752,567.193,628.537,599.257,641.620,657.474,639.104,549.215,550.920,511.823,506.222,519.427,422.055,547.922,514.149
4716,565.173,660.688,601.644,603.884,587.519,604.381,563.257,600.385,535.472,605.320,567.596,627.608,601.880,640.993,656.924,638.431,549.181,550.528,512.828,506.285,520.362,421.713,548.143,513.367
4717,565.210,660.133,602.178,602.579,589.992,605.085,563.839,599.747,536.367,605.166,567.890,627.080,604.474,639.695,656.314,638.025,549.162,549.804,513.862,506.090,521.016,421.968,548.274,512.955
4718,564.705,660.497,602.810,602.989,589.084,604.644,563.526,599.841,535.909,604.485,567.523,627.154,604.131,639.325,656.112,638.456,549.253,549.497,513.887,505.931,520.431,422.545,548.192,513.341
4719,563.970,661.656,603.008,604.205,585.603,603.522,562.559,600.226,534.964,603.982,566.894,627.367,601.697,640.298,656.263,639.118,549.395,550.058,512.865,505.865,519.233,422.664,548.197,513.971
4720,563.539,662.573,602.719,604.914,583.229,603.097,561.960,600.110,534.852,604.326,566.582,627.211,600.520,641.272,656.120,639.121,549.358,550.891,511.943,505.557,518.585,422.255,548.328,514.062
4721,563.579,662.328,602.316,604.476,583.870,603.894,562.250,599.169,535.917,605.506,566.733,626.659,602.257,641.029,655.317,638.342,549.061,551.162,512.356,505.065,519.051,421.817,548.453,513.604
4722,563.843,661.372,602.099,603.504,585.771,605.122,562.860,597.670,537.191,606.903,566.938,626.140,605.203,639.996,653.969,637.473,548.586,550.657,513.850,504.986,519.913,421.571,548.661,513.212
4723,563.927,661.185,602.040,602.975,586.489,605.432,562.970,596.393,537.674,607.731,566.723,626.164,606.314,639.567,652.763,637.283,548.237,549.963,515.248,505.631,520.235,421.704,549.090,513.528
4724,563.817,662.062,602.119,603.349,585.885,604.651,562.445,596.328,537.377,607.823,565.981,626.697,604.503,640.001,652.271,637.916,548.327,549.741,515.759,506.462,519.889,422.110,549.539,514.314
4725,563.663,662.795,602.115,603.712,585.885,603.804,562.110,597.373,537.233,607.745,565.161,627.230,602.243,640.490,652.327,638.424,548.623,550.041,515.440,506.830,519.182,422.533,549.741,514.635
4726,563.698,662.249,601.636,603.249,587.809,604.153,562.715,598.371,537.737,607.710,564.886,627.304,602.511,640.350,652.411,638.028,548.741,550.497,515.088,506.595,518.524,422.661,549.634,513.981
4727,564.017,660.797,600.953,602.324,590.985,605.878,563.958,598.314,538.583,607.283,565.202,626.675,605.203,639.760,652.206,636.996,548.671,550.820,515.022,506.003,518.055,422.501,549.340,512.702
4728,564.583,659.535,600.862,601.612,593.260,607.514,564.926,597.515,538.742,606.299,565.498,625.668,607.071,639.353,651.979,636.370,548.541,551.042,514.666,505.517,517.729,422.368,549.032,511.781
4729,564.951,659.045,601.945,601.341,592.840,607.728,564.961,596.796,537.576,605.255,565.251,625.081,605.969,639.440,652.000,636.565,548.486,551.182,513.595,505.363,517.605,422.516,548.817,511.878
4730,564.939,659.149,603.553,601.357,590.351,607.054,564.288,596.919,535.754,604.349,564.661,625.236,603.106,639.786,652.170,637.240,548.305,550.985,512.624,505.547,517.736,422.733,548.652,512.883
4731,564.641,659.068,604.178,601.687,587.939,606.831,563.836,597.499,534.905,603.782,564.427,625.463,601.757,639.767,652.179,637.574,547.709,550.232,512.806,505.859,518.125,422.722,548.565,513.920
4732,564.298,658.444,603.617,602.089,586.504,607.438,564.194,597.583,535.718,603.931,564.747,625.122,603.123,639.222,651.919,637.255,546.962,549.337,513.813,506.177,518.613,422.501,548.506,514.159
4733,564.134,657.995,602.565,602.391,585.992,607.924,564.881,597.130,537.167,605.156,565.252,624.661,605.166,639.054,651.710,636.539,546.892,549.028,514.373,506.323,518.945,421.986,548.444,513.757
4734,564.329,658.568,601.881,602.684,586.023,607.518,564.981,597.204,538.089,606.756,565.374,625.042,605.323,639.963,651.882,636.159,547.766,549.262,513.892,506.219,519.018,421.177,548.258,513.415
4735,565.076,659.927,602.043,603.161,586.878,606.425,564.406,598.204,538.322,607.726,565.161,626.117,603.823,641.259,652.377,636.414,548.927,549.284,513.147,505.892,518.935,420.081,547.933,513.277
4736,565.919,660.870,603.134,603.208,589.153,605.704,564.040,599.104,538.750,607.754,565.080,626.717,603.146,641.794,652.685,636.874,549.461,548.823,513.152,505.398,518.807,419.275,547.551,513.047
4737,566.137,660.586,603.933,602.820,592.786,606.214,564.594,599.014,539.697,607.234,565.526,626.116,604.823,641.129,652.411,637.074,549.105,548.162,513.958,504.709,518.789,419.223,547.343,512.477
4738,565.502,659.656,603.478,603.075,595.489,607.233,565.491,598.377,540.375,606.471,566.182,625.027,607.020,640.314,651.812,637.194,548.341,547.754,514.757,503.968,518.625,419.948,547.262,511.883
4739,564.549,659.242,602.194,604.526,594.473,607.194,565.377,598.330,539.549,605.614,566.361,624.580,606.691,640.705,651.594,637.640,548.015,547.827,514.469,503.536,518.207,420.826,546.997,511.805
4740,563.806,659.740,601.431,606.501,589.847,605.331,563.926,599.020,537.239,605.094,565.826,625.261,603.534,642.351,652.058,638.489,548.601,548.358,512.980,503.592,517.595,421.748,546.468,512.558
4741,563.526,660.649,601.490,607.485,584.649,602.924,562.302,599.644,534.996,605.395,565.129,626.699,600.623,644.018,652.780,639.246,549.606,549.104,511.400,503.818,517.253,422.777,545.968,513.758
4742,563.616,661.174,601.316,606.748,582.412,601.771,561.689,599.548,534.032,606.205,564.889,627.981,600.534,644.739,653.181,639.411,550.069,549.606,510.892,503.925,517.380,423.794,545.869,514.765
4743,563.908,661.035,600.285,605.438,583.351,602.033,561.856,599.336,534.163,606.701,565.004,628.420,602.266,644.687,653.357,638.922,549.628,549.730,511.435,504.156,517.724,424.328,546.090,515.381
4744,564.034,660.895,599.387,605.247,584.924,602.347,561.871,599.872,534.328,606.336,564.846,628.125,602.509,644.514,653.838,638.458,549.132,549.806,512.044,504.805,518.202,424.084,546.355,515.860
