 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22
2669,261.074,269.831,261.063,262.175,269.268,254.514,252.468,251.164,253.065,251.720,252.649,258.408,326.502,254.094,247.644,255.034,251.558,244.955,255.839,252.617,250.626,253.928
2670,261.719,269.701,259.826,260.846,269.152,254.732,252.972,251.488,252.741,250.720,252.294,257.520,325.773,254.074,247.238,255.374,252.425,244.909,255.104,252.190,251.260,253.500
2671,261.825,269.791,258.777,259.697,269.130,254.708,252.827,251.289,252.771,249.699,251.669,256.870,325.355,253.755,247.243,255.685,252.776,245.143,254.657,252.024,252.207,253.534
2672,261.097,269.731,258.777,259.483,269.112,254.689,252.028,250.750,253.195,249.376,251.012,256.749,325.102,253.251,247.627,255.746,252.271,245.548,254.686,251.708,253.056,253.996
2673,260.323,269.414,259.355,260.154,269.260,255.131,250.988,250.195,253.737,249.957,250.796,256.857,324.770,252.793,248.108,255.205,251.287,246.149,254.975,251.251,253.581,254.516
2674,260.009,268.997,260.014,260.979,269.659,255.926,250.175,249.840,253.761,250.909,250.845,257.022,324.361,252.512,248.359,254.283,250.621,246.708,255.221,251.060,253.565,254.697
2675,259.521,268.681,260.519,261.103,270.033,256.484,249.869,249.793,253.143,251.780,250.800,256.978,323.953,252.570,248.289,253.524,250.661,246.892,255.082,251.361,253.153,254.558
2676,258.756,268.345,260.822,260.248,270.192,256.492,250.028,249.926,252.567,252.527,250.747,256.785,323.605,253.016,248.346,253.216,251.143,246.602,254.939,251.884,252.583,254.257
2677,258.249,267.970,260.756,259.013,270.223,256.082,250.500,249.801,252.614,253.231,250.873,257.040,323.231,253.719,248.612,253.262,251.390,246.100,255.225,252.313,252.201,253.900
2678,258.594,267.765,260.045,258.090,270.315,255.454,250.938,249.375,252.983,253.823,251.351,257.525,322.620,254.462,248.795,253.416,251.150,245.842,255.946,252.622,252.119,253.586
2679,259.682,267.704,259.150,258.064,270.240,254.661,251.295,249.406,252.833,254.403,251.931,257.807,321.740,254.924,248.686,253.440,250.752,245.885,256.286,252.754,252.264,253.506
2680,260.512,267.623,258.829,258.624,269.777,253.828,251.618,250.039,251.969,254.806,252.151,257.561,320.851,255.036,248.342,253.144,250.610,246.152,255.600,252.858,252.557,253.777
2681,260.705,267.479,259.272,259.021,269.194,253.303,251.827,250.828,250.922,254.769,251.988,256.830,320.006,255.064,247.895,252.567,250.741,246.351,254.286,252.918,252.618,254.102
2682,260.530,267.344,260.066,259.103,268.915,253.295,251.816,251.234,250.392,254.118,251.494,255.812,319.246,255.024,247.546,252.230,250.937,246.665,253.039,253.012,252.290,254.341
2683,260.092,267.177,260.443,259.321,269.002,253.781,251.641,251.371,250.587,253.048,251.265,254.919,318.535,254.683,247.449,252.268,251.119,247.288,252.139,253.108,251.757,254.717
2684,259.622,266.890,260.035,259.893,269.222,254.273,251.541,251.676,251.297,251.887,251.514,254.507,318.095,254.307,247.510,252.446,251.273,248.032,251.521,253.318,251.330,255.205
2685,259.009,266.668,258.983,260.449,269.381,254.383,251.541,252.113,252.126,250.973,252.102,254.614,318.114,254.197,247.671,252.594,251.252,248.323,251.182,253.533,251.038,255.402
2686,258.548,266.607,257.892,260.641,269.356,254.142,251.647,252.074,252.898,250.457,252.322,254.937,318.499,254.400,247.823,252.490,251.007,248.028,251.089,253.523,250.799,255.094
2687,258.535,266.757,257.160,259.983,269.038,254.033,251.643,251.629,253.522,250.473,251.653,254.937,319.097,254.574,247.922,252.129,250.981,247.227,251.504,253.080,250.704,254.420
2688,258.594,266.996,257.073,258.556,268.663,254.276,251.394,251.590,254.031,251.145,250.559,254.632,319.792,254.620,247.943,251.622,251.367,246.266,252.436,252.366,250.821,253.944
2689,258.304,267.351,257.289,256.846,268.557,254.617,250.945,251.891,254.437,252.220,249.837,254.511,320.476,254.699,248.148,251.288,252.098,245.634,253.196,251.672,250.962,253.773
2690,258.028,267.588,257.449,255.816,268.687,254.910,250.410,252.012,254.413,253.188,249.739,254.632,320.805,254.976,248.458,251.245,252.750,245.502,253.468,251.229,251.211,253.928
2691,258.129,267.468,257.432,255.632,268.674,255.123,249.887,251.453,253.935,253.731,249.898,255.004,320.641,255.179,248.500,251.408,253.189,245.699,253.243,250.928,251.437,254.309
2692,258.880,266.770,257.672,256.068,268.532,254.992,249.422,250.574,253.201,253.452,249.922,255.354,320.275,255.014,248.344,251.761,253.322,246.167,253.161,250.831,251.592,254.705
2693,259.871,265.801,258.195,256.855,268.582,254.664,249.369,250.363,252.396,252.634,249.804,255.646,320.138,254.604,248.150,252.355,252.843,246.697,253.464,251.123,251.658,254.968
2694,260.267,265.010,258.453,257.906,268.999,254.675,249.730,250.895,251.802,251.957,249.620,255.946,320.312,254.450,248.186,252.983,252.028,246.898,253.914,251.822,251.736,255.046
2695,260.115,264.819,258.098,258.842,269.462,255.104,250.150,251.422,251.567,252.145,249.751,256.229,320.397,254.677,248.319,253.323,251.507,246.418,254.204,252.480,252.089,254.741
2696,259.991,265.188,257.335,259.316,269.734,255.560,250.544,251.301,251.628,252.602,250.155,256.283,320.181,255.028,248.439,253.630,251.453,245.797,254.196,252.607,252.817,254.249
2697,259.751,265.547,256.718,259.568,269.933,255.790,250.924,250.574,251.894,253.005,250.322,256.193,319.712,255.056,248.544,253.789,251.453,245.738,253.643,252.152,253.517,253.813
2698,259.189,265.666,256.195,259.970,270.289,255.989,251.267,250.230,252.406,253.613,250.033,255.910,319.273,254.679,248.821,253.397,251.192,246.323,252.929,251.757,253.815,253.775
2699,258.843,265.786,255.899,260.842,270.607,256.104,251.472,250.734,252.990,254.435,249.629,255.466,319.097,254.277,249.171,252.947,251.033,247.048,252.507,251.687,253.716,254.104
2700,259.332,266.216,255.871,262.201,270.736,256.046,251.629,251.742,253.604,255.409,249.433,255.300,319.162,254.223,249.344,253.023,251.210,247.258,252.593,251.824,253.759,254.480
2701,260.378,267.100,255.993,263.885,270.843,255.585,251.756,252.777,253.945,255.925,249.829,255.570,319.492,254.564,249.363,253.440,251.621,247.052,252.957,251.858,253.807,254.508
2702,260.945,268.412,256.254,265.308,270.830,254.803,251.797,253.383,253.925,255.790,250.396,256.157,320.059,254.769,249.236,253.647,251.900,246.918,253.379,251.933,253.662,254.438
2703,260.705,269.812,256.767,266.004,270.434,254.109,251.657,253.852,253.730,255.102,250.743,257.081,320.917,254.488,249.023,253.594,252.028,247.045,253.782,251.822,253.435,254.851
2704,260.041,270.925,257.443,266.090,269.797,254.085,251.567,254.531,253.843,254.591,250.645,258.067,322.001,253.793,248.837,253.480,252.252,247.519,253.671,251.535,253.328,255.795
2705,259.175,271.739,258.038,265.739,269.302,254.732,251.449,255.297,254.143,254.694,250.433,258.843,323.130,253.155,248.911,253.376,252.610,247.812,252.889,251.402,253.461,256.749
2706,258.327,272.447,258.456,265.308,269.113,255.667,251.558,255.719,254.259,255.086,250.273,259.090,324.270,252.956,249.133,253.190,252.790,247.643,251.954,251.689,253.596,257.145
2707,257.724,273.018,258.530,265.312,269.228,256.505,251.947,255.441,254.119,255.290,249.959,259.121,325.359,252.960,249.146,252.943,252.502,246.993,251.532,252.082,253.781,256.940
2708,257.659,273.412,258.366,265.979,269.542,257.145,252.329,254.551,253.819,255.070,249.698,259.287,326.111,253.131,249.000,252.751,252.054,246.372,251.450,252.443,254.155,256.520
2709,258.018,273.774,258.185,266.791,269.596,257.680,252.364,253.598,253.625,254.903,249.865,259.507,326.443,253.301,248.918,252.600,252.086,246.065,251.300,252.723,254.531,256.227
2710,258.585,274.243,258.157,267.440,269.178,258.342,251.931,253.133,253.747,254.833,250.400,259.444,326.532,253.699,248.894,252.484,252.575,246.182,251.079,253.039,254.569,255.900
2711,259.046,274.562,258.171,268.013,268.539,259.014,251.362,253.246,254.027,254.656,250.935,259.525,326.542,254.378,248.829,252.362,253.086,246.673,251.096,253.241,254.511,255.637
2712,259.078,274.556,258.449,268.500,268.032,259.533,250.869,253.680,254.222,253.796,251.343,259.578,326.308,255.382,248.854,252.484,253.418,247.320,251.379,253.354,254.481,255.657
2713,258.802,274.343,259.115,268.816,267.981,259.560,250.539,254.207,254.177,252.796,251.690,259.399,325.830,256.584,249.169,253.021,253.505,248.104,251.907,253.275,254.537,255.952
2714,259.055,274.000,259.805,268.632,268.213,259.287,250.346,254.668,254.044,252.726,252.261,259.143,325.447,257.683,249.612,253.679,253.561,249.063,252.532,253.161,254.575,256.384
2715,259.917,273.601,260.251,268.218,268.421,259.107,250.382,254.887,253.788,253.371,252.890,259.108,325.522,258.452,249.798,253.973,253.696,250.219,253.075,253.101,254.602,256.761
2716,260.346,273.291,260.770,268.141,268.335,259.418,250.887,254.902,253.311,254.027,253.380,259.381,325.863,258.570,249.783,253.945,254.033,251.147,253.161,253.222,254.479,256.896
2717,260.000,273.365,261.432,268.470,268.419,259.814,251.777,254.961,252.761,254.360,253.584,259.525,326.181,258.313,249.779,253.901,254.397,251.563,252.446,253.431,254.165,256.859
2718,259.438,273.875,262.118,268.679,268.755,260.038,252.620,255.078,252.809,254.403,253.682,259.067,326.368,257.998,249.924,254.087,254.526,251.461,251.725,253.595,254.006,256.912
2719,259.309,274.588,262.314,268.432,268.989,259.973,253.274,254.973,254.020,254.059,253.927,258.242,326.396,257.809,250.110,254.592,254.238,251.035,251.954,253.651,254.270,257.120
2720,259.396,275.079,261.840,267.803,268.982,260.022,253.694,254.656,255.608,253.919,254.437,257.475,326.298,257.622,250.217,255.091,253.713,250.701,253.089,253.393,254.664,257.237
2721,259.475,275.177,261.042,267.077,268.883,260.470,253.758,254.250,256.474,254.156,255.147,256.987,326.000,257.369,250.276,255.404,253.273,250.578,254.296,253.012,254.757,257.048
2722,259.138,274.943,260.415,266.350,268.849,261.257,253.316,253.637,256.201,254.108,255.816,256.637,325.626,257.002,250.490,255.573,253.089,250.703,254.836,252.858,254.467,256.743
2723,258.710,274.481,260.129,266.068,268.661,261.661,252.756,252.754,255.375,253.414,256.220,256.444,325.265,256.649,250.779,255.562,253.164,250.859,254.986,252.824,254.326,256.578
2724,258.369,273.892,259.951,265.962,268.243,261.467,252.408,252.285,254.805,252.430,256.518,256.587,324.903,256.492,250.753,255.605,253.143,250.896,255.257,252.639,254.499,256.460
2725,257.829,273.342,259.686,265.697,267.869,261.221,252.412,252.352,255.031,252.075,256.837,256.834,324.421,256.811,250.382,255.748,252.843,250.890,255.714,252.253,254.688,256.217
2726,257.253,273.018,259.620,265.389,267.800,261.484,252.744,252.641,255.512,252.532,257.220,257.242,323.909,257.291,249.930,256.156,252.493,250.939,255.918,251.853,254.744,255.968
2727,257.253,273.026,260.045,265.363,267.861,262.041,252.968,252.711,256.167,253.688,257.282,257.682,323.611,257.578,249.722,256.397,252.285,251.165,255.471,251.296,254.970,255.763
2728,257.530,272.945,260.408,265.735,267.810,262.454,252.993,252.594,257.072,254.925,256.804,258.117,323.553,257.396,249.652,256.260,252.243,251.288,254.704,250.872,255.386,255.612
2729,257.571,272.627,260.547,266.265,267.608,262.519,252.908,252.426,258.249,255.446,256.098,258.265,323.538,256.940,249.629,255.918,252.231,251.056,254.132,250.836,255.445,255.598
2730,257.300,272.286,260.686,266.765,267.483,262.374,252.825,252.402,259.024,255.108,255.449,257.848,323.965,256.516,249.814,255.748,252.159,250.662,253.968,251.041,255.048,255.803
2731,256.945,272.313,261.056,267.359,267.661,262.311,252.721,252.695,259.109,254.124,254.882,257.372,325.422,256.177,250.179,255.996,252.266,250.420,253.811,251.166,254.722,256.036
2732,256.295,272.518,261.477,267.667,268.222,262.421,252.604,253.188,258.976,253.468,254.392,257.386,327.897,255.928,250.392,256.186,252.493,250.576,253.093,251.195,254.789,256.253
2733,255.396,272.483,261.655,267.714,268.777,262.464,252.546,253.488,259.290,253.247,254.249,257.776,330.460,255.944,249.964,255.727,252.605,250.972,252.032,251.381,254.972,256.349
2734,254.599,271.925,261.335,267.496,268.971,262.148,252.461,253.418,259.973,253.425,254.857,258.103,332.288,256.321,249.137,254.789,252.612,251.455,251.289,251.561,254.757,256.072
2735,254.157,271.151,260.537,267.171,268.882,261.768,252.578,253.168,260.512,253.269,256.073,258.256,333.544,256.821,248.521,254.066,252.857,251.777,251.468,251.480,254.141,255.313
2736,254.244,270.570,259.585,266.581,268.735,261.574,252.979,252.703,260.519,252.339,256.988,258.363,334.545,257.082,248.441,254.167,253.696,251.807,252.121,251.376,253.304,254.538
2737,254.857,270.343,258.888,265.906,268.791,261.495,253.297,252.281,260.334,251.269,256.829,258.197,335.320,256.998,248.587,254.854,254.731,251.742,252.532,251.569,252.586,254.175
2738,255.548,270.095,258.631,265.474,268.901,261.489,253.495,251.895,260.007,251.011,255.767,257.776,335.779,256.896,248.635,255.609,255.175,251.532,252.411,252.024,252.249,254.189
2739,255.894,269.658,258.833,265.509,268.908,261.549,253.567,251.500,259.652,251.323,254.771,256.973,335.898,256.906,248.665,256.146,254.764,251.212,252.146,252.386,252.630,254.275
2740,255.885,269.190,259.338,265.662,268.901,261.478,253.624,250.988,259.502,251.457,254.241,255.964,336.104,256.986,248.918,256.266,253.801,250.957,252.057,252.470,253.455,254.373
2741,255.848,268.922,259.787,265.543,269.056,261.249,253.696,250.434,259.451,251.527,253.980,254.996,336.615,257.213,249.118,256.013,253.009,250.909,252.057,252.489,254.290,254.608
2742,255.406,268.853,259.955,265.000,269.351,260.915,253.774,250.352,259.529,252.177,253.951,254.260,337.308,257.408,249.236,255.518,252.699,251.113,251.768,252.545,254.835,254.827
2743,254.631,268.957,260.056,264.286,269.582,260.333,253.707,250.906,259.805,253.425,254.176,254.256,337.911,257.351,249.523,255.192,252.850,251.550,251.282,252.496,255.076,254.817
2744,254.194,269.157,260.240,263.573,269.644,259.522,253.387,251.867,260.137,254.629,254.318,255.085,338.234,256.914,250.044,255.131,253.145,252.054,250.754,252.364,255.089,254.516
2745,254.415,269.303,260.195,263.009,269.514,258.762,252.949,252.805,260.427,255.543,254.278,256.260,338.461,256.207,250.285,255.099,253.287,252.307,250.357,252.345,254.978,254.241
2746,254.853,269.160,259.767,262.718,269.311,258.238,252.518,253.078,260.672,256.000,253.816,256.803,338.849,255.369,250.038,254.865,253.173,252.123,250.446,252.513,254.706,254.321
2747,255.295,268.877,259.136,262.846,269.142,257.981,252.143,252.582,260.799,255.817,253.204,256.386,339.353,254.789,249.688,254.685,253.033,251.738,251.268,252.733,254.372,254.633
2748,255.392,268.635,258.679,263.158,269.075,257.653,251.613,251.918,260.761,255.258,252.857,255.628,339.698,254.876,249.572,254.774,252.881,251.457,252.371,252.961,253.922,254.910
2749,254.954,268.579,258.718,263.308,269.125,257.210,250.604,251.535,260.809,254.737,252.873,255.117,339.649,255.283,249.605,255.068,252.486,251.323,253.239,253.212,253.423,254.962
2750,254.198,268.634,259.467,263.009,269.173,256.929,249.440,251.352,260.846,254.618,253.020,255.121,339.208,255.420,249.557,255.357,251.825,251.145,253.525,253.275,252.966,255.000
2751,253.599,268.638,260.631,262.513,269.067,257.197,248.823,251.469,260.894,254.866,253.257,255.677,338.639,255.106,249.259,255.448,251.355,250.985,253.454,252.981,252.837,255.259
2752,253.576,268.465,261.631,262.393,268.714,257.929,248.926,251.520,260.891,255.156,253.498,256.296,338.317,254.727,248.730,255.338,251.206,250.903,253.429,252.472,253.101,255.456
2753,253.728,268.164,262.010,263.141,268.164,258.607,249.482,251.195,261.027,255.242,253.702,256.704,338.353,254.775,248.338,255.294,251.280,250.909,253.464,252.195,253.742,255.412
2754,253.857,267.790,261.794,264.154,267.382,258.803,250.247,250.449,261.246,255.129,254.057,256.879,338.377,255.070,248.335,255.490,251.386,251.026,253.250,252.537,254.443,255.289
2755,253.843,267.468,261.449,264.944,266.676,258.650,250.892,249.574,261.341,254.995,254.665,256.704,338.003,255.337,248.603,255.949,251.558,251.180,252.889,252.993,254.952,255.187
2756,253.885,267.251,261.345,265.261,266.210,258.391,251.016,249.492,261.177,254.995,255.045,255.695,337.316,255.420,248.886,256.326,251.834,251.595,252.532,252.892,255.249,255.082
2757,253.797,267.182,261.286,265.158,266.226,258.238,250.532,250.277,261.072,254.909,254.792,254.404,336.652,255.542,249.112,256.349,251.991,252.056,252.282,252.217,255.272,255.076
2758,253.516,267.210,260.808,264.897,266.503,258.115,249.912,251.059,261.191,254.511,254.265,253.677,336.290,255.618,249.169,256.101,251.918,252.472,251.939,251.627,255.082,255.233
2759,253.175,267.295,259.958,264.637,266.747,257.697,249.705,251.262,261.625,253.892,253.784,253.857,336.408,255.468,249.129,255.651,251.638,252.892,251.643,251.523,254.803,255.438
2760,252.912,267.345,259.314,264.282,266.643,257.019,250.184,251.172,261.945,253.328,253.257,254.552,336.979,254.960,249.044,255.182,251.180,253.210,251.568,251.752,254.714,255.438
2761,252.843,267.374,259.153,263.705,266.406,256.552,250.843,251.184,261.993,253.371,252.176,255.386,337.649,254.297,248.895,254.592,250.888,253.331,251.900,251.896,254.748,255.211
2762,252.963,267.408,259.355,263.359,266.448,256.399,251.058,251.117,261.768,254.156,250.796,255.798,337.968,253.886,248.791,253.956,251.124,253.106,252.454,251.687,254.624,254.819
2763,253.120,267.395,259.589,263.530,266.716,256.432,250.740,250.867,261.386,255.194,249.686,255.587,337.887,253.882,248.665,253.493,252.028,252.803,252.757,250.954,254.233,254.295
2764,253.244,267.310,259.533,263.910,266.767,256.358,250.247,250.688,260.795,255.925,249.127,255.072,337.621,254.106,248.508,253.630,253.072,252.738,252.750,249.986,253.924,254.026
2765,253.323,267.257,259.157,263.880,266.472,256.216,250.166,250.723,260.242,255.973,249.122,254.888,337.248,254.291,248.483,254.372,253.444,252.870,252.514,249.419,254.163,254.219
