 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
251,313.602,320.483,309.172,303.073,317.280,323.221,313.516,322.350,320.537,329.233,308.787,314.690,308.996
252,313.900,320.302,309.374,303.044,317.318,323.818,312.821,322.238,320.568,329.537,308.955,314.917,308.796
253,313.955,319.803,309.270,303.330,317.402,324.245,311.816,322.718,320.711,329.824,308.753,315.396,308.778
254,313.805,319.306,308.770,303.828,317.671,324.561,311.077,323.491,320.747,330.245,308.330,315.878,308.909
255,313.498,319.258,308.072,304.083,317.884,324.898,310.980,324.069,320.667,330.636,308.041,316.003,308.968
256,313.233,319.451,307.674,303.956,318.060,325.263,311.384,324.189,320.572,330.688,307.827,315.694,308.911
257,312.922,319.509,307.945,303.537,318.101,325.583,311.810,323.991,320.410,330.294,307.663,315.134,308.917
258,312.449,319.304,308.722,303.195,318.073,325.796,311.914,323.872,320.219,329.798,307.526,314.699,309.077
259,311.985,318.972,309.454,303.250,317.746,325.825,311.859,323.649,320.039,329.362,307.525,314.564,309.432
260,311.803,318.755,309.734,303.466,317.222,325.707,311.901,323.301,319.843,328.938,307.566,314.470,309.863
261,311.866,318.815,309.480,303.564,316.925,325.557,312.030,323.080,319.593,328.527,307.422,314.323,309.846
262,311.850,319.209,309.000,303.541,317.067,325.598,312.059,323.271,319.378,328.024,307.184,314.211,309.111
263,311.735,319.773,308.541,303.310,317.464,325.791,311.880,323.601,319.375,327.522,307.264,314.226,307.905
264,311.680,320.149,308.185,302.956,317.607,326.002,311.584,323.747,319.537,327.323,307.780,314.301,306.810
265,311.710,320.183,307.864,302.693,317.525,326.024,311.562,323.752,319.641,327.356,308.209,314.492,306.376
266,311.765,319.857,307.656,302.647,317.424,325.686,311.918,323.663,319.605,327.566,308.286,314.866,306.602
267,311.773,319.304,307.851,302.443,317.507,325.193,312.405,323.630,319.500,327.710,308.061,315.295,306.943
268,311.669,318.843,308.339,301.968,317.555,325.027,312.690,323.873,319.324,327.608,307.783,315.728,307.297
269,311.511,318.706,308.512,301.500,317.419,325.705,312.870,324.381,319.150,327.540,307.652,316.175,307.863
270,311.536,319.002,308.053,301.472,317.131,327.500,313.273,325.111,319.197,327.688,307.693,316.417,308.762
271,311.960,319.515,307.368,301.800,317.024,330.221,313.732,325.739,319.627,327.874,307.847,316.319,309.857
272,312.591,319.917,307.156,301.956,316.944,333.081,313.968,326.201,320.278,327.832,307.916,316.087,310.719
273,312.790,320.171,307.465,301.672,316.764,335.418,313.992,326.503,320.853,327.432,307.964,315.991,310.976
274,312.627,320.441,307.867,301.096,316.557,337.039,313.946,326.696,321.275,327.140,308.148,316.063,310.691
275,312.761,320.638,308.140,300.511,316.426,338.112,313.859,326.643,321.544,327.294,308.551,316.180,310.481
276,313.477,320.640,308.490,300.312,316.430,338.906,313.868,326.382,321.756,327.574,308.834,316.096,310.648
277,314.286,320.535,308.968,300.766,316.593,339.532,314.064,326.171,321.944,327.313,308.731,315.955,311.194
278,314.527,320.571,309.279,301.564,316.802,340.016,314.362,326.263,322.121,326.467,308.443,315.966,311.754
279,314.178,320.755,309.039,302.069,317.110,340.313,314.485,326.665,322.269,325.845,308.217,316.186,311.925
280,313.636,320.797,308.506,302.124,317.234,340.496,314.279,327.191,322.393,325.896,308.295,316.396,311.566
281,313.381,320.690,308.205,301.929,317.213,340.710,313.818,327.464,322.417,326.325,308.564,316.407,311.121
282,313.464,320.714,308.379,301.594,316.993,341.027,313.320,327.248,322.177,326.532,308.845,316.336,310.998
283,313.648,320.901,308.849,301.002,316.791,341.350,313.126,326.798,321.722,326.194,309.037,316.345,311.218
284,313.786,320.952,309.400,300.280,316.796,341.608,313.262,326.539,321.294,325.460,309.075,316.364,311.681
285,314.150,320.779,309.782,299.984,316.897,341.754,313.438,326.526,321.141,324.742,309.146,316.487,312.279
286,314.807,320.573,310.013,300.355,316.821,341.595,313.391,326.517,321.239,324.607,309.311,316.535,312.648
287,315.409,320.455,310.207,301.060,316.277,341.041,313.233,326.291,321.384,325.010,309.507,316.505,312.610
288,315.640,320.326,310.337,301.378,315.559,340.301,313.135,326.050,321.365,325.687,309.658,316.440,312.315
289,315.314,320.286,310.335,301.099,315.232,339.702,313.132,326.143,321.178,326.083,309.671,316.336,311.893
290,314.854,320.368,310.109,300.651,315.407,339.386,313.068,326.514,320.917,326.002,309.513,316.307,311.580
291,314.608,320.471,309.852,300.670,315.708,339.237,312.982,326.929,320.657,325.670,309.370,316.202,311.485
292,314.778,320.614,309.748,301.190,315.955,338.928,312.956,326.906,320.374,325.463,309.303,315.990,311.608
293,314.907,320.811,309.774,301.661,316.288,338.458,312.959,326.442,320.100,325.584,309.263,315.787,311.634
294,314.716,320.839,309.905,301.539,316.849,338.106,312.929,325.724,319.867,325.804,309.222,315.794,311.507
295,314.341,320.594,309.974,300.959,317.480,337.874,312.921,325.180,319.699,326.034,309.250,316.131,311.360
296,314.286,320.296,310.072,300.587,317.843,337.496,312.908,325.043,319.669,326.060,309.280,316.621,311.303
297,314.818,320.165,310.178,300.495,317.654,336.914,312.725,325.309,319.667,325.976,309.124,316.753,311.315
298,315.580,320.103,310.175,300.385,316.925,336.281,312.216,325.661,319.609,326.036,308.879,316.335,311.337
299,316.176,319.984,310.039,300.197,316.093,335.784,311.655,325.993,319.521,326.367,308.822,315.736,311.275
300,316.362,319.799,309.679,300.057,315.499,335.368,311.467,326.436,319.514,326.781,308.937,315.244,311.224
301,316.203,319.523,309.246,300.048,315.062,335.111,311.556,326.748,319.546,326.896,309.080,314.967,311.198
302,315.759,319.431,308.823,300.092,314.521,334.991,311.710,326.667,319.569,326.587,309.290,314.793,311.287
303,315.112,319.608,308.586,300.204,313.938,334.861,311.927,326.233,319.495,326.106,309.644,314.854,311.246
304,314.373,319.944,308.506,300.516,313.645,334.472,312.194,325.698,319.380,325.804,309.849,315.133,311.111
305,313.767,320.217,308.693,300.940,313.793,333.833,312.126,325.277,319.283,325.703,309.734,315.366,310.828
306,313.568,320.388,308.978,301.216,314.206,333.149,311.732,325.059,319.161,325.662,309.530,315.433,310.349
307,313.828,320.374,309.209,301.342,314.533,332.536,311.296,324.852,318.984,325.525,309.501,315.350,309.729
308,314.392,320.087,309.360,301.266,314.550,331.867,311.074,324.480,318.720,325.042,309.541,315.178,309.368
309,314.998,319.473,309.557,300.904,314.434,331.230,310.993,323.925,318.583,324.524,309.352,315.016,309.469
310,315.322,318.845,309.815,300.218,314.649,330.785,310.980,323.439,318.826,324.137,308.928,314.908,309.836
311,315.256,318.493,309.944,299.470,315.269,330.520,311.100,323.412,319.370,324.113,308.511,314.938,309.966
312,315.044,318.732,309.852,299.071,315.746,330.268,311.312,323.920,319.756,324.330,308.297,314.946,309.778
313,314.841,319.421,309.724,299.145,316.000,330.036,311.476,324.477,319.822,324.507,308.320,314.975,309.594
314,314.610,320.294,309.522,299.534,316.422,329.966,311.417,324.672,319.717,324.426,308.454,315.026,309.794
315,314.188,321.137,309.151,300.128,316.996,329.867,311.076,324.369,319.533,324.259,308.564,315.028,310.194
316,313.756,321.688,308.629,300.502,317.613,329.613,310.534,323.873,319.295,324.237,308.516,314.825,310.368
317,313.386,321.825,308.100,300.587,318.002,329.221,309.987,323.508,318.888,324.126,308.354,314.594,310.281
318,313.216,321.793,307.705,300.599,318.034,328.795,309.640,323.501,318.468,323.940,308.237,314.668,310.028
319,313.074,321.785,307.482,300.794,317.550,328.350,309.657,323.834,318.143,323.768,308.277,314.928,309.655
320,312.890,321.861,307.546,301.167,316.693,327.966,309.933,324.362,317.985,323.646,308.400,314.928,309.283
321,312.492,321.946,307.848,301.333,315.966,327.623,310.061,324.860,317.987,323.672,308.400,314.383,309.113
322,312.182,322.070,308.363,301.101,315.821,327.396,309.851,325.059,318.223,323.667,308.221,313.669,309.212
323,312.364,322.354,308.709,300.745,316.293,327.233,309.500,324.874,318.579,323.679,308.047,313.499,309.626
324,312.875,322.515,308.690,300.509,316.750,327.040,309.460,324.424,318.861,323.793,308.142,313.966,310.085
325,313.203,322.306,308.510,300.463,316.723,326.798,309.641,323.832,318.932,324.179,308.397,314.566,310.339
326,312.972,321.917,308.528,300.362,316.221,326.553,309.763,323.219,318.816,324.529,308.707,314.648,310.349
327,312.553,321.668,308.753,300.374,315.850,326.387,309.841,322.735,318.725,324.674,308.941,314.324,310.339
328,312.405,321.682,308.815,300.461,315.920,326.293,309.855,322.551,318.753,324.594,309.060,314.157,310.313
329,312.430,321.666,308.628,300.452,316.389,326.155,309.827,322.717,318.863,324.411,309.081,314.340,310.040
330,312.424,321.362,308.472,300.071,316.757,325.831,309.750,323.018,318.792,324.178,309.045,314.751,309.507
331,312.439,320.982,308.371,299.571,316.609,325.356,309.574,323.084,318.514,324.096,309.049,315.139,309.115
332,312.625,320.740,308.167,299.158,316.260,324.825,309.334,322.888,318.190,324.147,309.072,315.531,309.113
333,312.794,320.761,307.987,298.975,316.243,324.229,309.065,322.667,318.027,324.170,309.060,315.832,309.313
334,312.746,320.891,308.106,299.037,316.378,323.625,308.859,322.630,317.977,324.052,309.038,315.976,309.364
335,312.426,320.964,308.347,299.243,316.191,323.224,308.827,322.669,317.943,323.732,309.007,315.836,309.123
336,312.087,320.791,308.353,299.493,315.761,323.129,309.024,322.671,317.923,323.217,308.988,315.409,309.042
337,311.862,320.386,308.268,299.704,315.452,323.155,309.196,322.621,317.947,322.928,308.944,315.043,309.335
338,311.754,320.026,308.221,299.954,315.675,323.177,309.134,322.594,317.949,323.036,308.898,314.982,309.699
339,311.820,319.799,308.326,300.103,316.529,323.110,308.870,322.577,317.855,323.449,309.001,315.022,309.733
340,312.104,319.678,308.544,300.110,317.563,322.921,308.688,322.413,317.723,323.850,309.162,314.913,309.354
341,312.434,319.839,308.647,300.142,317.961,322.603,308.795,322.242,317.628,323.915,309.419,314.762,308.838
342,312.498,320.296,308.807,300.259,317.561,322.197,308.959,322.191,317.568,323.721,309.613,314.596,308.614
343,312.248,320.893,309.032,300.358,316.804,321.741,308.870,322.287,317.469,323.659,309.522,314.497,308.850
344,311.920,321.197,309.080,300.190,316.254,321.437,308.495,322.319,317.367,323.648,309.099,314.455,309.160
345,311.835,321.189,308.803,299.901,316.000,321.366,308.069,322.164,317.369,323.427,308.539,314.365,309.093
346,311.943,321.109,308.531,299.647,315.693,321.334,307.862,321.874,317.388,323.147,308.135,314.012,308.642
347,311.949,321.052,308.286,299.578,315.256,321.087,307.872,321.631,317.412,323.018,308.124,313.415,308.186
348,311.642,320.950,308.003,299.885,314.776,320.639,307.888,321.528,317.426,323.091,308.487,312.843,307.713
349,311.220,320.885,307.756,300.615,314.480,320.105,307.923,321.551,317.443,323.219,308.949,312.677,307.539
350,310.970,320.817,307.698,301.271,314.484,319.660,308.058,321.610,317.393,323.077,309.177,312.819,307.717
351,311.025,320.835,307.790,301.392,314.637,319.259,308.290,321.599,317.187,322.675,309.149,312.936,308.006
352,311.373,321.121,307.889,301.101,314.692,318.847,308.618,321.397,316.924,322.251,308.875,312.881,308.152
353,311.741,321.620,307.769,300.849,314.508,318.529,308.938,320.928,316.790,322.339,308.472,312.810,308.107
354,311.839,322.026,307.719,300.702,314.293,318.486,309.002,320.509,316.992,322.971,308.067,312.987,307.788
355,311.922,322.119,307.838,300.695,314.469,318.620,308.772,320.367,317.352,323.760,307.791,313.370,307.394
356,312.191,321.915,308.059,300.750,315.125,318.802,308.407,320.461,317.523,324.254,307.759,313.592,307.246
357,312.578,321.662,308.183,300.702,315.920,318.963,308.088,320.589,317.321,324.287,307.783,313.472,307.640
358,312.780,321.547,308.021,300.601,316.464,318.844,307.953,320.545,316.993,324.096,307.713,313.286,308.335
359,312.631,321.630,307.714,300.278,316.540,318.464,307.946,320.428,316.874,323.904,307.624,313.339,308.952
360,311.983,321.785,307.400,299.961,316.168,318.051,307.890,320.536,316.840,323.847,307.686,313.639,309.127
361,311.087,321.793,307.409,299.874,315.525,317.807,307.910,320.941,316.764,323.894,307.926,313.944,308.962
362,310.267,321.590,307.709,299.849,314.735,317.754,307.994,321.593,316.703,324.024,308.164,313.756,308.814
363,309.856,321.191,308.090,299.796,314.131,317.769,308.043,322.125,316.650,324.245,308.348,313.113,308.780
364,309.867,321.018,308.331,299.814,313.875,317.746,307.910,322.303,316.615,324.424,308.391,312.486,308.594
365,310.083,321.219,308.335,300.112,314.249,317.586,307.751,322.176,316.561,324.364,308.259,312.238,308.267
366,310.360,321.427,308.186,300.392,315.019,317.284,307.706,321.798,316.464,324.137,308.196,312.367,307.883
367,310.587,321.346,307.918,300.181,315.798,316.953,307.772,321.372,316.408,323.976,308.418,312.885,307.642
368,310.803,321.215,307.599,299.713,316.097,316.696,307.887,321.118,316.415,323.943,308.766,313.633,307.321
369,310.850,321.362,307.297,299.580,316.121,316.452,307.955,321.114,316.506,323.807,308.933,314.005,306.933
370,310.697,321.777,307.119,299.959,316.230,316.220,307.868,321.250,316.670,323.553,308.992,313.718,306.620
371,310.557,322.237,307.090,300.427,316.409,316.065,307.598,321.454,316.658,323.253,309.016,313.066,306.713
372,310.460,322.674,307.151,300.498,316.456,316.057,307.317,321.441,316.420,322.946,309.061,312.651,307.036
373,310.284,323.030,307.257,300.163,316.338,316.211,307.232,321.036,315.994,322.793,309.082,312.690,307.311
374,309.958,323.310,307.437,299.844,316.221,316.367,307.348,320.434,315.616,322.998,309.105,313.012,307.513
375,309.845,323.304,307.605,299.924,316.131,316.367,307.651,320.023,315.416,323.418,309.013,313.298,307.731
376,309.915,323.078,307.576,300.289,316.228,316.087,308.006,320.007,315.454,323.617,308.891,313.412,307.764
377,309.951,322.692,307.185,300.573,316.477,315.638,308.200,320.486,315.642,323.533,308.747,313.349,307.507
378,309.828,322.441,306.615,300.521,316.750,315.164,308.406,321.046,315.825,323.480,308.525,313.110,307.160
379,309.805,322.469,306.205,300.172,316.918,314.727,308.577,321.209,315.989,323.657,308.222,312.735,307.202
380,309.939,322.533,306.209,299.670,316.940,314.364,308.413,321.090,316.106,323.850,307.995,312.644,307.661
381,309.970,322.390,306.457,299.245,317.007,314.106,307.957,321.020,316.128,323.780,308.051,312.924,308.212
382,309.816,322.151,306.565,299.044,317.236,314.000,307.328,321.208,316.024,323.506,308.281,313.474,308.535
383,309.706,322.262,306.642,298.931,317.286,314.027,306.797,321.508,315.822,323.241,308.381,313.915,308.404
384,309.767,322.783,306.775,299.037,316.879,314.070,306.613,321.722,315.578,323.170,308.360,314.106,308.059
385,310.019,323.193,306.830,299.349,316.280,314.054,306.782,321.716,315.361,323.078,308.373,314.100,308.002
386,310.212,322.960,306.862,299.534,316.114,313.971,307.073,321.570,315.227,322.811,308.437,314.004,308.196
387,310.333,322.410,306.961,299.369,316.564,313.957,307.215,321.368,315.257,322.450,308.527,313.971,308.352
388,310.417,321.994,306.892,299.044,317.157,314.080,307.163,321.234,315.261,322.199,308.631,314.018,308.345
389,310.491,321.769,306.676,299.103,317.230,314.199,307.142,321.223,315.077,322.254,308.723,313.891,308.307
390,310.477,321.799,306.453,299.463,316.759,314.134,307.173,321.189,314.870,322.553,308.835,313.558,308.244
391,310.360,322.038,306.567,300.002,315.948,313.830,307.140,320.874,314.986,322.847,308.987,313.319,308.032
392,310.428,322.087,306.864,300.486,315.222,313.499,307.082,320.244,315.417,322.731,309.054,313.471,307.772
393,310.492,321.775,307.077,300.654,315.058,313.408,306.987,319.544,315.871,322.207,309.075,313.722,307.604
394,310.386,321.320,307.241,300.642,315.430,313.505,306.902,319.244,316.131,321.581,308.918,313.757,307.339
395,310.220,321.089,307.401,300.695,316.211,313.474,306.865,319.544,316.136,321.134,308.705,313.625,307.111
396,310.184,321.237,307.579,300.732,316.966,313.163,306.963,320.240,315.998,320.985,308.632,313.490,307.220
397,310.227,321.672,307.432,300.642,317.402,312.858,307.122,320.913,315.809,320.899,308.816,313.310,307.503
398,310.049,322.183,306.859,300.378,317.480,312.762,307.252,321.261,315.624,321.031,309.103,313.004,307.402
399,309.606,322.431,306.101,300.220,317.484,312.903,307.383,321.317,315.463,321.390,309.240,312.709,306.675
400,309.121,322.258,305.705,300.319,317.353,313.101,307.469,321.270,315.309,321.773,309.287,312.722,305.889
401,308.867,321.843,305.848,300.828,317.065,313.251,307.377,321.368,315.136,321.967,309.250,313.119,305.568
402,308.983,321.396,306.246,301.539,316.824,313.249,307.233,321.411,315.024,321.946,308.990,313.594,305.705
403,309.295,321.139,306.456,302.147,316.892,313.033,307.242,321.382,315.006,321.744,308.615,313.875,305.998
404,309.710,321.030,306.241,302.475,317.049,312.620,307.235,321.352,315.057,321.646,308.312,314.009,306.214
405,310.102,320.976,306.095,302.661,316.979,312.205,307.121,321.333,315.129,321.715,308.312,313.957,306.236
406,310.464,321.032,306.249,302.915,316.370,311.827,306.967,321.277,315.157,321.860,308.421,313.794,306.121
407,310.602,321.221,306.525,303.131,315.381,311.480,307.069,321.211,315.142,321.905,308.454,313.626,306.289
408,310.502,321.356,306.501,303.186,314.615,311.237,307.344,321.095,315.077,321.845,308.418,313.652,306.873
409,310.134,321.350,306.297,303.128,314.576,311.146,307.333,320.881,315.045,321.744,308.449,313.857,307.366
410,309.545,321.398,306.194,303.211,315.166,311.147,306.888,320.703,315.008,321.648,308.569,313.878,307.503
411,309.104,321.382,306.246,303.523,315.882,311.094,306.459,320.611,314.915,321.560,308.637,313.651,307.309
412,309.116,321.300,306.422,303.922,316.050,310.971,306.502,320.443,314.803,321.600,308.685,313.429,306.929
413,309.538,321.123,306.575,304.202,315.443,310.829,306.879,320.045,314.802,321.870,308.703,313.367,306.677
414,310.017,321.026,306.714,304.234,314.636,310.774,307.197,319.652,314.935,322.382,308.797,313.360,306.606
