 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9
4343,231.478,240.273,266.526,216.261,227.433,217.853,210.112,225.387,222.088
4344,231.382,240.539,266.518,215.484,227.546,217.486,209.926,225.337,222.791
4345,231.366,240.657,266.081,214.694,227.722,217.468,210.033,225.080,223.753
4346,231.672,240.363,265.660,214.773,227.902,217.605,210.378,224.615,224.642
4347,231.948,239.864,265.448,215.708,227.889,217.761,210.678,224.202,225.028
4348,231.731,239.395,265.541,216.748,227.708,217.656,210.676,224.032,224.536
4349,231.011,239.203,265.739,217.269,227.553,217.142,210.224,224.007,223.561
4350,230.039,239.480,266.096,217.136,227.506,216.628,209.830,224.052,222.837
4351,229.328,240.373,266.482,216.686,227.467,216.573,209.856,224.091,222.805
4352,228.957,241.474,266.694,216.198,227.460,217.261,210.205,224.194,223.341
4353,228.840,242.273,266.448,215.935,227.497,218.257,210.485,224.335,224.017
4354,228.690,242.410,265.976,216.136,227.225,218.940,210.419,224.522,224.388
4355,228.450,242.026,265.526,216.314,226.876,219.023,210.282,224.698,224.225
4356,228.306,241.469,265.268,216.190,226.766,218.638,210.306,224.893,223.792
4357,228.446,241.085,265.177,216.059,227.224,218.303,210.583,225.107,223.448
4358,228.595,241.054,265.235,216.153,228.054,218.413,210.839,225.427,223.497
4359,228.621,241.255,265.299,216.331,228.670,218.583,211.084,225.612,223.676
4360,228.491,241.471,265.200,216.357,228.566,218.289,211.403,225.469,223.644
4361,228.140,241.588,265.061,216.255,228.114,217.592,211.602,225.164,223.510
4362,227.614,241.484,264.761,215.966,227.913,217.477,211.597,224.782,223.270
4363,226.927,241.183,264.534,215.717,228.123,217.991,211.557,224.463,223.040
4364,226.455,241.018,264.636,215.892,228.053,218.651,211.483,224.318,222.702
4365,226.377,241.144,265.046,216.402,227.514,219.018,211.289,224.367,222.538
4366,226.513,241.405,265.546,216.867,226.725,218.830,211.077,224.443,222.542
4367,226.649,241.461,266.064,216.992,226.244,218.197,210.886,224.337,222.564
4368,226.687,241.268,266.488,216.592,226.436,217.798,210.576,224.239,222.467
4369,226.623,240.956,266.652,216.068,227.070,217.927,210.177,224.213,222.528
4370,226.506,240.791,266.623,215.861,227.517,218.509,210.002,224.264,222.913
4371,226.455,240.810,266.605,215.972,227.593,219.202,209.975,224.402,223.178
4372,226.465,240.902,266.610,216.074,227.486,219.427,209.979,224.608,223.029
4373,226.593,240.897,266.398,216.079,227.509,218.995,209.974,224.880,222.607
4374,226.578,240.721,265.831,216.215,227.791,218.312,210.117,225.180,222.396
4375,226.203,240.660,265.143,216.635,228.191,218.248,210.478,225.561,222.521
4376,225.619,240.583,264.709,217.034,228.560,218.812,210.848,226.058,222.725
4377,225.289,240.382,264.752,217.147,228.675,219.661,210.867,226.555,222.813
4378,225.297,240.137,264.989,216.856,228.719,220.174,210.658,226.903,222.737
4379,225.276,240.109,265.075,216.482,229.019,220.280,210.518,226.982,222.713
4380,225.127,240.232,265.062,216.300,229.657,220.239,210.574,226.658,222.836
4381,225.015,240.405,265.044,216.181,230.295,220.404,210.595,226.120,223.315
4382,225.200,240.521,264.904,216.062,230.538,220.514,210.154,225.605,223.990
4383,225.703,240.451,264.532,216.201,230.332,220.353,209.289,225.497,224.452
4384,226.530,240.196,264.111,216.575,229.924,220.220,208.681,225.718,224.542
4385,227.690,239.961,263.998,217.020,229.681,220.583,208.755,226.186,224.526
4386,228.925,239.773,264.244,217.184,229.671,221.294,209.426,226.644,224.547
4387,229.812,239.441,264.556,217.173,229.727,221.734,210.009,226.865,224.588
4388,230.216,239.042,264.695,216.841,229.536,221.399,210.189,226.561,224.417
4389,230.261,238.611,264.652,216.428,228.987,220.486,210.089,225.770,223.943
4390,229.944,238.181,264.655,216.221,228.271,219.528,210.004,224.892,223.495
4391,229.341,237.658,264.977,216.408,227.756,219.147,210.145,224.222,223.507
4392,228.688,237.109,265.518,217.008,227.520,219.422,210.231,223.884,223.886
4393,228.524,236.717,265.771,217.700,227.329,219.408,210.018,223.761,224.128
4394,228.929,236.503,265.508,218.178,226.926,218.844,209.616,223.643,223.931
4395,229.188,236.320,265.043,218.524,226.430,218.142,209.401,223.367,223.583
4396,228.894,235.977,264.706,219.042,226.047,217.628,209.515,223.131,223.320
4397,228.392,235.245,264.662,219.635,225.809,217.303,209.848,223.103,223.116
4398,228.168,234.415,264.619,219.722,225.566,217.202,210.203,223.142,222.742
4399,228.379,233.735,264.512,219.003,225.459,217.069,210.616,222.970,222.344
4400,228.724,233.325,264.387,217.711,225.541,216.716,211.014,222.649,222.381
4401,228.991,233.067,264.084,216.496,225.751,216.569,211.214,222.504,222.742
4402,229.104,233.020,263.675,215.731,225.979,216.683,211.250,222.705,223.036
4403,229.030,233.194,263.396,215.504,225.989,216.693,211.173,223.170,223.154
4404,228.681,233.464,263.447,215.946,225.913,216.344,210.996,223.611,223.073
4405,228.069,233.516,263.771,216.782,225.843,216.064,210.676,223.792,222.740
4406,227.358,233.281,264.250,217.561,225.714,216.239,210.366,223.654,222.394
4407,226.951,232.871,264.890,217.901,225.670,216.317,210.478,223.267,222.220
4408,226.914,232.575,265.405,217.799,225.942,215.784,210.806,222.966,222.081
4409,227.198,232.433,265.396,217.618,226.366,215.101,211.082,222.863,221.879
4410,227.688,232.346,265.152,217.269,226.472,214.895,211.277,222.731,221.682
4411,227.970,232.163,265.181,217.000,226.227,214.972,211.370,222.573,221.595
4412,227.875,232.087,265.686,217.122,226.013,215.069,211.177,222.670,221.535
4413,227.424,232.479,266.233,217.909,226.245,215.179,210.797,223.080,221.493
4414,227.213,233.225,266.418,218.847,226.736,215.312,210.676,223.611,221.495
4415,227.244,233.672,266.287,219.416,227.088,215.459,211.054,223.905,221.524
4416,227.315,233.567,266.134,219.524,226.999,215.578,211.743,224.011,221.479
4417,227.353,233.160,266.172,219.187,226.828,215.748,212.245,223.983,221.308
4418,227.312,232.935,266.309,218.635,226.899,216.028,212.412,223.966,221.268
4419,226.817,233.078,266.415,218.181,227.355,216.688,212.384,224.033,221.531
4420,225.961,233.583,266.309,217.992,227.962,217.693,212.363,224.130,221.971
4421,225.103,234.211,265.707,217.941,228.225,218.596,212.333,224.204,222.317
4422,224.451,234.516,265.029,218.003,227.853,218.761,212.320,224.426,222.540
4423,224.192,234.492,264.729,217.946,227.242,218.372,212.214,224.878,222.433
4424,224.623,234.469,264.878,217.751,226.987,217.927,212.096,225.264,222.123
4425,225.619,234.704,265.111,217.751,227.285,217.771,212.198,225.432,221.832
4426,226.772,235.003,265.369,218.142,227.758,218.064,212.405,225.470,221.810
4427,227.614,235.208,265.787,218.584,228.141,218.720,212.462,225.698,222.050
4428,227.985,235.490,266.067,218.635,228.514,219.528,212.389,226.039,222.256
4429,227.968,235.851,265.764,218.170,229.001,220.307,212.476,226.244,222.112
4430,227.864,236.149,264.896,217.572,229.491,220.839,212.578,226.351,221.734
4431,228.019,236.283,264.189,217.051,229.862,220.761,212.406,226.555,221.832
4432,228.453,236.299,264.133,216.926,230.093,220.183,212.081,226.938,222.479
4433,229.006,236.229,264.582,217.156,230.217,219.569,211.823,227.194,223.401
4434,229.597,235.953,265.110,217.340,230.238,219.312,211.625,227.189,224.012
4435,230.166,235.739,265.413,217.278,230.104,219.555,211.352,226.979,224.305
4436,230.554,235.985,265.445,216.992,229.872,219.876,211.159,226.728,224.514
4437,230.776,236.600,265.227,216.929,229.715,220.413,211.128,226.698,224.813
4438,230.763,237.075,264.768,217.323,229.534,221.064,211.270,226.954,225.109
4439,230.776,237.296,264.268,217.977,229.150,221.280,211.415,227.257,225.251
4440,230.875,237.433,264.035,218.507,228.514,220.647,211.482,227.206,225.194
4441,230.886,237.472,264.282,218.867,227.934,219.693,211.275,226.676,224.945
4442,230.785,237.405,264.823,219.079,227.477,219.170,210.930,225.987,224.528
4443,230.530,237.204,265.322,218.975,227.161,218.963,210.527,225.556,223.908
4444,230.267,237.034,265.445,218.680,227.017,218.950,210.105,225.477,223.239
4445,230.067,236.833,265.232,218.079,226.875,219.362,209.870,225.557,222.695
4446,229.892,236.520,265.056,217.476,226.477,220.028,209.951,225.508,222.512
4447,229.618,236.036,264.899,217.042,225.933,220.032,210.271,225.330,222.606
4448,229.198,235.574,264.771,216.904,225.593,219.257,210.508,225.130,222.760
4449,228.672,235.332,264.637,217.076,225.641,218.372,210.478,225.043,222.884
4450,228.293,235.368,264.520,217.371,225.736,217.890,210.410,224.921,222.950
4451,228.379,235.641,264.373,217.422,225.661,217.624,210.592,224.709,222.952
4452,228.778,235.972,264.427,217.272,225.376,217.381,211.030,224.638,222.926
4453,229.030,236.355,264.854,217.295,225.091,217.041,211.191,224.753,222.805
4454,228.735,236.879,265.529,217.450,224.902,216.661,211.233,224.858,222.612
4455,228.114,237.538,265.989,217.484,224.808,216.541,211.590,224.722,222.526
4456,227.644,237.951,266.061,217.300,224.739,216.578,212.105,224.450,222.618
4457,227.767,237.892,265.909,216.929,224.608,216.509,212.284,224.406,222.676
4458,228.317,237.688,265.901,216.385,224.427,216.472,212.000,224.756,222.505
4459,228.877,237.812,265.985,215.725,224.427,216.817,211.730,225.373,222.185
4460,228.916,238.132,265.933,215.207,224.796,217.661,211.863,225.975,221.789
4461,228.513,238.338,265.718,215.167,225.390,218.317,212.382,226.200,221.538
4462,227.828,238.454,265.599,215.578,225.819,218.271,213.072,226.026,221.503
4463,227.213,238.791,265.796,216.014,225.715,217.697,213.478,225.580,221.602
4464,226.858,239.425,266.050,216.402,225.343,217.261,213.329,225.278,221.619
4465,226.763,240.098,266.134,217.108,225.187,217.486,212.827,225.360,221.514
4466,226.468,240.605,266.000,218.014,225.424,218.321,212.324,225.689,221.543
4467,225.879,240.886,265.846,218.686,225.816,218.890,212.025,225.892,221.791
4468,225.397,240.975,265.870,218.963,226.194,218.950,211.897,225.914,222.218
4469,225.446,240.953,266.093,218.935,226.625,218.817,211.751,225.836,222.666
4470,225.752,240.962,266.431,218.691,227.120,219.101,211.585,225.735,222.881
4471,225.838,241.154,266.707,218.139,227.637,219.839,211.623,225.696,222.851
4472,225.716,241.601,266.803,217.504,228.160,220.477,211.664,225.961,222.709
4473,225.707,242.292,266.709,216.890,228.745,220.826,211.375,226.405,222.709
4474,225.817,242.757,266.636,216.584,229.301,221.170,210.933,226.744,222.990
4475,225.840,242.869,266.549,216.555,229.738,221.468,210.671,226.904,223.284
4476,225.688,243.000,266.424,216.552,230.060,221.867,210.832,227.008,223.431
4477,225.534,243.315,266.186,216.734,230.342,222.165,211.245,227.280,223.587
4478,225.410,243.855,266.020,217.303,230.714,222.092,211.518,227.484,223.813
4479,225.146,244.430,266.069,217.898,230.842,221.702,211.370,227.256,224.014
4480,224.685,244.959,266.148,218.173,230.447,221.298,210.909,226.527,223.926
4481,224.069,245.152,266.131,218.014,229.731,221.037,210.573,225.677,223.742
4482,223.246,245.051,266.084,217.524,229.191,220.858,210.336,225.149,223.557
4483,222.489,244.861,266.183,216.895,228.845,220.711,209.991,225.111,223.415
4484,222.011,244.639,266.585,216.215,228.594,220.729,209.529,225.325,223.154
4485,221.838,244.356,267.093,215.612,228.413,220.674,209.089,225.447,222.827
4486,221.795,244.036,267.410,215.238,228.302,220.284,208.734,225.369,222.652
4487,221.886,243.691,267.466,215.176,228.013,219.482,208.520,225.258,222.735
4488,222.002,243.204,267.503,215.365,227.581,218.697,208.602,225.296,223.010
4489,222.043,242.520,267.630,215.805,227.282,218.335,208.755,225.476,223.131
4490,221.896,241.796,267.785,216.207,227.430,218.362,208.797,225.491,223.147
4491,221.558,241.214,267.921,216.414,227.762,218.303,208.778,225.133,223.334
4492,220.957,240.843,267.991,216.465,227.813,217.858,208.956,224.625,223.706
4493,220.328,240.757,268.014,216.666,227.476,217.367,209.280,224.379,223.652
4494,220.177,240.727,267.974,217.017,226.963,217.445,209.434,224.608,223.073
4495,220.332,240.534,267.901,217.513,226.500,218.142,209.189,225.082,222.436
4496,220.576,240.245,267.901,217.935,226.204,218.881,208.785,225.318,222.057
4497,220.588,239.995,267.970,217.994,226.000,219.128,208.750,225.272,221.913
4498,220.550,239.962,268.070,217.714,225.902,218.711,209.212,225.118,221.792
4499,220.571,240.127,268.180,217.317,225.873,217.913,209.813,225.088,221.649
4500,220.711,240.340,268.392,217.280,226.031,217.422,210.315,225.233,221.597
4501,220.897,240.582,268.598,217.705,226.319,217.761,210.511,225.320,221.583
4502,220.869,241.000,268.796,218.105,226.694,218.780,210.482,225.388,221.611
4503,220.711,241.652,268.941,218.082,227.191,219.642,210.389,225.501,221.386
4504,220.521,242.327,269.210,217.674,227.655,220.046,210.287,225.672,221.000
4505,220.448,242.861,269.451,217.249,228.093,220.220,210.303,225.940,220.919
4506,220.769,243.216,269.529,217.125,228.511,220.495,210.289,226.515,221.123
4507,221.429,243.395,269.323,217.405,228.707,220.817,209.982,227.302,221.355
4508,222.306,243.518,269.058,217.824,228.872,221.023,209.476,227.779,221.330
4509,222.938,243.693,269.163,217.977,229.064,221.206,209.053,227.599,221.474
4510,222.978,243.928,269.616,217.796,229.456,221.642,209.100,227.080,222.066
4511,222.498,244.072,270.095,217.397,230.011,222.376,209.340,226.833,222.843
4512,221.869,243.907,270.436,216.810,230.423,223.183,209.447,227.072,223.237
4513,221.599,243.507,270.718,216.323,230.566,223.385,209.674,227.433,223.239
4514,222.065,242.987,270.971,216.283,230.473,223.119,210.142,227.510,223.066
4515,222.761,242.466,271.252,216.700,230.000,222.206,210.701,227.446,222.818
4516,223.058,242.047,271.424,217.153,229.417,221.271,210.951,227.515,222.670
4517,222.716,241.770,271.319,217.377,229.050,220.661,210.711,227.637,222.780
4518,222.291,241.765,271.082,217.499,229.046,220.339,210.224,227.560,223.208
4519,222.119,241.928,271.030,217.640,229.021,220.193,209.888,227.192,223.612
4520,222.177,242.111,271.227,217.875,228.667,220.248,209.979,226.669,223.631
4521,222.121,242.136,271.419,218.045,228.232,220.583,210.349,226.279,223.303
4522,222.084,241.962,271.428,218.023,228.288,221.179,210.616,226.122,223.054
4523,222.170,241.753,271.370,217.768,228.688,221.583,210.538,226.260,223.192
4524,222.396,241.812,271.241,217.442,228.997,221.390,210.317,226.684,223.642
4525,222.556,242.118,271.201,217.428,228.870,220.596,210.208,227.154,223.870
4526,222.483,242.482,271.303,217.745,228.470,219.647,210.186,227.340,223.682
4527,222.159,242.778,271.549,217.788,228.117,219.165,210.030,227.290,223.240
4528,221.832,242.881,271.680,217.425,228.034,219.569,209.673,227.259,222.913
4529,221.752,242.716,271.590,217.108,228.127,220.550,209.245,227.260,222.668
4530,221.769,242.368,271.593,216.909,228.241,221.289,209.037,227.116,222.268
4531,221.756,241.925,271.651,216.663,228.271,221.119,209.175,226.880,221.735
4532,221.838,241.696,271.529,216.385,228.393,220.381,209.560,226.680,221.484
4533,222.106,241.848,271.116,216.479,228.698,219.642,210.105,226.720,221.540
4534,222.472,242.603,270.806,216.830,229.174,219.206,210.681,227.058,221.760
4535,222.746,243.673,270.905,216.924,229.548,219.124,211.200,227.534,221.749
4536,222.851,244.577,271.357,216.431,229.722,218.927,211.529,227.979,221.484
4537,222.957,245.069,271.835,215.983,229.642,218.491,211.518,228.228,221.235
4538,223.211,245.194,272.098,216.309,229.433,218.330,211.242,228.376,221.209
4539,223.604,245.087,272.149,217.105,229.282,218.839,211.030,228.538,221.548
4540,223.985,244.825,272.197,217.963,229.264,219.858,211.026,228.605,222.052
4541,224.396,244.551,272.148,218.620,229.556,220.885,210.958,228.476,222.403
4542,224.563,244.428,271.828,218.890,229.986,221.280,210.743,228.333,222.469
4543,224.416,244.585,271.314,218.510,230.202,220.936,210.644,228.296,222.396
4544,224.063,245.083,271.040,217.697,230.043,220.216,210.774,228.362,222.443
4545,223.817,245.621,271.008,217.193,229.806,219.610,211.107,228.413,222.621
4546,223.901,245.768,271.081,217.119,229.684,219.399,211.308,228.444,222.773
4547,224.144,245.240,271.061,217.238,229.655,219.317,211.392,228.205,222.818
4548,224.396,244.438,271.058,217.215,229.486,219.284,211.471,227.509,222.746
4549,224.610,243.770,271.139,216.983,229.164,218.908,211.396,226.660,222.661
4550,224.896,243.466,271.370,216.907,228.883,218.381,211.259,226.142,222.706
4551,225.291,243.291,271.590,216.952,228.652,217.972,211.166,226.104,222.758
4552,225.517,243.116,271.451,217.224,228.225,218.142,211.061,226.393,222.813
4553,225.451,242.889,270.918,217.768,227.624,218.679,210.869,226.789,222.874
4554,225.317,242.556,270.523,218.326,227.010,219.193,210.746,226.983,222.751
4555,225.351,242.106,270.433,218.241,226.628,219.450,210.834,227.056,222.310
4556,225.368,241.636,270.530,217.450,226.632,219.495,211.256,227.032,221.799
4557,225.213,241.467,270.634,216.618,226.957,219.486,211.585,226.951,221.635
4558,225.069,241.636,270.841,216.136,227.318,219.495,211.517,226.805,221.824
4559,225.093,241.882,271.053,215.875,227.469,219.573,211.333,226.421,222.168
4560,225.187,241.902,271.131,215.595,227.519,219.725,211.552,225.896,222.372
4561,225.224,241.521,271.037,215.269,227.662,220.064,212.135,225.517,222.405
4562,225.123,240.840,270.712,215.062,228.027,220.628,212.571,225.533,222.121
4563,225.228,240.172,270.355,215.130,228.677,221.303,212.548,225.985,221.559
4564,225.677,240.002,270.227,215.227,229.417,221.615,212.217,226.514,220.830
4565,226.175,240.592,270.486,215.283,229.913,220.995,212.119,226.876,220.379
4566,226.535,241.819,270.901,215.215,229.977,219.954,212.373,227.105,220.580
4567,226.675,243.198,271.195,215.074,229.634,219.638,212.858,227.444,221.292
4568,226.726,244.275,271.259,215.215,229.218,220.037,213.040,227.775,221.972
4569,226.754,244.869,271.043,215.779,229.152,220.486,212.720,227.927,222.426
4570,226.856,244.966,270.645,216.382,229.335,220.381,212.103,227.800,222.671
4571,226.916,244.711,270.492,216.535,229.447,219.972,211.510,227.553,222.699
4572,226.631,244.690,270.713,216.292,229.412,219.688,211.278,227.333,222.704
4573,226.213,245.319,270.988,215.975,229.400,219.537,211.384,227.172,222.678
4574,225.890,246.175,271.070,215.705,229.581,219.445,211.673,227.117,222.542
4575,225.937,246.397,270.963,215.510,229.813,219.578,212.138,227.043,222.433
4576,226.123,245.529,271.006,215.552,229.660,219.752,212.461,226.841,222.566
4577,226.151,244.067,271.402,215.827,229.016,219.661,212.448,226.434,222.829
4578,225.918,242.773,271.905,216.425,228.248,219.587,212.518,226.045,223.002
4579,225.485,241.886,272.038,217.295,227.775,219.995,212.750,225.838,222.972
4580,225.134,241.655,271.579,218.017,227.734,220.780,212.869,225.800,222.751
4581,225.140,242.042,270.822,218.122,227.889,221.101,212.658,225.877,222.509
4582,225.420,242.755,270.334,217.431,228.202,220.560,212.025,226.000,222.315
4583,225.459,243.348,270.288,216.584,228.556,219.431,211.408,226.084,222.242
4584,225.076,243.665,270.538,216.286,228.759,218.087,211.084,226.054,222.292
4585,224.461,243.810,270.811,216.907,228.566,217.032,211.096,225.996,222.453
4586,224.002,243.828,270.896,217.878,228.148,216.881,211.135,226.059,222.429
4587,223.901,243.722,270.938,218.473,227.885,217.509,211.222,226.202,222.178
4588,223.931,243.621,271.052,218.317,227.859,218.119,211.492,226.092,221.901
4589,224.080,243.544,271.192,217.841,227.883,218.014,211.844,225.828,221.758
4590,224.237,243.391,271.220,217.581,228.007,217.849,211.904,225.734,221.787
4591,224.319,243.095,271.043,217.547,228.321,217.876,211.687,226.077,221.886
4592,224.306,242.928,270.951,217.459,228.409,218.248,211.389,226.641,222.009
4593,224.187,242.884,271.081,217.130,227.930,218.583,211.268,227.021,222.055
4594,223.931,242.905,271.390,216.754,227.184,218.514,211.368,227.045,222.014
4595,223.571,243.261,271.744,216.558,226.835,218.037,211.520,226.994,221.938
4596,223.106,244.062,272.008,216.850,227.288,217.427,211.574,227.131,221.971
4597,222.806,245.039,272.233,217.402,228.108,217.050,211.602,227.458,222.154
4598,222.549,245.531,272.384,217.728,228.764,217.032,211.764,227.753,222.493
4599,222.159,245.353,272.413,217.756,228.970,217.261,212.147,227.800,222.713
4600,221.642,244.931,272.220,217.462,229.083,217.702,212.555,227.697,222.493
4601,221.222,244.765,271.812,216.901,229.335,218.459,212.697,227.678,221.991
4602,221.211,245.026,271.476,216.343,229.839,219.605,212.454,227.938,221.557
4603,221.623,245.513,271.325,216.085,230.353,220.876,212.098,228.398,221.360
4604,221.994,245.830,271.396,215.935,230.634,221.821,212.005,228.902,221.498
4605,221.998,245.886,271.434,215.677,230.717,222.661,212.270,229.309,221.922
4606,221.826,245.873,271.285,215.465,230.893,223.688,212.569,229.656,222.597
4607,221.703,246.016,271.087,215.544,231.232,224.752,212.676,229.909,223.330
4608,221.601,246.255,271.229,215.969,231.679,225.642,212.539,229.986,223.879
4609,221.496,246.431,271.831,216.193,232.026,225.725,212.285,230.015,224.154
4610,221.341,246.433,272.561,215.898,232.171,224.986,212.056,229.970,224.031
4611,221.226,246.206,272.867,215.462,232.081,223.807,211.890,229.836,223.718
4612,221.321,245.840,272.509,215.360,231.850,222.784,211.760,229.561,223.291
4613,221.664,245.433,271.729,216.037,231.548,222.372,211.511,229.174,222.912
4614,221.950,245.119,271.120,216.932,231.094,222.528,211.077,228.822,222.692
4615,221.987,244.685,270.745,217.589,230.427,222.826,210.683,228.502,222.709
4616,222.019,244.067,270.354,217.669,229.632,222.922,210.506,228.148,222.720
4617,222.103,243.518,269.913,217.360,228.969,222.656,210.662,227.793,222.500
4618,222.153,243.206,269.598,217.023,228.691,222.101,210.986,227.685,222.092
4619,222.149,243.203,269.549,216.929,228.672,221.619,211.370,227.893,221.869
4620,222.132,243.296,269.716,216.992,228.590,221.216,211.800,228.102,222.182
4621,222.272,243.134,269.982,216.921,228.292,220.826,212.301,227.995,222.841
4622,222.332,242.763,270.465,216.773,227.937,220.261,212.750,227.702,223.282
4623,222.235,242.368,271.006,216.504,227.803,219.514,212.939,227.386,223.199
4624,221.940,242.198,271.456,216.130,227.830,218.904,212.984,227.226,223.073
4625,221.668,242.219,271.913,215.949,227.734,218.500,212.905,227.347,223.074
4626,221.703,242.209,272.279,216.289,227.383,218.385,212.676,227.559,223.242
4627,222.215,242.057,272.348,216.782,227.010,218.413,212.349,227.574,223.161
4628,222.944,241.894,272.181,216.909,226.889,218.321,211.975,227.366,222.635
4629,223.312,241.907,271.976,216.657,227.103,218.220,211.757,227.346,221.941
4630,223.295,242.070,271.782,216.312,227.578,218.165,211.895,227.580,221.550
4631,223.090,242.172,271.655,216.091,228.016,218.289,212.392,227.843,221.623
4632,222.933,242.165,271.572,215.714,228.058,218.518,212.909,227.786,221.920
4633,222.703,242.116,271.546,215.428,227.632,218.495,213.117,227.418,221.969
4634,222.427,242.199,271.520,215.303,227.084,218.353,213.023,227.039,221.758
4635,222.062,242.230,271.465,215.249,226.924,218.486,212.926,227.031,221.761
4636,221.785,242.333,271.364,215.119,227.269,218.849,212.891,227.374,222.272
4637,221.672,242.513,271.409,214.841,227.815,219.312,212.804,227.729,222.779
4638,221.500,242.848,271.584,214.357,228.041,219.661,212.658,227.953,222.941
4639,221.172,243.155,271.758,213.830,227.802,219.844,212.539,227.930,222.761
4640,220.711,243.508,271.790,213.482,227.541,219.899,212.485,227.924,222.426
4641,220.381,243.796,271.716,213.765,227.731,219.835,212.629,228.131,222.225
4642,220.164,243.828,271.567,214.411,228.546,219.895,212.926,228.502,222.151
4643,220.136,243.716,271.454,214.878,229.500,220.069,213.266,228.877,221.882
4644,220.299,243.730,271.332,214.853,230.078,220.261,213.771,229.011,221.362
4645,220.489,244.005,271.233,214.796,230.182,220.436,214.405,228.994,220.702
4646,220.681,244.412,271.029,214.929,230.235,220.592,214.760,229.125,220.369
4647,220.868,244.786,270.706,215.125,230.744,221.225,214.611,229.469,220.595
4648,220.981,244.904,270.410,215.280,231.714,222.339,214.124,230.001,221.144
4649,220.823,244.773,270.114,215.425,232.662,223.486,213.734,230.635,221.668
4650,220.442,244.340,269.729,215.516,233.058,224.064,213.578,231.327,221.997
4651,220.054,243.861,269.332,215.671,232.930,224.064,213.634,231.863,222.190
4652,219.750,243.587,269.116,216.025,232.677,224.128,213.816,232.006,222.292
4653,219.476,243.683,269.195,216.496,232.818,224.495,214.100,231.859,222.223
4654,219.299,243.938,269.520,216.697,232.980,224.706,214.371,231.617,222.346
4655,219.282,244.041,269.895,216.524,232.728,224.450,214.485,231.221,222.955
4656,219.313,244.049,270.175,216.340,232.033,223.528,214.487,230.666,223.884
4657,219.237,244.108,270.212,216.643,231.348,222.578,214.536,230.232,224.502
4658,218.914,244.243,270.050,217.133,231.090,222.353,214.683,230.195,224.472
4659,218.468,244.355,269.965,217.258,231.219,222.642,214.804,230.368,224.043
4660,218.132,244.085,270.038,217.037,231.207,222.858,214.799,230.477,223.879
4661,218.024,243.438,270.142,217.023,230.765,222.615,214.559,230.405,224.009
4662,218.101,242.824,270.122,217.363,230.115,222.202,214.126,230.071,224.130
4663,218.274,242.678,270.163,217.394,229.651,222.050,213.772,229.608,223.988
4664,218.224,242.953,270.375,217.207,229.450,222.014,213.546,229.172,223.727
4665,218.099,243.489,270.636,217.054,229.278,221.697,213.462,229.012,223.469
4666,218.099,243.966,270.816,217.229,229.000,220.890,213.511,229.000,223.279
4667,218.209,244.090,270.750,217.635,228.346,219.995,213.711,228.786,223.109
4668,218.069,243.941,270.616,217.799,227.444,219.390,213.830,228.317,222.666
4669,217.784,243.810,270.456,217.479,226.805,219.422,213.769,227.899,222.031
4670,217.504,243.719,270.363,216.986,226.927,219.628,213.413,227.755,221.516
4671,217.289,243.641,270.602,216.439,227.516,219.427,212.921,227.864,221.374
4672,217.246,243.560,271.113,215.703,227.795,218.725,212.723,227.899,221.486
4673,217.261,243.492,271.591,214.677,227.570,218.161,213.144,227.657,221.600
4674,217.097,243.322,271.765,214.057,227.118,218.115,214.063,227.206,221.782
4675,216.789,243.162,271.642,214.105,226.862,218.358,214.912,226.841,221.983
4676,216.565,243.248,271.399,214.615,226.843,218.812,215.389,226.794,222.279
4677,216.451,243.520,271.125,215.116,226.792,219.220,215.277,227.022,222.481
4678,216.382,243.474,271.088,215.513,226.618,219.216,214.788,227.417,222.657
4679,216.418,242.928,271.366,215.652,226.474,218.743,214.168,227.813,222.958
4680,216.761,242.412,271.834,215.473,226.541,218.362,213.637,228.180,223.287
4681,217.392,242.510,272.117,215.068,227.019,218.399,213.042,228.385,223.386
4682,218.047,243.106,272.078,214.853,227.556,218.858,212.608,228.331,222.907
4683,218.403,243.518,271.899,214.994,227.843,219.431,212.785,228.083,222.171
4684,218.524,243.366,271.851,215.360,227.758,219.895,213.651,227.856,221.746
4685,218.446,243.010,271.883,215.703,227.580,220.087,214.655,227.762,221.706
4686,218.302,242.953,271.730,216.020,227.517,220.197,215.370,227.763,221.805
4687,218.388,243.327,271.346,216.354,227.682,220.156,215.681,227.656,221.875
4688,218.739,243.724,271.020,216.535,227.910,220.427,215.772,227.446,221.910
4689,218.963,243.851,270.951,216.606,228.161,220.954,215.720,227.283,221.869
4690,218.847,243.675,271.140,216.618,228.427,221.560,215.564,227.427,221.836
4691,218.537,243.423,271.306,216.575,228.588,222.174,215.278,227.924,222.064
4692,218.420,243.340,271.377,216.714,228.628,222.651,215.067,228.512,222.578
4693,218.550,243.598,271.334,216.875,228.826,222.881,215.116,228.884,222.939
4694,218.666,244.113,271.200,216.912,229.352,222.734,215.356,229.030,222.931
4695,218.614,244.681,270.979,216.754,230.068,222.385,215.448,229.150,222.685
4696,218.435,245.000,270.837,216.516,230.567,222.028,215.315,229.309,222.521
4697,218.437,245.170,270.867,216.439,230.779,222.165,215.219,229.305,222.531
4698,218.556,245.225,270.919,216.572,230.862,222.748,215.210,229.056,222.528
4699,218.513,244.966,270.724,216.873,231.050,223.390,215.212,228.895,222.488
