 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
274,485.381,535.810,485.021,465.543,438.072,447.708,453.033,456.751,448.040,440.391,452.223,449.328
275,485.670,535.467,483.979,466.260,437.579,447.620,453.886,456.602,448.453,440.075,452.275,448.601
276,486.281,534.822,482.867,466.070,438.061,447.169,454.044,457.086,449.030,439.991,452.178,448.577
277,486.716,534.231,482.100,465.059,439.135,446.239,453.491,457.368,449.606,439.827,451.882,449.317
278,486.610,533.952,481.686,464.115,440.007,445.004,452.648,457.022,450.228,439.496,451.526,450.047
279,485.834,534.184,481.321,463.737,440.018,443.852,452.067,456.513,451.030,439.242,451.165,450.059
280,484.388,534.926,480.658,463.983,439.536,443.451,451.929,456.416,451.940,439.328,450.845,449.361
281,482.563,536.169,479.697,464.818,439.151,443.947,452.165,456.636,452.753,439.782,450.612,448.228
282,480.807,537.767,478.782,465.933,438.836,444.880,452.759,456.643,453.479,440.006,450.258,447.512
283,479.663,539.359,478.100,466.863,438.144,445.746,453.764,456.457,454.096,439.421,449.936,447.574
284,479.352,540.575,477.558,467.894,436.876,446.718,454.842,456.357,454.545,438.319,449.925,447.879
285,479.364,541.148,476.996,469.213,435.700,448.208,455.659,456.245,454.809,437.719,450.260,447.713
286,478.893,541.115,476.139,470.132,435.525,450.060,456.100,455.706,454.781,437.958,450.805,447.518
287,477.723,540.672,474.887,470.090,436.309,451.799,456.097,454.918,454.526,438.298,451.195,447.598
288,476.466,539.913,473.609,469.599,437.144,452.944,455.791,454.401,454.260,438.000,451.185,447.754
289,475.738,538.913,472.897,469.193,437.473,453.634,455.498,454.071,454.411,437.827,450.742,447.666
290,475.696,537.891,473.034,468.880,437.523,454.162,455.461,453.472,454.847,438.313,450.148,447.408
291,476.004,536.877,473.442,468.633,437.716,454.894,455.392,452.383,455.032,438.809,449.438,447.041
292,476.446,535.709,473.466,468.429,437.903,455.993,454.942,450.892,454.662,438.585,448.745,446.530
293,476.767,534.405,472.829,468.266,437.845,457.426,454.208,449.651,454.089,438.170,448.330,445.908
294,476.563,533.101,471.930,467.779,437.658,458.563,453.855,448.911,453.519,438.337,448.333,445.411
295,475.789,531.908,471.242,466.857,437.536,459.190,454.209,448.874,452.762,438.934,448.457,444.899
296,474.641,530.792,470.983,465.720,437.338,459.377,454.844,449.576,451.847,439.158,448.401,444.154
297,473.437,529.735,470.688,464.641,436.926,458.996,455.179,450.375,451.053,439.039,448.341,443.358
298,472.388,528.646,469.895,463.964,436.608,457.732,455.077,450.695,450.591,438.967,448.517,443.189
299,471.423,527.583,468.711,463.756,436.507,456.000,454.791,450.543,450.196,438.934,448.865,443.426
300,470.348,526.693,467.635,463.529,436.896,454.630,454.439,450.201,449.919,438.785,449.251,443.302
301,469.403,525.837,466.808,463.073,437.714,454.173,454.217,449.584,449.860,438.558,449.730,442.707
302,469.191,524.724,466.002,462.602,438.455,454.356,454.252,448.606,449.896,438.024,449.882,442.612
303,469.872,523.177,465.088,462.305,438.867,454.810,454.412,447.714,449.747,437.298,449.406,443.263
304,470.911,521.466,464.227,462.151,438.896,455.042,454.291,447.346,449.532,436.749,448.384,444.127
305,471.545,519.999,463.953,461.961,438.705,454.908,453.505,447.587,449.760,436.606,447.281,444.299
306,471.495,518.852,464.190,461.501,438.608,454.613,451.973,447.836,450.632,436.818,446.326,443.811
307,470.976,517.763,464.451,460.835,438.588,454.254,450.298,447.245,451.411,437.087,445.687,443.577
308,470.109,516.683,464.662,460.188,438.363,453.648,449.297,446.286,451.547,436.904,445.918,443.524
309,468.940,515.686,465.162,459.891,437.750,453.063,449.283,446.294,451.089,436.445,447.060,443.186
310,467.913,514.914,465.816,459.810,437.077,453.021,449.692,447.606,450.302,435.875,448.230,442.598
311,467.383,514.208,465.992,459.493,436.874,453.412,449.844,449.097,449.336,435.460,448.603,442.127
312,466.978,513.539,465.506,459.028,437.092,453.482,449.589,449.457,448.068,435.388,448.412,441.760
313,466.131,512.929,464.821,458.622,437.063,453.243,449.171,448.885,446.779,435.824,448.292,441.837
314,465.209,512.341,464.622,457.997,436.631,452.785,448.691,448.372,446.066,436.543,448.635,442.263
315,465.000,511.653,464.784,456.776,436.396,452.275,448.194,448.201,446.060,437.137,448.923,442.820
316,465.268,510.812,464.477,455.347,436.847,451.585,448.027,448.394,446.419,437.096,448.620,443.163
317,465.220,509.921,463.658,454.361,437.806,451.088,448.392,448.558,446.832,436.719,447.622,442.817
318,464.639,509.075,462.949,454.042,438.419,451.158,449.017,447.985,447.206,436.633,446.590,441.938
319,463.909,508.313,463.038,454.078,438.556,451.634,449.517,446.613,447.455,436.913,446.197,441.482
320,463.455,507.568,463.363,454.246,438.581,452.289,449.458,445.454,446.845,437.027,446.453,442.083
321,463.525,506.895,463.171,454.473,438.613,452.845,449.071,445.401,445.326,436.513,446.848,443.254
322,463.851,506.271,462.508,454.541,438.669,453.025,448.671,446.201,443.819,435.633,447.217,443.870
323,463.987,505.600,462.024,454.392,438.829,452.500,448.535,446.874,443.243,435.128,447.425,443.633
324,463.845,504.963,461.712,454.165,439.167,451.803,448.605,446.888,443.536,435.319,447.470,442.858
325,463.494,504.504,461.398,453.880,439.437,451.616,448.476,446.669,444.262,435.991,447.601,441.932
326,463.106,504.276,461.218,453.650,439.394,451.827,447.939,446.848,445.104,436.627,448.049,441.207
327,462.577,504.158,461.327,453.188,439.077,451.683,447.418,447.078,445.853,437.087,448.582,440.938
328,461.858,504.051,461.617,452.546,438.682,450.968,447.373,447.007,446.232,437.504,448.605,441.127
329,461.335,503.765,461.823,452.272,438.095,449.891,447.748,447.126,446.513,437.997,447.901,441.559
330,461.228,503.300,461.434,452.832,437.745,448.585,448.279,447.859,446.904,438.257,447.024,442.160
331,461.208,502.860,460.566,453.588,438.164,447.599,448.733,448.372,446.836,438.096,446.521,442.636
332,460.987,502.544,459.844,453.465,439.390,447.630,448.939,447.862,446.143,437.364,446.479,442.459
333,460.747,502.507,459.697,452.451,440.439,448.535,449.126,446.866,445.494,436.409,447.086,441.571
334,461.047,503.015,459.904,451.204,440.590,449.592,450.074,446.483,445.828,435.618,448.554,440.858
335,462.266,504.135,460.194,450.476,439.698,450.194,452.094,447.149,447.243,435.301,450.639,441.391
336,464.359,506.054,460.451,450.681,438.428,450.423,454.486,448.201,448.832,435.704,452.841,443.107
337,466.938,509.566,460.566,451.476,437.227,450.120,456.277,448.602,450.126,436.946,454.758,444.950
338,469.632,515.487,460.626,452.168,436.851,449.085,457.200,448.260,451.017,438.507,456.054,445.885
339,472.177,523.369,460.434,452.375,437.403,447.673,457.452,447.810,451.519,439.806,456.607,445.982
340,474.474,531.596,459.750,452.210,438.383,446.873,457.345,447.740,451.617,440.776,456.706,446.198
341,476.250,538.635,458.791,451.821,439.041,446.919,457.174,447.941,451.364,441.501,456.517,446.965
342,477.397,543.824,458.393,451.207,438.887,447.000,457.086,447.777,451.077,442.003,456.292,448.074
343,478.146,546.971,458.577,450.734,437.957,446.363,457.042,447.019,451.104,442.122,456.030,449.112
344,478.415,548.388,458.962,450.515,436.937,445.106,457.014,446.138,451.226,442.030,455.826,449.399
345,478.000,548.778,459.179,450.398,436.324,444.123,457.165,446.045,450.891,442.102,455.929,448.808
346,477.257,548.702,459.109,450.146,435.973,443.908,457.511,446.918,450.283,442.967,456.320,448.148
347,476.625,548.453,458.769,449.860,435.714,444.746,457.611,448.052,449.874,444.212,457.058,448.033
348,476.359,548.060,458.179,449.801,435.498,445.912,457.239,448.617,450.015,444.782,458.028,448.074
349,476.424,547.423,457.573,449.966,435.227,446.412,456.538,448.390,450.477,444.296,458.633,447.846
350,476.543,546.548,457.254,450.017,434.793,445.599,455.944,447.219,450.889,443.439,458.367,447.586
351,476.435,545.483,457.664,449.790,434.500,444.032,455.738,445.792,450.762,442.830,457.114,447.565
352,476.231,544.245,458.506,449.868,434.642,442.926,455.768,444.888,449.813,442.281,455.689,447.595
353,476.219,542.774,458.835,450.196,435.070,443.169,455.624,444.993,448.281,441.445,454.798,447.364
354,476.306,541.130,458.164,450.417,435.514,444.542,454.998,445.621,446.970,440.415,454.491,446.814
355,475.945,539.552,457.325,450.451,435.881,446.394,454.033,446.297,446.600,439.731,454.264,446.299
356,474.769,538.164,457.173,450.555,435.930,448.123,452.911,446.684,447.085,440.000,453.869,446.041
357,473.384,536.930,457.803,450.423,435.509,448.894,451.908,446.543,447.530,440.863,453.464,445.902
358,472.548,535.595,458.477,449.936,434.962,448.599,451.462,445.784,447.583,441.490,453.438,445.320
359,472.455,533.906,458.532,449.260,434.910,447.835,451.520,444.420,447.730,441.466,453.685,444.512
360,472.681,531.989,457.947,448.692,435.446,447.405,451.741,443.004,448.206,440.994,454.002,443.825
361,472.964,530.131,457.167,448.157,435.899,447.306,451.700,442.643,448.962,440.481,454.296,443.683
362,472.969,528.551,456.825,447.527,435.962,447.201,451.091,443.543,449.715,440.466,454.242,444.175
363,472.566,527.412,456.793,446.933,435.858,447.313,450.108,444.405,450.074,441.054,453.352,445.000
364,471.803,526.785,456.929,446.580,435.658,447.912,449.447,444.387,449.794,441.510,451.545,445.695
365,470.925,526.474,457.043,446.507,435.550,448.891,449.492,443.725,449.168,441.266,449.850,445.565
366,470.262,525.947,457.169,446.574,435.568,449.835,450.006,443.178,448.585,440.555,449.455,444.713
367,470.326,524.783,457.019,446.821,435.716,450.229,450.238,442.855,448.081,439.806,450.320,444.243
368,471.264,523.081,456.579,446.958,435.881,449.701,449.705,442.859,447.755,439.424,451.586,444.731
369,472.709,521.145,456.024,446.605,436.239,448.687,448.665,443.249,447.547,439.522,452.440,445.982
370,474.492,519.377,456.137,445.983,436.732,447.782,447.798,444.193,447.343,440.164,453.094,447.109
371,476.880,518.171,457.763,445.431,437.000,447.320,447.688,445.309,447.170,440.845,454.258,447.541
372,479.807,517.693,461.214,445.630,437.005,447.095,448.614,446.156,447.166,440.898,456.305,447.180
373,482.743,518.027,465.650,446.504,437.365,446.651,450.359,446.494,447.323,440.215,458.858,446.450
374,484.982,519.183,469.583,447.714,438.408,445.958,452.215,446.301,447.151,439.218,461.135,445.822
375,486.404,520.797,472.436,448.681,439.912,445.715,453.792,445.914,446.698,438.654,462.760,445.512
376,487.304,522.120,474.876,449.017,441.556,446.169,455.206,445.833,446.536,439.170,463.912,445.550
377,487.903,522.670,477.782,448.941,443.072,446.299,456.753,446.305,447.062,440.269,464.448,445.947
378,488.138,522.611,481.192,448.529,444.056,445.563,458.394,447.405,447.951,440.973,464.474,446.746
379,488.239,522.516,484.090,447.955,444.414,444.820,459.680,448.420,449.009,441.197,464.148,447.544
380,488.319,522.617,485.652,447.569,444.809,444.662,460.500,449.234,450.038,441.770,463.657,448.476
381,488.319,522.814,486.342,447.465,445.766,444.975,461.161,450.171,450.987,443.119,463.176,449.544
382,488.166,523.142,487.297,447.277,447.295,445.437,461.864,451.480,451.583,444.504,463.075,450.465
383,487.705,523.689,489.237,446.902,448.811,445.827,462.565,452.658,451.483,445.475,463.227,451.237
384,487.146,524.330,492.254,446.499,450.086,446.197,463.080,453.078,450.453,446.099,463.232,451.734
385,486.559,524.647,495.695,445.992,451.146,446.532,463.267,453.160,449.247,446.818,463.019,451.491
386,485.984,524.392,498.618,445.098,452.146,446.560,462.815,453.680,449.062,447.702,462.639,450.512
387,485.352,523.792,500.195,444.210,452.896,446.077,461.861,455.048,449.777,448.728,461.839,449.737
388,484.730,523.079,500.568,444.000,453.027,445.345,460.877,457.071,450.255,449.212,460.678,450.041
389,484.171,522.360,500.609,444.322,452.135,444.996,460.361,458.647,449.868,449.128,460.011,450.849
390,483.738,521.654,500.878,444.972,450.707,445.173,460.145,458.859,449.268,448.791,460.234,450.967
391,483.601,521.037,501.325,445.487,449.534,445.338,459.742,458.011,449.066,448.648,460.897,450.322
392,483.869,520.354,501.361,445.815,449.277,444.845,459.218,457.699,449.445,448.278,461.513,449.290
393,484.056,519.579,500.947,446.056,449.707,444.162,458.956,458.472,449.917,447.516,462.116,448.364
394,483.495,518.755,500.487,446.496,450.405,444.000,458.865,459.762,450.208,446.552,462.601,448.115
395,482.151,518.005,500.053,447.333,450.959,444.496,458.680,460.431,450.328,445.857,462.985,448.290
396,480.781,517.085,499.352,448.644,451.128,444.979,458.041,460.071,450.281,445.827,463.363,448.311
397,480.142,515.922,498.239,450.339,450.872,445.077,456.967,459.104,450.181,446.149,463.798,447.746
398,480.514,514.807,496.778,451.938,450.090,444.599,455.741,457.948,449.877,446.340,464.041,447.065
399,481.463,514.092,494.994,452.773,449.047,443.789,455.024,456.807,449.089,446.325,464.354,446.775
400,482.199,514.080,492.923,452.543,448.180,443.493,455.167,455.721,447.770,446.364,464.515,447.124
401,482.597,515.094,491.126,452.148,448.081,444.130,455.494,454.866,446.553,446.260,464.431,447.580
402,483.392,517.091,489.940,452.454,448.867,445.366,455.115,454.309,446.006,445.561,464.086,447.541
403,484.976,519.318,489.299,453.468,450.275,446.349,453.971,454.104,446.100,444.230,464.127,446.899
404,486.794,520.999,488.637,454.361,451.878,446.437,452.783,454.022,446.160,443.021,464.873,445.911
405,488.111,521.966,487.442,454.653,453.401,445.933,452.192,453.944,446.043,442.313,465.672,444.787
406,488.648,522.762,485.793,454.473,454.471,445.842,452.180,453.859,445.717,442.027,466.088,443.589
407,488.787,523.749,484.284,454.317,455.027,446.335,452.126,453.822,445.551,441.702,466.275,442.337
408,489.321,524.650,483.513,454.616,455.376,446.824,451.492,454.093,445.834,441.349,466.397,441.402
409,490.501,524.881,483.372,455.146,455.568,446.810,450.406,454.476,446.591,440.940,466.105,440.737
410,491.594,524.421,483.274,454.997,455.459,446.518,449.644,454.695,447.717,440.436,465.253,440.678
411,491.679,523.777,483.008,454.146,454.687,446.415,449.755,454.796,448.466,439.854,464.251,441.216
412,490.763,523.152,482.389,453.661,453.608,446.412,450.573,455.037,448.185,439.102,463.253,441.775
413,489.186,522.436,481.289,453.899,452.809,446.296,451.223,455.628,447.160,438.385,462.242,442.098
414,487.727,521.739,480.039,454.064,452.279,446.313,451.342,456.320,445.755,438.039,461.294,442.414
415,487.062,521.146,478.850,453.443,451.962,446.419,450.995,456.851,444.264,438.367,460.579,442.754
416,487.055,520.670,477.652,452.115,451.910,446.627,450.288,456.625,442.913,438.982,460.039,442.965
417,487.020,520.204,476.336,450.717,452.311,446.831,449.638,456.357,442.083,438.979,459.470,443.163
418,486.330,519.600,475.100,449.955,452.890,446.965,449.411,456.546,442.187,438.143,458.865,443.621
419,485.505,518.637,474.051,450.106,453.045,446.803,449.423,456.874,443.272,437.245,458.380,444.027
420,484.867,517.310,473.212,450.742,452.664,446.211,449.488,456.290,444.743,437.039,458.064,444.077
421,484.126,515.992,472.679,451.053,452.000,445.408,449.500,455.335,445.694,437.466,457.682,443.902
422,482.749,514.991,472.652,450.510,451.194,444.641,449.321,454.911,445.683,437.943,457.163,443.556
423,481.018,514.191,473.135,449.605,450.113,444.440,448.955,455.026,444.845,438.018,456.541,442.817
424,479.548,513.351,473.998,449.087,449.230,444.968,448.815,454.926,443.660,437.755,455.820,442.003
425,478.634,512.434,475.276,449.042,449.079,445.940,448.977,454.613,442.611,437.621,455.071,441.334
426,478.209,511.495,476.835,449.375,449.266,446.732,449.098,454.063,442.187,437.839,454.697,440.787
427,478.020,510.702,478.519,449.922,449.119,446.722,448.776,452.654,442.202,438.275,454.871,440.669
428,477.765,509.988,480.323,450.527,448.523,446.039,448.242,450.721,442.347,438.943,455.363,441.109
429,477.157,509.468,482.352,450.697,447.784,445.433,447.888,449.498,442.404,439.884,455.800,441.503
430,476.827,509.780,484.494,449.955,447.221,445.926,447.639,449.710,442.472,440.782,456.232,441.302
431,477.783,511.742,486.803,448.580,446.797,447.680,447.236,450.922,442.611,441.418,457.313,440.553
432,480.508,515.554,489.739,447.762,446.160,449.761,446.768,452.599,442.766,442.015,459.191,439.976
433,484.341,520.347,493.011,448.014,445.342,451.236,446.179,453.651,442.768,442.507,461.131,440.080
434,487.944,524.960,495.758,448.437,444.705,452.444,445.524,453.186,442.481,443.084,462.530,440.506
435,490.546,528.503,497.282,448.370,444.430,454.046,445.235,451.216,442.377,444.319,463.826,440.645
436,491.998,530.851,497.951,448.070,444.266,456.155,445.612,449.182,442.849,446.436,465.779,440.571
437,492.607,532.445,498.047,447.835,443.779,458.137,446.142,448.684,443.945,448.570,467.727,440.553
438,493.168,534.139,497.596,447.476,443.225,459.088,446.211,449.963,445.283,449.794,468.285,440.541
439,494.293,536.436,496.803,446.994,443.221,459.264,445.983,451.625,446.468,449.919,467.167,440.260
440,495.594,539.389,496.173,446.563,443.896,459.732,446.232,452.554,447.228,449.075,465.712,440.115
441,496.199,542.701,496.098,446.160,444.777,461.468,447.048,452.587,447.540,447.591,465.172,440.438
442,495.781,545.745,496.169,445.706,445.588,464.155,447.573,452.052,447.500,446.424,465.652,441.320
443,494.536,548.010,495.825,445.325,446.259,466.489,447.089,451.186,447.170,446.069,466.423,442.740
444,492.934,549.363,494.780,445.160,446.635,467.644,445.839,450.379,446.809,446.433,466.923,444.352
445,491.328,549.909,493.075,445.529,446.516,467.796,444.765,450.019,446.566,446.699,467.290,445.358
446,490.153,549.774,491.538,446.389,446.225,467.771,444.761,450.346,446.357,446.331,467.498,445.497
447,489.410,549.127,490.831,447.283,446.255,467.989,445.958,451.353,446.211,445.415,467.232,445.130
448,488.893,548.072,490.447,447.580,446.541,468.363,447.356,452.606,446.560,444.546,466.322,444.965
449,488.505,546.721,489.564,447.294,446.824,468.380,447.703,453.524,447.370,444.087,464.968,445.145
450,487.927,545.343,488.391,446.636,446.836,467.651,446.982,453.409,447.972,443.725,463.639,445.494
451,487.089,544.008,487.583,445.843,446.628,466.451,446.077,451.896,448.009,443.069,462.818,445.796
