 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6
536,397.732,373.690,386.134,378.799,400.231,384.915
537,397.355,373.467,386.186,379.025,400.017,384.593
538,396.953,373.352,386.298,379.048,399.622,384.503
539,396.720,373.465,386.362,379.085,399.049,384.787
540,396.729,373.560,386.164,379.244,398.399,385.198
541,396.846,373.563,385.810,379.361,397.975,385.369
542,396.831,373.410,385.441,379.246,398.111,385.265
543,396.732,373.150,385.210,378.889,398.543,385.152
544,396.796,372.944,385.189,378.591,398.792,385.199
545,397.178,373.060,385.445,378.683,398.583,385.393
546,397.659,373.311,386.020,379.017,398.248,385.527
547,397.878,373.491,386.664,379.233,398.107,385.456
548,397.670,373.459,386.955,379.256,398.094,385.360
549,397.241,373.410,386.887,379.209,397.930,385.318
550,396.937,373.506,386.761,379.305,397.627,385.434
551,396.894,373.622,386.817,379.483,397.463,385.692
552,397.073,373.711,386.988,379.606,397.709,385.760
553,397.300,373.840,387.036,379.506,398.047,385.371
554,397.417,374.200,386.867,379.107,398.153,384.753
555,397.427,374.679,386.693,378.637,398.046,384.451
556,397.379,374.969,386.724,378.260,397.967,384.722
557,397.387,375.088,386.772,378.077,397.971,385.341
558,397.469,375.129,386.649,378.002,397.889,385.909
559,397.568,375.028,386.392,377.974,397.744,386.140
560,397.505,374.674,386.251,377.907,397.796,386.140
561,397.366,374.068,386.320,377.939,398.217,386.024
562,397.281,373.448,386.481,377.966,398.750,385.873
563,397.377,373.168,386.679,377.809,399.023,385.528
564,397.644,373.265,386.607,377.506,398.871,385.177
565,397.869,373.456,386.172,377.391,398.518,385.074
566,397.805,373.667,385.567,377.642,398.248,385.282
567,397.569,373.932,385.332,378.137,398.190,385.558
568,397.393,374.179,385.772,378.490,398.248,385.899
569,397.164,374.249,386.566,378.697,398.260,386.269
570,396.506,374.112,387.264,378.838,398.337,386.556
571,395.613,373.823,387.623,379.139,398.619,386.453
572,395.028,373.453,387.609,379.648,399.030,386.202
573,395.084,373.134,387.309,380.142,399.176,386.044
574,395.465,372.974,386.925,380.294,398.977,386.187
575,395.805,372.914,386.643,380.114,398.588,386.513
576,395.952,372.971,386.660,379.779,398.209,386.851
577,396.131,373.145,386.895,379.453,397.946,386.938
578,396.492,373.443,387.351,379.124,397.960,386.698
579,396.775,373.731,387.712,378.826,398.326,386.152
580,396.859,373.937,387.766,378.725,398.703,385.701
581,396.680,373.871,387.608,378.886,398.985,385.630
582,396.361,373.491,387.545,379.171,399.095,385.832
583,396.039,372.937,387.631,379.403,399.029,385.963
584,395.826,372.553,387.613,379.446,398.950,385.860
585,395.737,372.527,387.466,379.159,399.025,385.773
586,395.805,372.809,387.307,378.742,399.251,385.890
587,396.054,373.193,387.156,378.470,399.480,386.185
588,396.306,373.456,387.113,378.377,399.558,386.416
589,396.325,373.686,387.311,378.393,399.444,386.423
590,396.106,373.822,387.581,378.389,399.287,386.395
591,395.822,374.000,387.492,378.422,399.166,386.392
592,395.675,374.138,386.840,378.456,399.007,386.426
593,395.751,374.275,385.896,378.315,398.805,386.492
594,395.812,374.377,385.210,378.082,398.736,386.536
595,395.578,374.476,384.921,378.004,398.767,386.441
596,395.195,374.387,384.839,378.151,398.628,386.201
597,394.981,374.155,384.903,378.513,398.252,385.981
598,395.164,373.922,385.217,379.012,397.839,385.966
599,395.560,373.724,385.454,379.456,397.568,386.005
600,395.890,373.607,385.425,379.530,397.647,386.025
601,395.879,373.622,385.258,379.174,398.043,386.081
602,395.710,373.691,385.197,378.755,398.588,386.281
603,395.450,373.733,385.361,378.695,398.913,386.348
604,395.275,373.724,385.376,379.073,399.170,386.154
605,395.302,373.650,385.154,379.520,399.550,385.860
606,395.332,373.548,384.775,379.694,399.967,385.697
607,395.162,373.484,384.628,379.630,400.112,385.617
608,394.890,373.528,384.907,379.636,400.047,385.380
609,394.832,373.583,385.265,379.578,400.100,385.289
610,394.926,373.610,385.280,379.375,400.401,385.592
611,394.879,373.584,385.175,379.141,400.577,386.208
612,394.562,373.563,385.253,379.014,400.421,386.593
613,394.162,373.547,385.519,379.078,399.935,386.427
614,393.912,373.531,385.643,379.355,399.384,385.901
615,394.067,373.473,385.634,379.620,398.982,385.414
616,394.649,373.382,385.743,379.707,398.724,385.154
617,395.223,373.265,385.975,379.618,398.697,385.007
618,395.270,373.143,386.258,379.411,398.784,384.889
619,394.733,373.078,386.533,379.093,398.789,384.971
620,394.126,373.084,386.724,378.684,398.665,385.210
621,393.961,373.010,386.861,378.293,398.600,385.483
622,394.297,372.814,386.814,377.971,398.495,385.579
623,394.671,372.588,386.583,377.758,398.373,385.376
624,394.728,372.485,386.327,377.673,398.328,385.074
625,394.394,372.485,386.041,377.793,398.516,384.928
626,393.931,372.646,385.817,378.099,398.739,385.081
627,393.601,372.835,385.773,378.394,398.803,385.312
628,393.558,372.876,386.051,378.627,398.628,385.409
629,393.783,372.833,386.474,378.727,398.311,385.397
630,394.010,372.875,386.699,378.889,397.967,385.444
631,393.957,373.007,386.593,379.180,397.738,385.505
632,393.746,373.108,386.269,379.498,397.649,385.522
633,393.646,373.201,386.113,379.799,397.688,385.420
634,393.742,373.555,386.303,380.052,397.742,385.350
635,393.821,374.018,386.814,380.257,397.515,385.386
636,393.811,374.125,387.294,380.249,397.087,385.479
637,393.832,373.762,387.283,380.055,396.547,385.536
638,393.984,373.236,386.673,379.905,396.067,385.401
639,394.049,372.916,385.817,379.817,395.781,385.062
640,393.956,372.876,385.165,379.654,395.857,384.750
641,393.607,373.005,384.865,379.410,396.289,384.745
642,393.144,373.396,385.075,379.236,396.988,385.024
643,392.957,373.890,385.706,379.466,397.621,385.295
644,393.263,374.211,386.361,380.019,397.828,385.386
645,393.768,374.211,386.728,380.477,397.521,385.409
646,394.045,373.802,386.843,380.320,397.023,385.433
647,394.045,373.213,386.910,379.837,396.861,385.305
648,393.903,372.785,387.109,379.538,396.805,384.977
649,393.664,372.742,387.507,379.642,396.497,384.547
650,393.242,373.112,387.952,379.754,396.052,384.109
651,392.754,373.749,388.230,379.619,395.777,383.970
652,392.409,374.296,388.291,379.458,395.742,384.408
653,392.228,374.481,388.049,379.535,395.767,385.177
654,392.326,374.368,387.648,379.756,395.832,385.799
655,392.626,374.285,387.250,379.823,395.997,385.975
656,392.912,374.274,387.004,379.608,396.239,385.784
657,393.118,374.039,387.038,379.287,396.466,385.642
658,393.271,373.606,387.094,379.154,396.611,385.740
659,393.310,373.210,387.038,379.343,396.704,385.905
660,393.127,373.090,387.142,379.530,396.970,385.886
661,392.850,373.371,387.489,379.363,397.258,385.763
662,392.577,373.901,387.855,378.939,397.326,385.639
663,392.373,374.389,388.029,378.620,397.140,385.581
664,392.412,374.821,388.183,378.629,396.875,385.504
665,392.736,375.196,388.344,378.886,396.793,385.392
666,392.981,375.397,388.355,379.186,396.813,385.287
667,392.892,375.318,388.107,379.275,396.876,385.224
668,392.635,374.860,387.730,379.172,396.948,385.237
669,392.679,374.266,387.374,379.088,397.021,385.311
670,393.097,373.823,387.116,379.056,397.102,385.314
671,393.472,373.561,386.765,378.988,397.131,385.147
672,393.477,373.310,386.520,378.754,397.147,384.809
673,393.363,373.117,386.641,378.444,397.150,384.476
674,393.383,372.994,386.974,378.325,396.967,384.206
675,393.424,372.901,387.354,378.460,396.582,383.983
676,393.341,372.861,387.801,378.685,396.133,383.817
677,393.117,373.041,388.172,378.899,395.870,383.859
678,392.926,373.448,388.126,378.935,395.875,384.087
679,392.921,373.821,387.865,378.769,396.101,384.353
680,393.249,374.003,387.900,378.523,396.477,384.656
681,393.661,373.977,388.393,378.436,396.733,384.817
682,393.678,373.822,388.892,378.577,396.607,384.963
683,393.256,373.718,389.052,379.091,396.249,385.072
684,392.780,373.722,388.943,379.819,395.932,385.134
685,392.691,373.677,388.510,380.256,395.789,384.994
686,393.001,373.565,387.657,380.184,395.709,384.605
687,393.461,373.606,386.745,379.653,395.658,384.133
688,394.016,373.694,386.329,379.147,395.618,383.955
689,394.364,373.782,386.673,378.968,395.652,384.361
690,394.503,374.008,387.350,379.064,395.823,385.285
691,394.521,374.251,387.872,379.320,395.983,386.167
692,394.547,374.187,388.004,379.569,396.034,386.389
693,394.640,373.789,387.874,379.609,396.096,386.072
694,394.768,373.333,387.745,379.500,396.212,385.645
695,394.758,373.157,387.844,379.394,396.167,385.355
696,394.506,373.324,388.111,379.403,395.935,385.149
697,394.200,373.592,388.400,379.421,395.659,385.132
698,393.916,373.771,388.583,379.312,395.446,385.342
699,393.771,373.900,388.635,379.190,395.323,385.568
700,393.746,374.092,388.657,379.209,395.334,385.592
701,393.825,374.233,388.583,379.431,395.314,385.467
702,393.908,374.248,388.369,379.994,395.128,385.354
703,393.987,374.226,388.257,380.618,394.852,385.403
704,394.004,374.146,388.378,381.121,394.687,385.541
705,393.887,374.039,388.607,381.327,394.599,385.678
706,393.577,373.848,388.770,381.119,394.525,385.708
707,393.186,373.590,388.680,380.712,394.495,385.664
708,392.839,373.223,388.496,380.500,394.566,385.688
709,392.710,372.811,388.485,380.609,394.659,385.717
710,392.860,372.537,388.755,380.774,394.625,385.749
711,393.125,372.531,389.198,380.909,394.713,385.780
712,393.417,372.689,389.734,381.096,395.212,385.829
713,393.695,372.780,390.108,381.398,395.820,385.859
714,393.861,372.771,390.179,381.595,396.108,385.966
715,393.851,372.876,389.974,381.663,396.036,386.120
716,393.747,373.074,389.709,381.593,395.915,386.009
717,393.645,373.112,389.664,381.499,395.932,385.649
718,393.577,372.974,389.750,381.430,396.003,385.424
719,393.557,372.949,389.863,381.397,395.933,385.293
720,393.529,373.137,389.996,381.280,395.650,385.154
721,393.395,373.307,390.122,380.965,395.527,384.926
722,393.237,373.372,390.264,380.466,395.706,384.649
723,393.227,373.407,390.173,380.012,395.954,384.426
724,393.264,373.375,389.762,379.791,395.923,384.334
725,393.169,373.210,389.227,379.804,395.772,384.490
726,392.821,372.972,388.996,379.919,395.766,384.789
727,392.394,372.747,389.086,379.995,395.844,384.947
728,392.181,372.525,389.395,380.047,395.819,384.878
729,392.373,372.416,389.601,380.215,395.749,384.753
730,392.715,372.533,389.613,380.516,395.803,384.692
731,392.974,372.742,389.374,380.998,396.072,384.647
732,393.110,373.012,389.079,381.518,396.463,384.475
733,393.128,373.370,388.969,381.725,396.736,384.193
734,393.074,373.788,388.934,381.463,396.821,384.061
735,392.943,374.073,388.743,381.088,396.746,384.072
736,392.802,374.112,388.344,380.986,396.713,384.015
737,392.699,374.189,387.872,381.209,396.794,383.593
738,392.791,374.383,387.388,381.431,396.726,383.058
739,392.980,374.452,387.187,381.434,396.596,382.812
740,393.028,374.281,387.337,381.263,396.597,383.126
741,392.708,373.997,387.779,381.052,396.647,383.565
742,392.072,373.877,388.302,380.737,396.671,383.814
743,391.427,373.954,388.596,380.272,396.837,383.888
744,391.297,374.042,388.605,379.869,397.230,383.885
745,391.694,374.031,388.451,379.787,397.797,383.957
746,392.288,374.019,388.354,380.108,398.267,384.111
747,392.802,374.182,388.325,380.531,398.469,384.137
748,393.128,374.387,388.108,380.712,398.576,383.858
749,393.088,374.373,387.728,380.438,398.748,383.443
750,392.831,374.137,387.471,379.857,399.146,382.995
751,392.428,373.864,387.462,379.370,399.579,382.479
752,392.122,373.616,387.705,379.314,399.724,382.091
753,392.072,373.439,387.915,379.668,399.520,382.260
754,392.264,373.288,387.948,380.118,399.187,382.925
755,392.387,373.197,387.926,380.502,398.889,383.612
756,392.435,373.322,387.919,380.724,398.544,383.989
757,392.482,373.600,387.847,380.591,398.120,384.026
758,392.694,373.719,387.684,380.054,397.787,383.926
759,392.976,373.553,387.701,379.583,397.701,383.725
760,393.113,373.428,388.070,379.562,397.892,383.646
761,393.102,373.497,388.475,379.947,398.100,383.767
762,392.960,373.709,388.577,380.349,397.960,383.997
763,392.630,373.890,388.246,380.484,397.491,384.255
764,392.191,373.945,387.939,380.356,397.029,384.408
765,391.997,373.890,387.932,380.208,396.945,384.502
766,392.252,373.766,388.064,380.323,397.134,384.567
767,392.846,373.583,388.061,380.791,397.346,384.736
768,393.537,373.470,387.988,381.135,397.614,384.921
769,394.049,373.431,387.813,381.062,398.067,385.034
770,394.307,373.320,387.600,380.685,398.737,385.061
771,394.198,373.130,387.556,380.552,399.390,385.003
772,393.846,372.945,387.846,380.680,399.727,384.861
773,393.531,372.890,388.206,380.923,399.722,384.621
774,393.491,372.877,388.236,381.022,399.553,384.368
775,393.843,372.893,388.104,380.935,399.371,384.350
776,394.324,372.980,388.149,380.764,399.160,384.580
777,394.513,373.035,388.404,380.674,398.788,384.773
778,394.432,373.084,388.556,380.745,398.327,384.565
779,394.266,373.237,388.484,380.924,398.049,384.181
780,394.268,373.613,388.322,381.043,398.143,383.953
781,394.312,373.964,388.104,380.922,398.320,384.042
782,394.230,374.040,387.959,380.698,398.365,384.239
783,394.234,373.890,388.079,380.498,398.458,384.319
784,394.540,373.755,388.403,380.459,398.719,384.164
785,394.812,373.450,388.836,380.595,399.015,383.815
786,394.830,373.046,389.124,380.690,399.163,383.467
787,394.549,372.949,389.011,380.683,399.145,383.258
788,394.173,373.325,388.731,380.679,399.173,383.193
789,393.869,373.892,388.723,380.821,399.257,383.186
790,393.824,374.153,389.161,381.002,399.263,383.159
791,393.827,373.971,389.590,381.071,399.177,383.194
792,393.776,373.564,389.581,381.007,399.147,383.466
793,393.849,373.323,389.299,380.906,399.268,383.985
794,394.074,373.407,389.000,380.732,399.473,384.573
795,394.193,373.654,388.891,380.463,399.638,385.094
796,393.942,373.873,388.997,380.214,399.795,385.428
797,393.645,373.997,389.302,380.117,399.991,385.520
798,393.703,373.910,389.848,380.256,399.953,385.359
799,394.125,373.654,390.516,380.393,399.540,385.078
800,394.433,373.215,391.007,380.575,399.047,384.774
801,394.332,372.849,390.947,380.732,398.691,384.587
802,394.081,372.870,390.403,380.877,398.440,384.511
803,393.942,372.998,389.739,381.142,398.345,384.564
804,393.927,372.977,389.238,381.478,398.456,384.831
805,393.945,372.936,389.008,381.653,398.761,385.177
806,393.977,373.133,388.888,381.541,399.100,385.481
807,393.962,373.391,388.842,381.344,399.314,385.583
808,393.729,373.494,388.888,381.333,399.408,385.591
809,393.353,373.395,389.061,381.597,399.315,385.595
810,393.053,372.956,389.197,381.957,399.044,385.578
811,393.078,372.506,389.519,382.178,398.840,385.525
812,393.312,372.379,389.999,382.066,398.863,385.413
813,393.535,372.687,390.346,381.694,399.207,385.320
814,393.569,373.265,390.213,381.254,399.685,385.277
815,393.421,373.838,389.750,380.992,400.042,385.304
816,393.526,374.287,389.411,380.945,400.260,385.488
817,393.963,374.473,389.407,381.151,400.345,385.714
818,394.494,374.352,389.451,381.362,400.285,385.730
819,394.829,374.039,389.406,381.371,399.995,385.474
820,394.858,373.681,389.363,381.320,399.614,385.092
821,394.804,373.387,389.331,381.296,399.322,384.689
822,394.761,373.071,389.227,381.327,399.322,384.251
823,394.859,372.888,389.220,381.352,399.529,383.917
824,395.028,372.957,389.388,381.403,399.700,383.898
825,395.280,373.201,389.475,381.302,399.739,384.313
826,395.516,373.483,389.433,380.875,399.670,384.873
827,395.569,373.828,389.421,380.343,399.550,385.257
828,395.466,374.244,389.551,379.907,399.444,385.329
829,395.474,374.537,389.736,379.700,399.482,385.283
830,395.491,374.479,389.872,379.744,399.503,385.371
831,395.358,374.202,389.732,380.079,399.418,385.514
832,395.161,373.792,389.407,380.528,399.299,385.624
833,394.953,373.412,389.236,380.725,399.395,385.864
834,394.795,373.142,389.311,380.607,399.698,386.302
835,394.709,372.978,389.505,380.544,399.813,386.753
836,394.785,372.895,389.473,380.679,399.589,386.851
837,395.055,372.838,389.087,380.633,399.200,386.561
838,395.366,372.887,388.609,380.161,398.867,386.143
839,395.480,372.927,388.404,379.671,398.608,385.837
840,395.200,372.945,388.514,379.481,398.256,385.582
841,394.744,373.067,388.695,379.647,397.938,385.432
842,394.393,373.366,388.702,379.855,397.787,385.422
843,394.191,373.635,388.577,380.004,397.872,385.485
844,394.058,373.591,388.261,380.137,397.990,385.497
845,393.929,373.132,387.941,380.376,398.031,385.465
846,393.924,372.761,387.798,380.535,397.866,385.587
847,393.960,372.780,387.984,380.550,397.612,385.865
848,394.098,373.058,388.346,380.429,397.346,386.322
849,394.397,373.287,388.262,380.138,397.269,386.950
850,394.704,373.211,387.583,379.850,397.459,387.514
851,394.806,372.916,386.895,379.611,397.671,387.895
