 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6
3335,428.185,441.558,414.482,411.194,408.851,431.795
3336,428.059,440.978,414.030,411.268,409.007,432.289
3337,427.917,440.599,413.899,411.261,408.856,432.739
3338,428.037,440.551,413.745,410.955,408.398,433.065
3339,428.438,440.522,413.483,410.643,408.075,433.317
3340,428.737,440.335,413.255,410.691,408.179,433.533
3341,428.801,440.163,413.253,411.199,408.458,433.639
3342,428.737,440.160,413.466,411.816,408.701,433.692
3343,428.616,440.387,413.776,412.348,408.675,433.533
3344,428.438,440.694,413.963,412.631,408.477,433.185
3345,428.363,440.895,413.936,412.553,408.290,432.905
3346,428.505,440.797,413.798,412.120,408.264,432.922
3347,428.578,440.249,413.767,411.620,408.431,433.024
3348,428.443,439.568,413.934,411.333,408.726,432.961
3349,428.099,439.147,414.221,411.242,408.987,432.794
3350,427.822,439.271,414.578,411.107,408.993,432.746
3351,427.763,439.694,414.871,410.837,408.681,432.937
3352,427.839,440.083,415.049,410.620,408.380,433.212
3353,427.897,440.183,415.238,410.714,408.239,433.555
3354,427.880,440.145,415.338,410.881,408.234,433.867
3355,427.922,440.117,415.269,410.833,408.310,434.232
3356,427.981,440.210,415.014,410.758,408.319,434.556
3357,428.111,440.476,414.724,410.925,408.215,434.785
3358,428.477,440.767,414.474,411.158,407.977,434.865
3359,429.105,440.853,414.214,411.150,407.679,434.876
3360,429.413,440.542,413.971,410.787,407.555,434.781
3361,429.062,440.098,413.816,410.448,407.892,434.523
3362,428.375,439.719,413.822,410.314,408.564,434.203
3363,427.909,439.342,413.927,410.563,409.072,434.077
3364,427.893,438.940,414.047,410.861,409.155,434.163
3365,428.125,438.729,414.280,410.799,409.091,434.479
3366,428.314,438.804,414.628,410.388,408.938,434.819
3367,428.350,438.891,414.958,410.111,408.627,435.105
3368,428.399,438.780,415.071,410.302,408.090,435.232
3369,428.704,438.620,414.956,410.768,407.651,435.205
3370,428.957,438.388,414.672,411.081,407.468,435.151
3371,428.848,438.099,414.427,411.082,407.730,435.256
3372,428.429,438.076,414.293,410.889,408.233,435.329
3373,427.868,438.573,414.204,410.747,408.700,435.196
3374,427.423,439.119,414.150,410.683,408.907,434.993
3375,427.227,439.275,414.120,410.798,408.784,435.107
3376,427.543,439.083,413.926,411.112,408.317,435.413
3377,428.312,438.750,413.595,411.407,407.802,435.670
3378,428.907,438.506,413.332,411.719,407.548,435.846
3379,428.725,438.414,413.278,412.026,407.612,435.935
3380,427.747,438.589,413.344,412.150,407.859,436.103
3381,426.579,438.896,413.334,411.904,408.121,436.521
3382,425.927,439.137,413.221,411.497,408.323,437.185
3383,426.037,439.239,413.078,411.157,408.332,437.728
3384,426.557,439.440,413.094,411.007,407.996,437.893
3385,426.994,439.706,413.151,411.034,407.440,437.603
3386,427.161,439.829,413.068,411.046,407.153,437.054
3387,427.154,439.673,412.925,411.015,407.305,436.711
3388,427.186,439.312,412.834,411.019,407.501,436.719
3389,427.208,438.912,412.873,410.970,407.493,436.947
3390,427.208,438.578,412.858,410.828,407.325,437.024
3391,427.160,438.381,412.831,410.720,407.302,436.792
3392,427.013,438.181,412.749,410.749,407.448,436.300
3393,426.782,438.066,412.649,411.056,407.713,435.680
3394,426.548,437.983,412.788,411.546,408.013,435.195
3395,426.476,437.889,413.213,412.016,408.303,435.050
3396,426.640,437.896,413.626,412.056,408.441,435.170
3397,426.776,438.105,413.625,411.622,408.410,435.300
3398,426.557,438.168,413.066,410.964,408.221,435.372
3399,425.957,437.727,412.305,410.503,408.107,435.384
3400,425.271,436.961,411.701,410.423,408.026,435.375
3401,424.967,436.417,411.395,410.601,407.833,435.404
3402,425.168,436.473,411.360,410.967,407.645,435.469
3403,425.623,437.200,411.546,411.436,407.829,435.511
3404,425.984,438.184,411.781,411.818,408.312,435.523
3405,426.236,438.698,411.919,411.974,408.764,435.537
3406,426.503,438.376,411.863,411.736,408.873,435.623
3407,426.775,437.646,411.617,411.204,408.750,435.684
3408,426.951,437.190,411.239,410.810,408.518,435.444
3409,426.994,437.196,410.822,410.679,408.285,435.167
3410,426.839,437.294,410.514,410.657,407.888,435.225
3411,426.499,437.144,410.387,410.571,407.441,435.442
3412,426.164,436.799,410.519,410.704,407.175,435.420
3413,425.895,436.550,410.983,411.014,407.278,435.135
3414,425.678,436.466,411.556,411.142,407.565,434.979
3415,425.469,436.465,411.911,410.926,407.716,435.073
3416,425.351,436.495,412.037,410.704,407.488,435.334
3417,425.356,436.777,412.070,410.682,407.093,435.580
3418,425.384,437.148,412.168,410.766,406.928,435.816
3419,425.616,437.440,412.265,410.739,407.052,436.033
3420,425.991,437.574,412.234,410.720,407.196,436.328
3421,426.302,437.565,412.093,410.847,407.099,436.771
3422,426.193,437.455,412.026,411.044,406.800,437.186
3423,425.641,437.243,412.173,411.135,406.607,437.450
3424,425.038,436.932,412.515,411.012,406.663,437.653
3425,424.670,436.586,412.791,410.792,406.825,437.881
3426,424.637,436.347,412.867,410.709,406.941,437.931
3427,424.846,436.095,412.717,410.988,406.806,437.785
3428,425.127,435.748,412.265,411.378,406.458,437.712
3429,425.369,435.537,411.717,411.633,406.049,437.798
3430,425.355,435.731,411.265,411.564,405.743,437.944
3431,425.189,436.207,411.147,411.206,405.596,438.156
3432,425.162,436.495,411.371,410.720,405.501,438.434
3433,425.359,436.469,411.634,410.201,405.565,438.671
3434,425.489,436.266,411.712,409.801,405.993,438.866
3435,425.186,436.059,411.707,409.373,406.726,439.109
3436,424.628,435.924,411.736,409.137,407.268,439.314
3437,424.196,436.055,411.847,409.391,407.511,439.197
3438,424.207,436.452,411.905,409.887,407.531,438.841
3439,424.384,437.001,411.889,410.402,407.512,438.600
3440,424.409,437.666,411.888,410.885,407.502,438.743
3441,424.168,438.236,411.829,411.246,407.572,439.101
3442,423.821,438.544,411.611,411.500,407.737,439.429
3443,423.671,438.544,411.192,411.656,407.954,439.727
3444,423.766,438.249,410.842,412.004,408.150,439.923
3445,424.071,437.918,411.000,412.340,408.281,439.918
3446,424.363,437.590,411.558,412.119,408.447,439.583
3447,424.505,437.278,411.956,411.365,408.790,438.970
3448,424.477,436.994,411.868,410.721,409.126,438.401
3449,424.427,436.932,411.298,410.611,409.315,438.228
3450,424.399,437.196,410.770,410.959,409.263,438.329
3451,424.457,437.553,410.518,411.376,409.067,438.495
3452,424.626,437.764,410.505,411.676,408.766,438.670
3453,424.922,437.902,410.563,411.899,408.504,439.048
3454,424.990,438.096,410.614,411.926,408.413,439.720
3455,424.708,438.341,410.656,411.801,408.500,440.496
3456,424.398,438.104,410.774,411.605,408.645,441.118
3457,424.208,437.260,411.062,411.186,408.689,441.351
3458,423.979,436.101,411.471,410.813,408.642,441.099
3459,423.748,435.117,411.731,410.684,408.683,440.475
3460,423.878,434.666,411.813,410.888,408.773,439.772
3461,424.285,434.868,411.931,411.235,408.731,439.293
3462,424.486,435.473,412.146,411.548,408.332,439.165
3463,424.117,436.282,412.135,411.714,407.724,439.363
3464,423.539,437.007,411.965,411.679,407.100,439.884
3465,423.121,437.554,411.920,411.478,406.564,440.458
3466,422.970,437.797,411.980,411.287,406.293,440.883
3467,422.899,437.653,412.133,411.179,406.319,441.089
3468,422.882,437.259,412.264,411.198,406.591,441.060
3469,422.898,436.922,412.298,411.255,406.903,440.841
3470,422.967,436.620,412.118,411.260,407.078,440.571
3471,423.222,436.345,411.872,411.100,407.218,440.303
3472,423.554,436.301,411.875,410.802,407.495,440.054
3473,423.899,436.463,412.155,410.648,407.894,439.785
3474,424.353,436.671,412.425,410.949,408.239,439.443
3475,424.804,436.932,412.293,411.374,408.474,439.259
3476,424.987,437.203,411.806,411.626,408.544,439.523
3477,424.713,437.350,411.389,411.623,408.413,440.167
3478,424.166,437.092,411.255,411.530,408.159,440.641
3479,423.733,436.460,411.467,411.260,407.953,440.573
3480,423.601,436.022,411.828,410.754,407.939,440.151
3481,423.674,436.147,412.175,410.214,408.046,439.808
3482,423.691,436.741,412.358,410.063,408.144,439.746
3483,423.610,437.235,412.365,410.220,408.240,439.647
3484,423.603,437.161,412.078,410.407,408.291,439.264
3485,423.825,436.721,411.687,410.441,408.345,438.801
3486,424.096,436.348,411.434,410.454,408.475,438.575
3487,424.139,436.197,411.293,410.485,408.637,438.612
3488,423.869,436.348,411.198,410.560,408.684,438.601
3489,423.606,436.696,411.104,410.593,408.591,438.347
3490,423.552,437.003,411.084,410.572,408.474,438.098
3491,423.644,437.026,411.066,410.568,408.389,437.911
3492,423.792,436.820,411.056,410.656,408.294,437.633
3493,423.996,436.609,410.938,410.777,408.225,437.194
3494,424.135,436.422,410.781,410.788,408.258,436.792
3495,424.199,436.128,410.692,410.630,408.392,436.725
3496,424.131,435.737,410.786,410.406,408.594,436.932
3497,424.228,435.498,411.142,410.316,408.694,437.203
3498,424.429,435.691,411.629,410.529,408.566,437.573
3499,424.558,436.201,412.053,410.951,408.300,438.108
3500,424.594,436.522,412.278,411.277,408.139,438.649
3501,424.681,436.386,412.286,411.425,408.284,438.736
3502,424.748,436.066,412.201,411.359,408.562,438.392
3503,424.645,436.055,412.111,411.143,408.603,438.046
3504,424.346,436.360,411.965,410.765,408.367,437.897
3505,424.179,436.718,411.982,410.320,408.169,437.875
3506,424.312,436.934,412.202,410.045,408.353,437.728
3507,424.767,437.081,412.483,410.057,408.881,437.503
3508,425.164,437.334,412.540,410.408,409.343,437.387
3509,425.126,437.727,412.356,410.757,409.406,437.440
3510,424.802,438.101,412.070,410.869,409.049,437.415
3511,424.606,438.435,411.894,410.637,408.623,437.043
3512,424.722,438.744,411.877,410.216,408.465,436.333
3513,424.948,439.030,411.916,409.777,408.517,435.694
3514,424.928,439.168,411.895,409.568,408.606,435.486
3515,424.718,439.114,411.810,409.710,408.570,435.666
3516,424.646,439.046,411.705,410.060,408.532,435.776
3517,424.883,438.896,411.699,410.247,408.500,435.659
3518,425.311,438.426,411.851,410.324,408.433,435.667
3519,425.705,437.640,412.108,410.488,408.288,436.143
3520,426.016,436.567,412.233,410.585,408.167,437.087
3521,426.185,435.538,412.187,410.552,408.195,438.124
3522,426.257,434.817,411.979,410.556,408.220,438.956
3523,426.301,434.632,411.710,410.631,408.076,439.333
3524,426.348,434.855,411.439,410.602,407.775,439.186
3525,426.509,435.230,411.245,410.512,407.662,438.745
3526,426.773,435.561,411.135,410.624,407.907,438.373
3527,426.892,435.740,411.174,410.952,408.353,438.248
3528,426.654,435.814,411.428,411.250,408.739,438.107
3529,425.938,435.954,411.880,411.366,408.829,437.698
3530,425.126,436.140,412.295,411.415,408.791,437.276
3531,424.702,436.355,412.476,411.389,408.694,436.990
3532,424.951,436.535,412.636,411.329,408.621,436.843
3533,425.510,436.681,412.865,411.270,408.433,436.718
3534,426.042,436.858,413.172,411.254,408.214,436.677
3535,426.300,436.924,413.508,411.134,407.966,436.835
3536,426.451,436.865,413.804,410.821,407.773,437.176
3537,426.709,436.747,413.871,410.384,407.588,437.593
3538,426.977,436.619,413.664,409.954,407.291,438.027
3539,426.942,436.637,413.539,409.714,406.953,438.504
3540,426.461,436.776,413.617,409.816,406.856,439.033
3541,426.025,436.872,413.839,410.171,407.244,439.406
3542,425.948,436.653,413.926,410.403,407.900,439.389
3543,426.151,436.214,413.800,410.246,408.450,439.055
3544,426.479,435.840,413.749,409.947,408.668,438.636
3545,426.969,435.911,413.900,409.762,408.597,438.317
3546,427.603,436.496,414.077,409.827,408.340,438.145
3547,428.169,437.256,414.038,410.089,408.055,438.189
3548,428.321,437.671,413.699,410.607,407.897,438.473
3549,428.155,437.446,413.320,411.146,407.978,438.995
3550,427.995,437.001,413.182,411.466,408.204,439.641
3551,427.942,436.636,413.480,411.464,408.286,440.026
3552,428.170,436.469,414.072,411.403,408.206,440.009
3553,428.513,436.455,414.681,411.464,407.989,439.782
3554,428.730,436.545,415.057,411.481,407.922,439.509
3555,428.571,436.711,415.066,411.251,408.166,439.184
3556,428.006,437.059,414.781,410.865,408.504,438.931
3557,427.305,437.446,414.659,410.490,408.501,438.753
3558,426.879,437.518,414.955,410.193,408.260,438.668
3559,426.858,437.233,415.430,410.173,408.041,438.696
3560,427.089,437.049,415.808,410.545,408.049,438.930
3561,427.312,437.393,415.988,411.061,408.191,439.403
3562,427.445,437.994,415.986,411.542,408.337,439.965
3563,427.644,438.102,415.941,411.832,408.297,440.296
3564,427.843,437.571,415.839,411.648,408.276,440.134
3565,427.902,436.978,415.591,411.172,408.364,439.608
3566,427.796,436.987,415.286,410.880,408.382,439.085
3567,427.705,437.560,415.090,410.925,408.155,438.843
3568,427.819,438.223,415.038,411.243,407.960,438.852
3569,428.089,438.442,414.958,411.727,408.189,438.897
3570,428.466,438.397,414.715,412.053,408.810,438.858
3571,428.990,438.429,414.398,411.964,409.596,438.783
3572,429.603,438.619,414.266,411.484,410.244,438.581
3573,430.223,438.699,414.248,411.120,410.523,438.167
3574,430.612,438.452,414.169,410.995,410.370,437.594
3575,430.584,438.212,414.047,410.966,410.016,437.026
3576,430.355,438.459,414.063,410.918,409.548,436.711
3577,430.384,439.039,414.241,410.989,409.085,436.600
3578,430.827,439.660,414.348,411.221,408.828,436.659
3579,431.360,440.026,414.242,411.418,408.891,437.005
3580,431.568,440.170,413.961,411.545,409.073,437.498
3581,431.549,440.386,413.745,411.649,409.183,437.780
3582,431.416,440.505,413.550,411.831,409.226,437.710
3583,431.060,440.216,413.389,412.083,409.226,437.387
3584,430.509,439.463,413.347,412.182,409.288,436.935
3585,430.156,438.640,413.397,412.098,409.470,436.457
3586,430.296,438.255,413.395,411.837,409.511,436.199
3587,430.720,438.268,413.225,411.489,409.413,436.400
3588,431.078,438.345,413.189,411.115,409.415,436.969
3589,431.065,438.196,413.326,410.791,409.704,437.376
3590,430.796,437.748,413.480,410.608,410.168,437.322
3591,430.476,437.201,413.553,410.592,410.531,436.855
3592,430.324,436.999,413.577,410.589,410.715,436.325
3593,430.353,437.340,413.643,410.645,410.730,435.923
3594,430.437,438.056,413.616,410.702,410.629,435.819
3595,430.442,438.799,413.369,410.575,410.625,435.991
3596,430.273,439.348,413.043,410.399,410.778,436.180
3597,429.976,439.645,412.810,410.452,411.010,436.324
3598,429.695,439.908,412.777,410.855,411.048,436.473
3599,429.589,440.207,412.888,411.392,410.624,436.550
3600,429.584,440.550,413.021,411.717,409.988,436.389
3601,429.589,440.714,413.025,411.705,409.649,436.002
3602,429.426,440.580,412.788,411.541,409.701,435.596
3603,429.107,440.033,412.463,411.408,409.910,435.223
3604,428.893,439.499,412.173,411.369,410.123,434.978
3605,429.074,439.210,411.952,411.311,410.246,434.972
3606,429.416,439.226,411.787,411.298,410.166,435.215
3607,429.607,439.207,411.808,411.367,409.947,435.524
3608,429.475,438.883,412.102,411.425,409.819,435.673
3609,429.065,438.335,412.507,411.346,409.770,435.508
3610,428.462,438.039,412.749,411.029,409.588,435.057
3611,427.859,437.955,412.661,410.773,409.282,434.677
3612,427.523,437.951,412.490,410.836,409.157,434.605
3613,427.608,438.001,412.534,411.172,409.260,434.862
3614,428.081,438.170,412.949,411.551,409.370,435.316
3615,428.479,438.347,413.501,411.571,409.302,435.823
3616,428.608,438.433,413.855,411.236,409.154,436.229
3617,428.511,438.508,413.974,410.814,409.186,436.481
3618,428.543,438.695,413.891,410.642,409.418,436.632
3619,429.006,439.053,413.811,410.680,409.661,436.650
3620,429.530,439.357,413.829,410.847,409.678,436.574
3621,429.587,439.511,413.804,411.115,409.415,436.545
3622,429.317,439.606,413.632,411.275,409.188,436.598
3623,429.001,439.597,413.340,411.261,409.109,436.555
3624,428.717,439.374,412.985,411.329,409.291,436.337
3625,428.428,438.947,412.812,411.734,409.678,435.969
3626,428.097,438.632,412.873,412.373,409.956,435.618
3627,427.838,438.560,413.051,412.639,409.716,435.386
3628,427.622,438.812,413.165,412.551,409.073,435.403
3629,427.540,439.296,413.246,412.318,408.571,435.506
3630,427.503,439.722,413.394,411.978,408.537,435.501
3631,427.334,439.711,413.580,411.505,408.837,435.287
3632,427.069,439.504,413.673,410.964,409.263,434.813
3633,426.844,439.495,413.494,410.742,409.547,434.349
3634,426.809,439.632,413.043,411.112,409.514,434.258
3635,427.047,439.725,412.584,411.963,409.231,434.629
3636,427.349,439.791,412.263,412.794,408.954,435.109
3637,427.469,439.799,412.213,413.250,408.764,435.553
3638,427.360,439.794,412.267,413.277,408.774,435.783
3639,427.091,439.662,412.305,413.127,408.952,435.907
3640,426.820,439.620,412.244,413.057,408.982,435.928
3641,426.686,439.924,412.131,412.955,408.718,435.967
3642,426.656,440.650,411.963,412.732,408.462,435.986
3643,426.593,441.393,411.765,412.529,408.528,435.960
3644,426.348,441.708,411.661,412.608,408.994,436.016
3645,425.974,441.437,411.861,412.929,409.371,436.075
3646,425.795,440.917,412.240,413.283,409.353,436.060
3647,425.955,440.540,412.582,413.470,409.026,435.939
3648,426.383,440.210,412.817,413.365,408.797,435.862
3649,426.839,439.846,413.015,413.128,408.835,435.922
3650,427.030,439.604,413.097,413.051,408.922,436.081
3651,426.946,439.724,413.112,413.152,408.851,436.195
