 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
191,513.499,500.117,507.979,502.112,508.610,513.929,492.884,506.837,519.298,511.666,510.263,502.621,498.838,486.113,498.904,522.138,498.850
192,513.273,500.141,507.295,501.991,509.537,514.159,492.789,506.620,519.440,511.711,510.174,502.555,498.603,485.706,498.480,522.478,498.332
193,513.257,500.139,506.684,502.246,509.537,514.293,493.204,506.345,519.199,511.943,510.122,502.657,498.002,485.275,498.100,522.636,498.330
194,513.267,500.063,506.242,502.508,508.515,514.079,493.663,506.547,519.170,512.426,510.075,502.771,497.630,484.706,498.161,522.726,498.711
195,513.337,500.023,506.309,502.501,507.206,513.743,493.986,507.323,519.477,512.870,510.031,503.029,497.460,483.995,498.556,522.919,498.969
196,513.549,500.062,506.940,502.076,506.386,513.518,494.434,508.139,519.570,512.949,509.923,503.261,497.031,483.696,499.083,523.230,498.883
197,513.939,500.053,507.568,501.388,506.483,513.474,494.885,508.406,519.164,512.557,509.754,503.214,496.407,484.228,499.647,523.230,498.566
198,514.184,500.025,507.912,500.842,507.259,513.424,495.293,508.059,518.407,512.028,509.571,503.187,495.898,485.529,500.270,522.850,498.059
199,514.251,499.935,508.056,500.593,508.092,513.494,495.703,507.231,517.656,511.736,509.174,503.347,495.751,486.983,500.761,522.474,497.633
200,514.619,499.836,508.133,500.464,508.454,513.706,496.088,506.178,517.514,512.279,508.640,504.000,495.741,487.978,500.741,522.447,497.707
201,515.510,499.880,508.182,500.445,508.224,514.416,496.142,505.352,518.765,513.826,508.545,505.314,495.545,488.532,500.114,522.518,498.393
202,516.454,499.972,507.895,500.602,507.783,515.624,496.207,504.976,521.641,516.143,509.309,507.256,495.320,488.980,499.152,522.205,499.457
203,517.129,500.022,507.119,501.038,507.778,517.040,496.499,505.061,525.297,518.645,510.752,509.318,495.116,489.456,498.402,521.746,500.588
204,517.360,500.000,506.158,501.608,508.574,518.256,497.209,505.393,528.624,521.066,512.499,511.160,494.923,490.027,498.145,521.620,501.682
205,517.471,500.047,505.505,502.144,509.857,519.440,498.080,505.442,531.133,523.377,514.103,512.797,494.605,490.799,498.578,521.892,502.615
206,517.694,500.317,505.803,502.707,510.958,520.775,498.632,505.062,532.777,525.204,515.383,514.223,494.102,491.608,499.203,522.051,503.312
207,518.070,500.822,506.607,503.531,511.662,521.974,498.673,504.299,533.784,526.455,516.458,515.463,493.438,492.088,499.527,521.667,503.705
208,518.451,501.273,506.930,504.419,512.090,522.690,498.558,503.470,534.427,527.600,517.638,516.483,492.700,491.922,499.721,520.888,504.031
209,518.908,501.361,506.758,504.772,512.311,523.111,498.944,502.642,535.110,528.719,518.789,517.261,492.315,491.385,499.781,520.169,504.240
210,519.349,501.338,506.449,504.384,512.353,523.453,499.805,501.934,535.849,529.602,519.625,517.991,492.620,490.779,499.623,520.122,504.359
211,519.548,501.654,506.035,503.794,512.316,523.703,500.625,501.739,536.399,530.238,520.033,518.577,493.368,490.167,499.321,520.892,504.295
212,519.457,502.273,505.372,503.607,512.224,523.892,500.809,502.103,536.606,530.736,520.250,518.710,493.809,489.730,499.196,521.813,504.490
213,519.348,502.809,504.772,503.948,512.184,524.124,500.531,502.840,536.633,531.123,520.389,518.465,493.760,489.843,499.212,522.339,504.857
214,519.370,503.050,504.618,504.555,512.307,524.550,500.183,503.809,536.865,531.294,520.404,518.508,493.334,490.392,499.094,522.274,505.164
215,519.354,503.294,504.842,505.061,512.526,524.923,499.844,504.684,537.405,531.194,520.429,519.031,492.799,491.022,498.786,521.787,505.326
216,518.858,503.596,505.179,505.150,512.682,525.066,499.341,505.228,538.245,530.904,520.528,519.735,492.412,491.436,498.560,521.348,505.102
217,518.084,503.776,505.484,504.860,512.643,525.068,498.863,505.374,538.927,530.568,520.718,520.176,492.080,491.750,498.612,521.260,504.471
218,517.534,503.701,505.761,504.537,512.421,525.195,498.767,505.266,539.329,530.572,520.845,520.156,491.869,491.583,498.741,521.372,503.912
219,517.668,503.511,505.800,504.361,512.474,525.510,499.128,505.187,539.503,531.030,520.923,519.739,491.731,490.760,498.951,521.287,503.977
220,518.398,503.455,505.495,504.387,513.318,526.106,499.463,505.272,539.515,531.508,521.101,519.203,491.738,489.843,499.033,521.156,504.467
221,519.300,503.455,504.712,504.593,515.031,526.797,499.209,505.451,539.388,531.564,521.515,518.604,491.785,489.451,498.824,521.341,505.148
222,519.830,503.348,503.737,505.141,516.897,527.519,498.515,505.455,539.228,531.181,522.095,518.439,491.564,489.250,498.337,521.797,505.682
223,519.860,503.060,503.330,506.244,518.344,528.354,497.981,505.068,539.234,530.902,522.484,518.797,491.068,489.034,498.214,522.230,505.822
224,519.615,502.719,503.821,507.615,519.410,529.166,498.195,504.459,539.466,531.183,522.360,519.283,490.448,489.164,498.667,522.421,505.623
225,519.307,502.575,504.909,508.778,520.511,529.687,498.860,503.945,539.755,531.792,521.776,519.697,490.075,489.860,499.221,522.437,505.422
226,518.892,502.531,506.077,509.519,521.724,529.905,499.322,503.472,540.017,532.030,521.277,520.042,490.070,490.542,499.163,522.402,505.197
227,518.534,502.462,507.551,510.141,523.026,529.850,499.279,503.147,540.304,531.594,521.290,519.964,490.262,490.583,498.806,522.557,505.014
228,518.435,502.342,509.333,510.783,524.195,529.783,498.856,503.378,540.583,530.726,521.741,519.477,490.525,489.904,498.725,522.793,505.238
229,518.432,502.429,510.982,511.467,525.153,530.156,498.443,504.372,540.899,530.221,522.157,518.962,490.816,489.098,498.991,522.951,505.943
230,518.234,502.817,511.344,512.020,526.007,531.106,498.536,505.385,540.898,530.453,522.242,518.510,491.138,488.968,499.167,522.919,506.688
231,517.674,503.294,510.786,512.581,526.737,531.992,499.110,505.905,540.583,530.911,522.031,517.857,491.535,489.350,499.114,522.935,507.096
232,516.972,503.544,510.354,513.159,527.357,532.187,499.640,505.828,540.468,531.057,521.741,516.971,492.022,489.725,498.781,523.224,507.383
233,516.618,503.529,510.572,513.747,527.675,531.764,499.777,505.470,540.951,530.936,521.501,515.951,492.450,489.453,498.185,523.640,507.395
234,516.855,503.431,510.877,513.944,527.362,531.196,499.581,505.072,541.420,530.760,521.389,514.782,492.591,488.787,497.440,523.941,506.643
235,517.328,503.374,510.786,513.759,526.458,530.560,499.386,504.462,541.306,530.443,521.408,513.746,492.433,488.319,496.775,524.041,505.352
236,517.476,503.255,510.754,513.451,525.366,529.749,499.337,503.694,540.746,529.909,521.493,513.372,491.971,488.409,496.567,523.791,504.373
237,517.401,502.808,511.351,513.548,524.507,528.780,499.153,503.231,540.078,529.340,521.391,513.706,491.213,488.819,496.821,523.719,504.174
238,517.431,501.932,512.302,514.005,523.928,528.050,498.766,503.719,539.699,528.957,521.037,514.347,490.402,489.206,497.350,523.856,504.518
239,517.674,501.114,512.639,514.308,523.658,527.781,498.376,504.923,539.583,528.798,520.592,514.779,489.985,489.199,497.857,523.898,504.906
240,517.883,500.771,512.347,514.278,523.476,527.733,498.104,505.798,539.451,528.736,520.180,515.076,490.211,488.809,498.208,523.596,505.057
241,517.925,500.768,511.649,514.149,523.186,527.688,497.770,505.752,538.939,528.481,519.988,515.428,490.927,488.277,498.420,523.083,504.812
242,517.736,500.850,510.853,514.109,522.502,527.505,497.300,505.004,538.301,527.553,519.921,515.697,491.584,487.748,498.529,522.333,504.408
243,517.417,500.978,510.204,514.009,521.625,527.304,496.903,504.417,538.110,526.262,520.029,515.668,491.809,487.230,498.493,521.567,504.107
244,517.051,501.188,510.161,513.709,521.219,527.100,496.869,504.694,538.365,525.306,520.159,515.392,491.545,486.672,498.172,521.004,504.111
245,516.796,501.437,510.860,513.331,521.579,526.778,497.026,505.640,538.540,524.970,520.110,515.107,490.884,486.051,497.717,520.732,504.133
246,516.738,501.541,511.533,513.074,521.785,526.174,497.285,506.395,538.396,525.021,519.801,515.000,490.334,485.422,497.513,520.732,503.988
247,516.788,501.559,511.337,513.041,521.208,525.556,497.324,506.396,538.035,525.068,519.327,514.791,490.295,485.110,497.681,520.896,503.842
248,516.544,501.559,510.344,513.181,520.368,525.297,497.112,505.672,537.532,525.004,518.853,514.494,490.637,485.137,497.989,521.120,503.820
249,516.112,501.329,509.582,513.443,520.070,525.468,496.923,504.567,536.803,524.677,518.516,514.065,490.746,485.159,498.355,521.325,503.578
250,515.878,500.806,509.723,513.751,520.215,525.722,496.745,503.664,536.113,524.432,518.246,513.579,490.133,485.164,498.402,521.575,503.021
251,515.945,500.408,510.561,513.994,520.449,525.604,496.364,503.343,535.728,524.696,517.847,513.129,488.995,485.350,498.103,521.919,502.594
252,516.073,500.420,511.604,513.900,520.588,524.867,495.895,503.650,535.705,525.506,517.416,512.955,488.104,485.870,497.788,522.309,502.773
253,515.930,500.707,512.474,513.549,520.452,523.896,495.654,504.062,535.751,526.340,517.309,512.833,488.179,486.250,497.777,522.610,503.543
254,515.624,500.830,512.772,513.141,520.134,523.338,496.008,504.572,536.052,526.821,517.238,512.535,489.077,486.098,497.871,523.061,504.062
255,515.198,500.565,512.449,513.009,519.796,523.500,496.636,505.189,536.463,526.800,516.932,512.247,489.789,485.610,498.007,523.785,503.893
256,514.872,500.187,511.940,513.209,519.601,524.096,497.112,505.328,536.338,526.189,516.408,512.073,489.513,485.115,497.955,524.469,503.355
257,514.638,499.973,511.197,513.525,519.539,524.566,497.022,504.791,535.459,525.177,515.745,511.855,488.458,485.027,497.871,524.520,502.889
258,514.410,499.820,510.407,513.719,519.566,524.614,496.300,504.017,534.385,524.281,515.193,511.722,487.458,485.243,498.246,523.860,502.582
259,514.067,499.677,509.898,513.751,519.759,524.114,495.003,503.508,533.743,524.094,515.116,512.071,487.041,485.478,499.107,523.061,502.326
260,513.502,499.766,509.937,513.395,520.026,523.486,493.569,503.395,533.566,524.534,515.617,512.715,487.150,485.412,500.000,522.764,502.160
261,512.788,500.228,510.232,512.528,520.033,523.039,492.381,503.734,533.638,525.053,516.213,512.906,487.613,485.088,500.246,523.061,502.045
262,512.226,500.874,510.512,511.558,519.697,522.751,491.612,504.594,533.642,525.128,516.524,512.145,488.397,484.637,499.962,523.325,501.939
263,512.142,501.313,510.442,510.797,519.243,522.362,491.533,505.453,533.347,524.806,516.623,511.018,489.184,484.223,499.661,523.236,501.928
264,512.599,501.383,510.189,510.439,518.752,521.989,492.400,505.772,532.904,524.468,516.665,510.303,489.593,483.909,499.379,522.996,502.074
265,513.329,501.141,509.835,510.731,518.278,521.852,493.821,505.523,532.654,524.353,516.764,509.980,489.448,483.806,499.129,522.856,502.238
266,514.030,500.776,509.533,511.821,517.866,521.884,495.102,505.108,532.581,524.568,516.762,509.419,488.734,483.919,498.743,522.746,502.387
267,514.446,500.378,509.354,513.571,517.553,521.932,495.812,504.949,532.471,524.815,516.362,508.706,487.584,484.064,498.339,522.594,502.307
268,514.357,499.961,509.796,515.284,517.517,521.743,496.388,505.094,532.089,524.862,515.602,508.399,486.666,484.309,498.147,522.504,501.893
269,513.913,499.577,510.498,516.264,517.846,521.532,496.919,505.084,531.437,524.553,515.006,508.846,486.508,484.346,498.511,522.488,501.256
270,513.384,499.405,510.940,516.615,518.349,521.579,497.054,504.717,530.875,524.109,515.041,509.615,487.104,484.132,499.824,522.311,500.809
271,513.034,499.500,510.526,516.866,518.636,522.384,496.517,504.255,530.457,523.994,515.665,510.163,487.705,483.833,501.989,522.067,500.879
272,512.941,499.666,509.625,517.149,518.925,524.039,495.416,504.092,530.251,524.117,516.663,510.307,488.061,483.618,504.134,521.833,501.744
273,513.020,499.848,508.898,517.370,519.596,525.995,494.171,504.251,530.191,524.130,517.969,510.356,488.320,483.490,505.712,521.634,502.963
274,512.963,500.039,508.726,517.475,520.947,527.748,493.346,504.347,530.171,523.836,519.186,510.494,488.450,483.419,506.850,521.325,504.170
275,512.660,500.237,509.007,517.612,522.857,529.084,493.099,504.420,530.157,523.155,520.017,510.737,488.295,483.167,507.859,520.988,504.963
276,512.259,500.271,509.197,517.754,524.621,530.291,492.904,504.637,530.173,522.096,520.574,510.902,488.162,482.676,508.741,520.632,505.025
277,512.044,500.039,509.158,517.992,525.616,531.563,492.443,504.985,529.988,521.002,521.317,511.062,488.475,482.091,509.297,520.285,504.494
278,512.144,499.543,509.091,518.399,526.134,532.592,492.169,505.299,529.439,520.266,522.298,511.134,488.993,481.775,509.710,520.156,503.752
279,512.546,499.021,508.881,518.847,526.776,533.183,492.407,505.378,528.589,519.994,523.159,511.025,489.000,481.652,510.364,520.421,503.447
280,512.920,498.449,508.418,519.012,527.732,533.479,492.888,505.062,527.856,520.132,523.801,510.695,488.295,481.654,511.310,520.848,503.967
281,512.803,497.862,508.060,518.739,528.300,533.675,492.833,504.428,527.450,520.496,524.309,510.581,487.492,481.669,511.844,521.094,505.006
282,512.321,497.343,508.337,518.137,528.167,533.937,492.166,503.604,527.020,520.800,525.087,511.007,487.412,481.627,511.464,521.114,505.871
283,511.891,497.086,508.912,517.540,527.969,534.431,491.303,502.894,526.465,520.647,526.325,511.550,487.799,481.522,510.500,520.886,506.234
284,511.755,497.256,508.947,517.144,528.259,535.172,490.767,502.462,526.310,519.968,527.952,511.592,487.930,481.439,509.730,520.364,506.482
285,511.791,497.696,508.137,516.983,528.849,536.026,490.405,502.310,526.543,519.094,529.397,511.241,487.600,481.424,509.511,519.705,506.799
286,511.891,498.044,506.772,517.263,529.051,536.656,490.008,502.437,526.754,518.521,530.261,511.236,487.218,481.529,509.777,519.213,506.850
287,511.967,498.144,505.547,518.005,528.893,536.690,489.536,502.917,526.936,518.215,530.416,511.793,487.182,481.569,510.163,519.209,506.352
288,511.961,498.128,504.856,518.775,528.800,536.334,489.204,503.536,527.170,518.362,529.925,512.249,487.194,481.355,510.078,519.839,505.752
289,512.076,498.168,504.821,519.185,529.037,535.788,489.399,504.207,527.592,518.800,529.172,512.125,487.099,481.074,509.554,520.919,505.605
290,512.484,498.423,505.042,519.088,529.529,535.220,489.890,504.798,528.049,519.294,528.344,511.719,486.831,480.988,509.125,522.077,505.836
291,513.268,498.787,505.326,518.432,529.783,534.756,490.357,505.083,528.101,519.815,527.565,511.350,486.479,481.154,509.167,522.772,505.834
292,514.262,499.005,505.460,517.250,529.566,534.418,490.577,504.974,527.654,520.506,527.197,511.007,486.172,481.243,509.402,522.693,505.408
293,515.298,498.863,505.632,516.097,528.919,534.362,490.472,504.811,527.141,521.136,527.327,510.543,486.048,481.152,509.426,522.159,504.768
294,516.087,498.499,506.032,515.467,528.193,534.486,490.144,505.097,527.119,521.328,527.576,510.127,486.165,480.814,509.292,521.892,504.447
295,516.434,498.172,506.561,515.511,527.680,534.511,489.756,505.727,527.355,520.960,527.712,509.793,486.470,480.412,509.257,522.138,504.357
296,516.346,498.009,506.772,515.977,527.533,534.368,489.507,506.178,527.266,520.472,527.667,509.664,486.847,480.191,509.366,522.541,504.326
297,516.078,498.060,506.060,516.580,527.640,534.323,489.427,506.119,526.726,519.998,527.692,510.094,487.022,480.118,509.379,522.821,504.373
298,515.888,498.223,504.726,516.789,527.871,534.558,489.327,505.886,526.142,519.234,527.851,511.016,486.956,480.135,509.056,523.175,504.453
299,515.880,498.251,503.365,516.442,527.893,534.783,489.070,505.817,525.768,518.340,528.068,511.895,486.942,480.071,508.480,523.703,504.543
300,515.947,498.253,502.814,515.962,527.540,534.524,488.836,506.018,525.742,517.732,528.091,511.898,487.099,480.186,507.951,524.110,504.549
301,515.967,498.389,503.404,515.930,527.064,533.621,488.769,506.376,525.865,517.711,527.571,511.000,487.540,480.735,507.779,523.998,504.324
302,516.131,498.495,504.386,516.325,526.546,532.331,488.780,506.684,525.823,518.298,526.458,509.844,488.123,481.554,508.060,523.833,504.057
303,516.568,498.419,504.839,516.575,525.884,531.156,488.729,506.572,525.404,519.070,525.321,509.011,488.477,482.326,508.571,524.024,503.771
304,517.016,498.359,504.712,516.352,525.129,530.397,488.407,506.007,524.942,519.243,524.911,508.777,488.259,482.654,509.324,524.311,503.486
305,517.424,498.439,504.404,515.683,524.588,530.203,488.112,505.275,524.894,518.504,525.275,509.029,487.557,482.620,510.040,524.323,503.264
306,517.754,498.373,504.274,514.973,524.529,530.537,488.180,504.694,525.176,517.132,525.959,509.416,486.753,482.176,510.288,524.077,502.922
307,517.842,498.016,504.449,514.625,524.805,531.188,488.620,504.220,525.434,516.172,526.708,509.719,486.274,481.510,510.083,523.976,502.412
308,517.666,497.632,504.863,514.824,525.217,531.820,488.947,504.081,525.416,516.026,527.373,510.047,486.174,480.828,509.839,524.055,502.162
309,517.451,497.371,505.404,515.404,525.263,531.867,489.030,504.481,525.434,516.379,527.820,510.370,486.521,480.314,509.806,524.183,502.254
310,517.376,497.129,505.800,515.962,524.746,531.312,488.976,505.070,525.766,516.849,527.872,510.419,486.906,479.814,509.964,524.335,502.547
311,517.243,496.841,505.923,516.039,524.044,530.603,489.011,505.242,526.115,517.240,527.549,510.134,487.213,479.294,509.917,524.585,502.717
312,516.758,496.612,505.803,515.580,523.693,530.018,489.265,504.857,526.154,517.238,526.950,509.414,487.220,478.944,509.580,525.004,502.676
313,516.041,496.641,505.537,514.965,523.840,529.415,489.858,504.593,525.691,516.555,526.157,508.601,486.821,478.757,508.913,525.531,502.414
314,515.512,496.764,505.281,514.492,524.107,528.524,490.340,504.998,525.101,515.564,525.097,508.122,486.383,478.672,508.179,525.925,501.910
315,515.406,496.912,505.330,514.077,524.195,527.807,490.340,505.958,524.664,514.821,523.874,507.793,486.327,478.865,507.734,526.008,501.404
316,515.549,496.964,505.344,513.574,524.017,527.511,489.855,506.875,524.472,514.581,523.068,507.218,486.448,479.385,507.569,525.878,500.971
317,515.557,496.862,505.263,513.120,523.574,527.312,489.274,507.079,524.534,514.713,522.830,506.470,486.455,479.662,507.366,525.679,500.758
318,515.211,496.637,505.102,512.716,522.770,526.899,489.056,506.501,524.526,514.830,522.733,506.205,486.400,479.316,507.105,525.567,500.855
319,514.730,496.474,505.077,512.407,521.715,526.293,489.376,505.492,524.096,514.721,522.244,506.833,486.426,478.725,507.056,525.594,501.133
320,514.513,496.548,504.902,512.458,520.961,525.789,489.935,504.675,523.228,514.591,521.482,507.824,486.462,478.404,507.161,525.463,501.398
