 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21
5146,509.905,503.717,513.277,504.166,506.155,495.450,518.230,485.987,490.804,500.218,502.650,501.306,498.916,504.751,517.318,509.082,494.484,490.209,491.674,487.434,502.071
5147,507.385,504.049,516.802,505.203,505.141,491.285,518.550,488.106,489.190,500.357,505.977,499.449,499.148,505.973,519.063,507.298,491.076,491.687,490.778,487.298,505.409
5148,506.264,502.629,516.878,506.245,506.323,492.323,517.315,490.119,491.551,497.019,503.505,499.188,498.781,505.432,518.045,509.403,492.848,492.676,492.391,487.712,505.241
5149,509.282,502.144,515.208,505.181,500.138,492.782,519.233,489.621,489.891,498.537,504.059,500.237,501.191,506.658,517.517,505.867,494.723,490.305,491.815,491.513,504.546
5150,506.890,505.455,512.555,507.878,500.919,497.782,515.727,489.178,489.925,500.137,504.956,500.553,499.808,502.548,515.825,508.652,497.122,491.570,491.515,485.866,502.459
5151,507.795,500.811,513.862,502.544,505.758,491.622,519.931,486.732,493.458,498.264,504.076,500.715,499.959,505.296,518.531,510.109,493.603,493.250,487.434,487.698,504.777
5152,506.516,507.948,516.184,502.863,498.461,491.757,517.949,487.652,487.545,500.788,504.427,501.249,499.265,502.832,517.045,509.105,494.753,489.884,490.454,489.075,508.115
5153,508.048,506.137,515.408,503.224,496.569,493.384,518.785,487.180,492.897,499.459,505.416,499.225,498.982,502.957,518.424,509.502,493.884,490.235,487.780,485.389,509.961
5154,512.234,509.547,515.346,502.832,505.343,491.680,523.034,488.884,491.343,499.437,504.129,498.809,498.466,507.440,517.545,508.845,492.415,496.947,488.279,486.718,504.244
5155,509.095,510.635,512.897,502.600,501.451,495.796,516.533,488.175,492.751,498.332,504.780,501.792,500.976,500.495,515.815,503.569,491.872,491.687,487.568,487.822,503.462
5156,501.802,503.936,511.524,502.448,509.098,492.569,518.085,492.508,498.265,503.077,504.267,500.073,500.231,498.755,514.250,506.024,490.571,492.666,485.196,489.369,499.919
5157,507.322,508.614,517.323,505.413,504.108,491.931,520.458,483.487,490.720,498.083,503.527,498.506,499.322,501.771,517.664,507.234,495.344,490.315,488.275,488.580,503.079
5158,505.198,506.017,514.533,506.629,503.044,489.525,520.279,490.706,488.159,501.980,503.647,498.013,498.984,503.755,517.461,501.972,495.954,491.623,489.851,490.314,504.257
5159,506.227,507.631,514.263,502.066,501.421,496.627,522.264,486.485,490.922,501.432,507.781,496.116,495.320,503.145,515.072,511.399,497.736,490.495,487.047,489.032,508.097
5160,506.593,511.270,514.529,503.996,500.306,492.304,524.425,488.034,496.941,499.795,500.603,499.503,500.651,502.941,517.383,510.584,495.495,488.315,487.721,491.079,504.598
5161,507.040,506.127,514.181,504.710,498.512,493.470,522.930,487.325,489.763,499.572,501.870,498.211,498.432,505.331,515.419,506.575,494.919,489.099,487.637,489.682,505.790
5162,503.971,510.268,514.973,504.471,505.465,493.638,520.577,487.286,490.259,499.264,501.830,500.042,498.030,502.483,516.087,508.517,496.322,489.048,490.786,486.035,507.052
5163,505.729,510.079,513.644,501.558,505.545,488.268,520.201,487.198,492.153,498.682,503.746,496.606,497.448,501.284,517.796,507.783,496.320,489.450,490.969,489.172,502.719
5164,506.436,510.043,513.403,502.998,504.370,491.707,519.394,485.706,491.433,500.389,502.584,497.889,499.119,500.902,514.523,509.768,496.207,491.536,488.511,488.801,504.234
5165,500.348,506.436,513.627,503.593,501.852,489.337,518.779,486.613,485.090,499.841,500.853,495.528,497.653,501.775,515.958,506.702,495.872,490.434,488.998,486.097,501.646
5166,509.223,507.605,514.479,504.021,504.525,494.442,521.948,488.737,489.333,501.031,503.250,497.318,499.471,505.225,515.807,510.017,496.004,489.311,491.912,487.933,502.995
5167,502.853,509.159,517.224,501.442,507.414,495.564,523.143,487.611,491.277,500.346,502.554,497.112,499.090,502.802,513.305,506.386,495.273,492.341,488.707,489.481,502.735
5168,508.813,508.006,515.107,500.498,503.192,490.666,521.655,491.394,491.626,502.765,501.207,499.550,495.126,501.800,513.303,507.444,496.046,493.934,485.806,489.704,502.814
5169,505.311,506.646,516.372,498.593,505.263,491.423,521.418,486.572,488.477,498.928,504.153,500.034,494.745,501.957,514.932,508.013,495.587,490.089,490.016,489.667,508.814
5170,505.864,507.230,514.356,505.977,505.869,493.423,518.904,491.433,493.140,498.729,502.167,496.847,494.799,498.155,515.231,501.732,498.501,490.846,485.236,490.250,507.228
5171,506.912,507.530,516.669,500.307,506.589,494.997,520.401,485.951,490.863,499.337,501.605,496.509,499.127,499.051,511.933,510.788,498.779,491.952,488.668,489.570,504.344
5172,500.894,507.942,516.958,499.612,497.923,494.055,517.031,487.075,489.062,499.433,502.788,499.078,497.465,502.928,516.017,503.665,495.211,489.757,489.234,490.118,501.929
5173,505.604,504.294,516.159,500.351,503.946,489.862,517.723,488.265,486.854,500.108,499.890,496.756,497.992,502.984,511.638,504.856,494.456,494.526,491.976,489.767,504.325
5174,501.872,503.682,515.335,497.753,500.673,493.036,517.094,485.580,489.128,499.843,501.553,497.356,495.157,499.969,513.294,508.142,496.480,490.455,491.424,493.450,502.087
5175,502.022,505.307,511.657,500.768,504.061,487.652,519.606,483.178,488.601,499.666,501.680,499.111,496.068,503.108,511.340,502.403,494.868,490.290,492.472,492.385,502.808
5176,507.077,503.725,514.695,499.458,504.919,492.243,521.309,489.119,483.885,497.723,503.346,496.319,494.131,497.573,512.456,504.740,494.550,492.349,488.426,490.032,505.517
5177,502.718,506.472,514.604,499.019,504.956,492.895,515.881,484.330,493.324,499.883,502.498,497.892,497.245,499.875,512.207,505.223,494.895,487.432,490.185,483.590,499.528
5178,505.527,504.002,517.250,502.751,503.010,490.884,519.866,486.577,491.741,499.985,502.042,497.448,493.329,502.229,512.207,507.457,493.479,492.833,488.929,491.008,498.504
5179,502.703,498.506,514.628,502.911,495.801,490.163,519.092,487.660,492.816,500.499,502.254,497.890,494.623,501.560,512.314,503.650,495.460,491.399,490.916,492.454,498.801
5180,501.799,506.466,512.898,500.737,505.670,491.439,514.787,491.559,489.477,496.419,500.103,497.592,493.814,503.374,511.021,499.809,496.532,490.084,491.560,487.884,503.470
5181,502.868,499.554,518.387,501.436,505.869,492.550,519.222,490.191,490.710,496.156,499.310,496.390,493.874,498.573,514.179,504.584,492.150,489.076,492.750,486.637,504.031
5182,506.066,506.315,514.710,502.168,498.434,492.889,517.617,489.497,487.966,499.102,499.465,496.910,497.155,496.296,509.768,504.798,495.221,492.470,490.717,490.396,502.113
5183,504.853,505.043,517.956,501.761,503.155,492.171,516.966,489.420,490.530,498.581,499.949,495.105,496.372,499.896,511.905,504.837,495.877,491.690,489.358,487.653,499.688
5184,498.081,503.384,513.853,499.861,507.704,495.141,517.398,488.170,495.009,497.836,502.490,497.364,493.975,498.215,513.497,505.002,494.667,491.563,490.758,489.103,507.976
5185,505.278,501.328,516.398,502.458,503.653,488.649,520.099,486.920,494.586,497.575,500.074,496.878,496.023,502.575,512.298,507.127,494.284,492.382,490.350,487.479,505.501
5186,502.198,506.762,512.751,500.396,503.343,495.160,516.201,486.856,489.321,495.915,502.744,495.640,490.907,505.168,509.947,501.560,495.125,491.737,495.049,488.071,503.869
5187,502.667,502.794,513.928,500.469,498.616,490.061,518.995,487.466,492.227,499.585,501.210,495.306,496.232,497.585,512.852,502.547,497.101,491.225,490.006,491.016,501.499
5188,511.007,507.837,512.140,498.643,501.239,493.011,515.646,487.843,489.626,498.281,502.180,496.244,496.230,501.444,511.744,507.444,493.107,491.738,490.344,490.542,506.029
5189,507.593,505.054,512.979,501.707,504.414,493.260,519.882,484.059,486.710,492.858,500.333,499.910,493.069,503.053,514.922,505.305,491.428,489.369,489.004,489.645,507.709
5190,506.835,508.266,512.229,504.542,504.990,490.757,522.770,485.003,488.604,497.372,500.304,497.437,495.557,505.750,516.177,508.571,493.141,491.828,487.862,485.491,509.215
5191,506.282,511.895,515.084,502.322,508.933,496.467,522.289,487.296,494.227,496.611,502.085,498.286,497.413,498.830,514.154,509.069,491.995,491.331,489.389,486.706,515.181
5192,514.582,506.807,513.626,503.490,507.545,494.108,519.007,487.309,492.517,496.289,502.439,497.728,497.734,502.626,517.092,508.320,492.678,488.856,488.837,487.901,501.911
5193,511.780,509.663,512.393,499.259,501.505,492.221,524.092,482.763,486.879,496.403,503.168,498.513,498.461,503.581,518.085,514.290,494.238,491.719,488.528,487.822,508.034
5194,513.355,514.612,508.646,505.983,507.175,491.202,522.128,486.959,491.436,498.577,501.920,501.075,498.925,501.620,518.203,510.043,494.792,491.386,489.222,486.365,508.504
5195,509.996,511.974,511.175,504.438,501.034,487.917,520.472,488.361,490.723,500.324,502.712,502.198,499.809,502.391,518.055,507.663,492.721,492.864,489.546,489.793,505.927
5196,509.304,511.607,512.305,510.270,506.896,496.030,522.231,487.271,494.632,498.070,502.648,501.305,497.642,503.153,518.226,513.208,492.599,490.863,490.438,488.980,507.625
5197,518.919,511.277,511.575,510.614,503.747,494.972,520.946,486.119,490.857,498.074,506.349,500.014,501.842,501.988,519.903,512.154,491.894,493.401,491.332,487.028,509.126
5198,516.073,512.599,510.547,504.714,506.785,491.213,523.966,486.106,493.601,498.484,503.016,500.344,498.440,506.460,518.692,513.114,497.511,493.760,489.719,488.552,509.231
5199,513.377,511.880,509.807,506.743,503.576,490.058,524.485,488.887,490.305,495.473,504.577,501.637,498.749,505.299,521.067,507.116,491.132,491.058,489.381,488.396,503.675
5200,515.267,509.631,511.372,508.948,500.838,495.232,523.154,494.724,491.645,501.712,506.218,501.555,497.344,502.599,519.890,513.601,493.915,493.838,492.715,486.647,507.601
5201,512.535,509.955,510.966,500.855,501.468,490.171,525.575,490.454,491.206,498.216,505.078,501.269,499.638,504.252,521.620,511.315,495.552,494.445,490.766,487.905,506.987
5202,514.154,515.491,510.993,505.739,508.852,491.508,526.221,488.531,493.368,498.480,502.263,499.865,496.354,503.838,518.782,509.131,492.978,494.722,490.648,488.523,505.885
5203,518.498,511.361,510.180,505.531,509.640,493.105,521.687,489.312,493.315,495.951,504.888,501.980,499.829,504.182,517.347,510.689,493.676,492.694,488.411,489.558,507.325
5204,516.271,514.498,510.585,503.544,505.535,492.550,523.161,487.698,492.664,499.226,505.681,502.391,495.485,503.014,518.870,507.989,491.185,490.871,490.314,486.832,505.640
5205,522.169,510.369,509.344,505.896,503.407,488.801,522.514,485.925,493.352,497.653,506.954,501.327,500.499,506.703,518.016,508.994,493.500,493.573,489.692,486.312,507.252
5206,516.505,515.204,512.409,506.010,500.418,490.862,520.913,489.910,492.975,499.811,504.850,504.263,496.972,501.198,517.565,513.041,494.319,495.515,490.709,486.888,506.963
5207,514.088,510.532,508.116,506.531,500.003,492.682,523.891,489.183,490.919,499.359,502.780,500.945,497.541,505.847,519.076,514.616,492.039,494.947,486.727,484.604,507.601
5208,515.282,507.236,509.250,507.907,504.724,487.260,519.747,486.183,487.611,497.906,504.910,502.497,498.415,501.648,516.463,509.590,495.809,494.954,488.955,486.280,505.798
5209,516.857,507.912,509.178,506.795,503.370,488.671,520.434,481.508,490.651,497.899,504.042,500.360,498.278,506.084,518.545,509.041,493.158,495.353,489.733,488.312,500.948
5210,517.777,509.747,508.630,506.871,505.081,490.992,522.864,485.683,494.131,497.818,505.715,501.083,500.087,507.740,517.140,510.414,495.893,493.962,490.312,483.055,505.766
5211,513.106,514.266,508.356,507.629,505.279,493.727,526.872,487.680,490.657,497.653,502.415,502.745,498.662,502.137,517.644,513.131,491.706,498.311,487.841,484.947,506.974
5212,515.337,506.770,510.236,505.280,505.754,492.588,522.183,491.523,497.109,493.658,505.690,501.858,496.197,502.110,518.262,505.547,493.481,489.921,489.766,489.391,504.627
5213,514.180,509.637,512.915,506.863,500.785,488.298,522.609,488.933,488.109,496.659,506.248,504.033,495.259,503.014,518.107,509.622,493.050,495.942,487.136,484.876,505.974
5214,513.824,509.590,509.452,507.946,507.431,492.199,520.452,484.624,494.561,496.709,503.877,503.330,497.128,500.775,515.742,508.931,493.805,489.715,489.646,492.130,504.984
5215,515.231,512.556,513.057,507.311,501.896,492.373,519.792,486.727,496.769,496.205,505.108,500.551,497.052,503.160,518.257,510.805,493.643,496.038,488.106,489.404,505.630
5216,509.256,507.341,513.345,507.062,499.347,492.710,526.004,487.838,491.109,497.045,502.438,504.235,494.410,503.229,518.408,507.818,496.175,493.927,490.823,486.669,505.115
5217,512.941,509.925,510.659,508.774,499.990,494.657,517.949,485.508,490.374,498.794,504.829,502.247,494.987,504.736,517.203,511.230,492.741,496.129,489.387,487.635,506.858
5218,517.516,506.476,513.487,509.037,507.562,491.859,522.731,484.652,492.243,496.041,505.234,501.175,498.577,504.689,514.195,510.187,495.274,494.283,487.778,486.249,500.572
5219,510.601,507.041,512.166,504.753,497.657,491.765,519.698,491.361,492.386,496.254,501.728,502.190,497.374,501.319,516.791,510.039,495.287,491.048,491.263,486.870,500.404
5220,512.747,512.539,510.977,505.124,504.828,487.994,521.492,480.910,492.361,495.218,503.754,501.534,497.229,503.327,519.146,509.830,493.315,498.955,488.888,486.927,504.974
5221,513.458,508.785,512.774,501.664,508.017,492.370,515.843,481.923,489.231,495.659,503.894,501.835,494.859,500.920,516.573,510.268,493.375,492.578,491.580,484.570,500.181
5222,509.403,506.620,510.352,504.444,505.030,490.193,519.613,485.456,493.508,497.231,506.127,499.594,495.374,502.049,516.256,506.944,492.908,491.603,490.081,487.978,505.370
5223,516.484,502.397,509.996,500.512,500.340,493.475,520.070,487.077,489.355,494.589,503.952,500.163,497.579,501.957,514.845,512.157,493.022,494.351,488.701,489.408,507.900
5224,511.487,506.955,513.883,504.624,503.057,495.782,515.427,484.425,487.361,495.336,501.707,502.049,496.357,497.256,515.585,507.843,493.440,493.469,488.898,488.730,506.409
5225,512.557,502.863,509.567,503.440,503.987,488.296,516.731,486.155,493.065,496.434,503.890,501.841,494.900,501.693,514.005,507.648,493.956,493.972,489.067,486.120,504.709
5226,515.524,509.099,512.049,504.234,508.010,493.141,518.537,490.088,489.807,498.279,501.546,500.894,495.613,499.826,515.790,506.790,493.658,492.232,493.334,488.481,499.459
5227,514.396,502.687,512.969,504.409,504.690,493.566,520.186,485.977,490.570,495.717,502.453,501.106,496.987,503.863,514.921,504.882,487.372,494.248,485.644,485.678,504.866
5228,512.385,505.127,512.904,508.143,502.114,489.682,521.778,486.196,494.190,493.719,501.860,499.760,495.039,503.575,513.297,504.472,492.970,491.144,490.778,489.312,502.291
5229,515.073,504.322,513.597,504.255,504.222,490.113,519.689,486.832,489.377,498.138,501.910,499.292,495.652,501.640,514.084,507.094,491.418,497.026,493.723,486.746,500.656
5230,518.780,504.242,511.514,503.867,503.061,490.903,520.651,488.227,491.246,495.047,502.225,500.375,496.026,504.153,513.975,505.062,493.899,492.614,488.387,488.742,500.963
5231,508.007,509.043,510.199,505.485,506.572,495.793,524.521,483.580,491.168,495.947,502.901,499.828,496.437,505.505,513.379,508.783,494.514,492.839,489.055,487.521,503.562
5232,515.659,504.700,513.207,504.251,496.690,496.111,520.640,483.972,494.511,494.825,500.199,500.579,493.922,504.967,514.972,505.665,493.729,493.228,490.868,484.905,503.948
5233,511.392,507.172,513.780,506.417,499.993,494.177,520.814,485.925,491.925,496.358,500.436,503.227,495.653,502.358,515.413,505.354,492.460,498.469,489.187,489.757,497.454
5234,510.806,502.612,510.437,503.678,497.145,493.547,520.967,492.670,493.075,494.821,501.424,498.146,492.491,499.448,512.231,507.019,491.209,490.022,490.674,487.556,504.606
5235,510.209,502.208,512.879,502.230,502.859,495.271,523.483,485.387,491.682,495.843,501.952,500.115,496.332,502.507,513.537,507.137,494.809,495.894,486.855,488.132,499.131
5236,515.791,503.401,511.085,499.004,498.956,491.834,517.996,487.588,491.467,496.590,502.060,501.024,493.503,506.159,512.649,506.564,492.241,492.626,489.855,488.105,502.543
5237,515.029,500.798,509.422,504.817,504.404,484.552,521.535,490.204,493.956,491.440,502.883,499.795,494.887,501.350,514.966,504.092,491.763,492.543,491.312,485.243,504.312
5238,510.894,504.187,508.694,508.151,499.343,491.514,520.949,484.134,489.872,494.955,499.305,500.394,494.219,497.659,511.961,505.899,490.929,493.094,487.136,484.809,505.950
5239,508.861,505.384,508.506,501.477,499.983,489.064,518.219,483.817,484.455,495.414,500.523,498.503,497.943,501.211,511.408,508.170,491.274,493.060,488.411,489.012,502.840
5240,514.330,506.234,508.760,502.618,503.751,493.762,519.812,485.162,492.165,493.641,501.437,500.737,492.881,503.699,510.897,512.109,491.121,491.233,487.817,486.805,499.234
5241,513.582,504.464,511.581,503.266,502.327,491.710,518.725,484.881,490.829,495.734,500.056,497.331,494.373,502.648,513.387,509.185,491.585,496.015,487.532,485.645,497.089
5242,512.099,501.384,508.130,502.859,497.054,492.169,518.458,483.729,491.511,494.611,499.649,500.695,494.366,504.896,510.098,509.079,489.242,490.573,485.986,487.505,502.814
5243,510.952,505.685,508.591,501.349,501.259,489.633,520.420,487.765,489.231,495.544,501.978,497.814,495.889,503.710,511.303,504.691,495.601,495.745,490.521,483.974,500.630
5244,508.674,502.129,509.857,502.465,500.051,491.155,520.736,484.897,490.022,496.372,500.684,498.698,494.871,501.632,512.371,503.891,496.066,490.632,489.155,486.858,504.640
5245,515.267,505.815,511.158,504.456,495.047,490.238,521.977,481.451,485.336,497.115,499.473,499.156,496.412,500.732,514.407,502.897,491.491,494.853,486.381,486.160,504.869
